CHARGE_CODE,CHARGE_DESCRIPTION,CHARGE,REVENUE_CODE,CPT_CODE,PHARMACY_NDC
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,1.11,,,7733311525
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.6,,,0904323306
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.23,,,0904323352
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.16,,,0904323392
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.15,,,0440722792
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.15,,,5462901681
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.12,,,5462907200
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.1,,,6875264060
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.1,,,6875264093
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.1,,,6875264098
4953103,CALCIUM CARBONATE-VITAMIN D 600-400 MG-UNIT PO TABS,.06,,,0904323393
4953104,PEG 3350 PO PACK,6.24,,,0904642286
4953104,PEG 3350 PO PACK,6.23,,,0904642281
4953104,PEG 3350 PO PACK,6.11,,,0904602561
4953104,PEG 3350 PO PACK,4.27,,,0904642213
4953105,FISH OIL CONCENTRATE 1000 MG PO CAPS,.32,,,1191705897
4953105,FISH OIL CONCENTRATE 1000 MG PO CAPS,.32,,,1191707157
4953106,BUDESONIDE 3 MG PO CPEP,74.57,,,0093744501
4953106,BUDESONIDE 3 MG PO CPEP,68.41,,,5107902003
4953106,BUDESONIDE 3 MG PO CPEP,68.4,,,5107902001
4953106,BUDESONIDE 3 MG PO CPEP,62.82,,,5570059090
4953106,BUDESONIDE 3 MG PO CPEP,56.54,,,0378715501
4953106,BUDESONIDE 3 MG PO CPEP,41.07,,,5186258201
4953106,BUDESONIDE 3 MG PO CPEP,33,,,4778114601
4953106,BUDESONIDE 3 MG PO CPEP,26.4,,,6498025501
4953106,BUDESONIDE 3 MG PO CPEP,26.4,,,6516277810
4953106,BUDESONIDE 3 MG PO CPEP,26.32,,,6042926401
4953106,BUDESONIDE 3 MG PO CPEP,17.8,,,0574985510
4953106,BUDESONIDE 3 MG PO CPEP,17.8,,,6838272001
4953108,BUTALBITAL-APAP-CAFFEINE 50-325-40 MG PO CAPS,15.4,,,5186217901
4953111,HYDRALAZINE HCL 100 MG PO TABS,4.57,,,6808452025
4953111,HYDRALAZINE HCL 100 MG PO TABS,4.57,,,6808452095
4953111,HYDRALAZINE HCL 100 MG PO TABS,4.05,,,4335312405
4953111,HYDRALAZINE HCL 100 MG PO TABS,4.05,,,5011139701
4953111,HYDRALAZINE HCL 100 MG PO TABS,3.24,,,7628231201
4953111,HYDRALAZINE HCL 100 MG PO TABS,1.78,,,6438073606
4953111,HYDRALAZINE HCL 100 MG PO TABS,1.42,,,2315500401
4953111,HYDRALAZINE HCL 100 MG PO TABS,1.42,,,3172252201
4953111,HYDRALAZINE HCL 100 MG PO TABS,1.11,,,0904644361
4953111,HYDRALAZINE HCL 100 MG PO TABS,.31,,,7583412801
4953113,OXYMORPHONE HCL ER 20 MG PO TB12,36.15,,,5570021530
4953113,OXYMORPHONE HCL ER 20 MG PO TB12,36.15,,,5570021560
4953113,OXYMORPHONE HCL ER 20 MG PO TB12,19.76,,,0115123301
4953113,OXYMORPHONE HCL ER 20 MG PO TB12,19.76,,,0115123313
4953114,ISOMETHEPTENE-DICHLORAL-APAP 65-100-325 MG PO CAPS,13.72,,,3557331110
4953115,VITAMINS/MINERALS PO TABS,.24,,,0904504260
4953116,NEPHPLEX RX PO TABS,1.8,,,5952803171
4953118,COENZYME Q-10 200 MG PO CAPS,3.03,,,0904588346
4953118,COENZYME Q-10 200 MG PO CAPS,.85,,,0761091010
4953120,HYDROMORPHONE HCL 2 MG/ML IJ SOLN,3.06,,,7103007303
4953127,TAB-A-VITE/BETA CAROTENE PO TABS,.12,,,0904053061
4953128,MELATONIN 5 MG SL SUBL,.4,,,5462961500
4953129,BUPROPION HCL ER (SMOKING DET) 150 MG PO TB12,3.48,,,0378552101
4953129,BUPROPION HCL ER (SMOKING DET) 150 MG PO TB12,12.44,,,0781516960
4953129,BUPROPION HCL ER (SMOKING DET) 150 MG PO TB12,1.8,,,0591354360
4953129,BUPROPION HCL ER (SMOKING DET) 150 MG PO TB12,1.8,,,0591354376
4953132,PRAMIPEXOLE DIHYDROCHLORIDE 0.75 MG PO TABS,11.8,,,1366818490
4953132,PRAMIPEXOLE DIHYDROCHLORIDE 0.75 MG PO TABS,11.8,,,5723718390
4953132,PRAMIPEXOLE DIHYDROCHLORIDE 0.75 MG PO TABS,.76,,,1366818405
4953132,PRAMIPEXOLE DIHYDROCHLORIDE 0.75 MG PO TABS,.67,,,0781528192
4953132,PRAMIPEXOLE DIHYDROCHLORIDE 0.75 MG PO TABS,.59,,,6586260790
4953132,PRAMIPEXOLE DIHYDROCHLORIDE 0.75 MG PO TABS,.59,,,6586260799
4953134,HYDROLATUM EX OINT,.4,,,0295134796
4953134,HYDROLATUM EX OINT,.09,,,0295134797
4953138,BETHANECHOL CHLORIDE 5 MG PO TABS,4.89,,,5570038230
4953138,BETHANECHOL CHLORIDE 5 MG PO TABS,3.6,,,0832051000
4953138,BETHANECHOL CHLORIDE 5 MG PO TABS,3.6,,,6498016001
4953138,BETHANECHOL CHLORIDE 5 MG PO TABS,3.42,,,0527133201
4953138,BETHANECHOL CHLORIDE 5 MG PO TABS,.97,,,1013551501
4953138,BETHANECHOL CHLORIDE 5 MG PO TABS,.97,,,6516257110
4953138,BETHANECHOL CHLORIDE 5 MG PO TABS,.85,,,5011132301
4953138,BETHANECHOL CHLORIDE 5 MG PO TABS,.85,,,6467996501
4953138,BETHANECHOL CHLORIDE 5 MG PO TABS,.46,,,6042934001
4953139,CRANBERRY 250 MG PO CAPS,.24,,,0761004012
4953140,TOPIRAMATE 25 MG PO CPSP,9.32,,,6068710832
4953140,TOPIRAMATE 25 MG PO CPSP,9.32,,,6068710833
4953140,TOPIRAMATE 25 MG PO CPSP,5.3,,,0093733606
4953140,TOPIRAMATE 25 MG PO CPSP,5.3,,,1625256960
4953140,TOPIRAMATE 25 MG PO CPSP,11.7,,,0781227660
4953140,TOPIRAMATE 25 MG PO CPSP,11.68,,,6838200514
4953143,AMMONIUM LACTATE 12 % EX LOTN,.68,,,0904598426
4953143,AMMONIUM LACTATE 12 % EX LOTN,.43,,,0904598463
4953144,MAGNESIUM OXIDE 400 MG PO TABS,.86,,,5486851100
4953144,MAGNESIUM OXIDE 400 MG PO TABS,.36,,,0603020922
4953144,MAGNESIUM OXIDE 400 MG PO TABS,.12,,,0761032024
4953144,MAGNESIUM OXIDE 400 MG PO TABS,.08,,,5473897312
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.56,,,5486807105
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.27,,,5486807103
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.03,,,5789600201
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.02,,,0338004805
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.02,,,5789600212
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.02,,,5789600225
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.02,,,5789600250
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.01,,,0264220150
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.01,,,0264220170
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.01,,,0338004729
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.01,,,0409713836
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.01,,,0409797207
4953145,SODIUM CHLORIDE 0.9 % IR SOLN,.01,,,5789600210
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,9.78,,,5886481215
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,6.14,,,1054418230
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,6.14,,,1054418290
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,4.34,,,4306367030
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,2.44,,,5486812391
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,2.11,,,6586200710
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,2.04,,,5486812390
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,14.02,,,6878889621
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,14.02,,,6878889623
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,14.02,,,6878889626
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,14.02,,,6878889628
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,14.02,,,6878889629
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,13.06,,,4999965430
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,13.06,,,5570032430
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,13.06,,,5570032490
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.65,,,5456956270
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.65,,,5456956271
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.65,,,5456956272
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.65,,,5456991050
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.62,,,0713474205
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.6,,,0713474201
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.59,,,7133504801
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.58,,,4335309130
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.58,,,6909782407
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.57,,,4335311215
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.57,,,4335311245
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.57,,,4335311253
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.57,,,4335311260
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.56,,,5504534240
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,10.37,,,6909782412
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,1.96,,,6586200730
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,1.92,,,0185037301
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,1.7,,,5486812392
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.86,,,0093474201
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.82,,,0093474205
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.78,,,0093474250
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.65,,,7628220830
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.64,,,0440729415
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.5,,,6516205403
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.5,,,7628220805
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.48,,,5511134430
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.48,,,7628220810
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.47,,,0378623301
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.47,,,1310700701
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.47,,,4280602101
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.47,,,4280602110
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.47,,,5511134401
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.47,,,6516205410
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.47,,,6586200701
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.47,,,6864555954
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.47,,,6864557154
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.46,,,5445888916
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.46,,,5511134405
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.44,,,0378623305
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.44,,,0440729430
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.44,,,1310700705
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.44,,,6516205450
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.44,,,6586200705
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.36,,,0440729445
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.36,,,2465814230
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.36,,,6754490671
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.29,,,0440729490
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.27,,,0904608661
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.27,,,6042917530
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.24,,,2465814201
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.24,,,2465814210
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.24,,,5766450988
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.23,,,1366801101
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.22,,,1366801105
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.22,,,1366801108
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.22,,,5766450913
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.22,,,5766450918
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.19,,,6042917501
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.19,,,6042917510
4953146,CITALOPRAM HYDROBROMIDE 40 MG PO TABS,.19,,,7628220890
4953147,MINERAL OIL OIL,1.2,,,4945247301
4953147,MINERAL OIL OIL,1.2,,,4945247302
4953147,MINERAL OIL OIL,1.2,,,4945247303
4953147,MINERAL OIL OIL,1.2,,,4945247304
4953147,MINERAL OIL OIL,1.2,,,4945247401
4953147,MINERAL OIL OIL,1.2,,,4945247402
4953147,MINERAL OIL OIL,1.2,,,4945247403
4953147,MINERAL OIL OIL,1.2,,,4945247405
4953147,MINERAL OIL OIL,.52,,,6059250570
4953147,MINERAL OIL OIL,.02,,,4961420243
4953150,BUTALBITAL-APAP-CAFFEINE 50-300-40 MG PO CAPS,9.64,,,4219595510
4953150,BUTALBITAL-APAP-CAFFEINE 50-300-40 MG PO CAPS,8.32,,,1013562801
4953150,BUTALBITAL-APAP-CAFFEINE 50-300-40 MG PO CAPS,7.84,,,0591264005
4953150,BUTALBITAL-APAP-CAFFEINE 50-300-40 MG PO CAPS,11.75,,,0591264001
4953151,CULTURELLE IMMUNITY SUPPORT PO CAPS,2.42,,,4910036374
4953152,AMPHETAMINE-DEXTROAMPHET ER 15 MG PO CP24,33.64,,,6808489832
4953152,AMPHETAMINE-DEXTROAMPHET ER 15 MG PO CP24,33.64,,,6808489833
4953152,AMPHETAMINE-DEXTROAMPHET ER 15 MG PO CP24,28.2,,,0228306311
4953152,AMPHETAMINE-DEXTROAMPHET ER 15 MG PO CP24,24.53,,,0115133001
4953152,AMPHETAMINE-DEXTROAMPHET ER 15 MG PO CP24,19.62,,,0115148801
4953152,AMPHETAMINE-DEXTROAMPHET ER 15 MG PO CP24,19.62,,,0555079102
4953152,AMPHETAMINE-DEXTROAMPHET ER 15 MG PO CP24,15.55,,,6699359602
4953154,BENZOCAINE-MENTHOL 15-4 MG MT LOZG,.47,,,99999100238
4953156,LEVOFLOXACIN 750 MG PO TABS,86.8,,,6318738407
4953156,LEVOFLOXACIN 750 MG PO TABS,8.86,,,4306379605
4953156,LEVOFLOXACIN 750 MG PO TABS,75.24,,,5511128130
4953156,LEVOFLOXACIN 750 MG PO TABS,7.08,,,0440771605
4953156,LEVOFLOXACIN 750 MG PO TABS,6.8,,,4306379607
4953156,LEVOFLOXACIN 750 MG PO TABS,6.57,,,0440771607
4953156,LEVOFLOXACIN 750 MG PO TABS,5.76,,,6467954701
4953156,LEVOFLOXACIN 750 MG PO TABS,5.6,,,6467954702
4953156,LEVOFLOXACIN 750 MG PO TABS,5.43,,,6467954703
4953156,LEVOFLOXACIN 750 MG PO TABS,5.43,,,6838201701
4953156,LEVOFLOXACIN 750 MG PO TABS,5.43,,,6838201718
4953156,LEVOFLOXACIN 750 MG PO TABS,5.26,,,4306379610
4953156,LEVOFLOXACIN 750 MG PO TABS,5.06,,,0781579220
4953156,LEVOFLOXACIN 750 MG PO TABS,5.06,,,0781579250
4953156,LEVOFLOXACIN 750 MG PO TABS,4.12,,,6808448311
4953156,LEVOFLOXACIN 750 MG PO TABS,4.1,,,6808448301
4953156,LEVOFLOXACIN 750 MG PO TABS,4,,,1366808401
4953156,LEVOFLOXACIN 750 MG PO TABS,4,,,1366808421
4953156,LEVOFLOXACIN 750 MG PO TABS,4,,,1366808471
4953156,LEVOFLOXACIN 750 MG PO TABS,4,,,1366808474
4953156,LEVOFLOXACIN 750 MG PO TABS,3.2,,,6586253820
4953156,LEVOFLOXACIN 750 MG PO TABS,29.77,,,4306345920
4953156,LEVOFLOXACIN 750 MG PO TABS,2.89,,,0093729353
4953156,LEVOFLOXACIN 750 MG PO TABS,2.89,,,6818024220
4953156,LEVOFLOXACIN 750 MG PO TABS,2.16,,,0904625161
4953156,LEVOFLOXACIN 750 MG PO TABS,135.45,,,6318700410
4953156,LEVOFLOXACIN 750 MG PO TABS,135.45,,,6318704805
4953156,LEVOFLOXACIN 750 MG PO TABS,135.45,,,6318783307
4953156,LEVOFLOXACIN 750 MG PO TABS,135.45,,,6318783310
4953156,LEVOFLOXACIN 750 MG PO TABS,130.03,,,6878870371
4953156,LEVOFLOXACIN 750 MG PO TABS,130.03,,,6878870372
4953156,LEVOFLOXACIN 750 MG PO TABS,130.03,,,6878870374
4953156,LEVOFLOXACIN 750 MG PO TABS,130.03,,,6878870375
4953156,LEVOFLOXACIN 750 MG PO TABS,130.03,,,6878870377
4953156,LEVOFLOXACIN 750 MG PO TABS,129.67,,,5321731805
4953156,LEVOFLOXACIN 750 MG PO TABS,129.67,,,5321731810
4953156,LEVOFLOXACIN 750 MG PO TABS,129.67,,,5321731830
4953156,LEVOFLOXACIN 750 MG PO TABS,129.66,,,5321731807
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133504281
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133504282
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133504283
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133504284
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133504285
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133504286
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133504287
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133504288
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133505931
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133505932
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133505933
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133505934
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133505935
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133505936
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133505937
4953156,LEVOFLOXACIN 750 MG PO TABS,116.51,,,7133505938
4953156,LEVOFLOXACIN 750 MG PO TABS,112.5,,,6191944014
4953156,LEVOFLOXACIN 750 MG PO TABS,108.35,,,6818024201
4953156,LEVOFLOXACIN 750 MG PO TABS,108.35,,,6909728707
4953156,LEVOFLOXACIN 750 MG PO TABS,108.35,,,6909728781
4953156,LEVOFLOXACIN 750 MG PO TABS,108.24,,,3334202332
4953156,LEVOFLOXACIN 750 MG PO TABS,108.24,,,6318751407
4953156,LEVOFLOXACIN 750 MG PO TABS,10.04,,,5976202803
4953156,LEVOFLOXACIN 750 MG PO TABS,1.76,,,0378122194
4953156,LEVOFLOXACIN 750 MG PO TABS,1.76,,,0904635361
4953156,LEVOFLOXACIN 750 MG PO TABS,1.32,,,5234312120
4953157,COENZYME Q10 200 MG PO CAPS,3.62,,,4810706435
4953157,COENZYME Q10 200 MG PO CAPS,2.24,,,0536203007
4953159,TIZANIDINE HCL 2 MG PO TABS,9.16,,,6318791060
4953159,TIZANIDINE HCL 2 MG PO TABS,7.78,,,6076025310
4953159,TIZANIDINE HCL 2 MG PO TABS,7,,,5295969120
4953159,TIZANIDINE HCL 2 MG PO TABS,6.97,,,6076025315
4953159,TIZANIDINE HCL 2 MG PO TABS,6.63,,,5043602511
4953159,TIZANIDINE HCL 2 MG PO TABS,6.6,,,5043602512
4953159,TIZANIDINE HCL 2 MG PO TABS,6.6,,,5043602513
4953159,TIZANIDINE HCL 2 MG PO TABS,6.6,,,5043602515
4953159,TIZANIDINE HCL 2 MG PO TABS,6.5,,,5295969124
4953159,TIZANIDINE HCL 2 MG PO TABS,6.4,,,5295969125
4953159,TIZANIDINE HCL 2 MG PO TABS,6.25,,,7133504241
4953159,TIZANIDINE HCL 2 MG PO TABS,6.25,,,7133504243
4953159,TIZANIDINE HCL 2 MG PO TABS,6.22,,,6626774930
4953159,TIZANIDINE HCL 2 MG PO TABS,6.2,,,5504532193
4953159,TIZANIDINE HCL 2 MG PO TABS,6.2,,,5504532198
4953159,TIZANIDINE HCL 2 MG PO TABS,6.17,,,6076025330
4953159,TIZANIDINE HCL 2 MG PO TABS,6.09,,,7133504242
4953159,TIZANIDINE HCL 2 MG PO TABS,6.04,,,1659022020
4953159,TIZANIDINE HCL 2 MG PO TABS,6.03,,,1659022030
4953159,TIZANIDINE HCL 2 MG PO TABS,6.03,,,1659022060
4953159,TIZANIDINE HCL 2 MG PO TABS,6.03,,,1659022090
4953159,TIZANIDINE HCL 2 MG PO TABS,6,,,5295969130
4953159,TIZANIDINE HCL 2 MG PO TABS,5.99,,,6838713030
4953159,TIZANIDINE HCL 2 MG PO TABS,5.99,,,6838713060
4953159,TIZANIDINE HCL 2 MG PO TABS,5.99,,,6838713090
4953159,TIZANIDINE HCL 2 MG PO TABS,5.98,,,6387408701
4953159,TIZANIDINE HCL 2 MG PO TABS,5.98,,,6387408704
4953159,TIZANIDINE HCL 2 MG PO TABS,5.98,,,6387408716
4953159,TIZANIDINE HCL 2 MG PO TABS,5.98,,,6387408730
4953159,TIZANIDINE HCL 2 MG PO TABS,5.98,,,6387408760
4953159,TIZANIDINE HCL 2 MG PO TABS,5.98,,,6387408790
4953159,TIZANIDINE HCL 2 MG PO TABS,5.88,,,6387408705
4953159,TIZANIDINE HCL 2 MG PO TABS,5.88,,,6387408720
4953159,TIZANIDINE HCL 2 MG PO TABS,5.88,,,6387408724
4953159,TIZANIDINE HCL 2 MG PO TABS,5.88,,,6387408725
4953159,TIZANIDINE HCL 2 MG PO TABS,5.88,,,6387408740
4953159,TIZANIDINE HCL 2 MG PO TABS,5.88,,,6387408745
4953159,TIZANIDINE HCL 2 MG PO TABS,5.8,,,6626774960
4953159,TIZANIDINE HCL 2 MG PO TABS,5.64,,,6076025390
4953159,TIZANIDINE HCL 2 MG PO TABS,5.64,,,6076078290
4953159,TIZANIDINE HCL 2 MG PO TABS,5.34,,,5456954430
4953159,TIZANIDINE HCL 2 MG PO TABS,5.34,,,5456954431
4953159,TIZANIDINE HCL 2 MG PO TABS,5.34,,,5456954432
4953159,TIZANIDINE HCL 2 MG PO TABS,4.97,,,6633684260
4953159,TIZANIDINE HCL 2 MG PO TABS,4.89,,,5766450289
4953159,TIZANIDINE HCL 2 MG PO TABS,4.62,,,5295969145
4953159,TIZANIDINE HCL 2 MG PO TABS,4.32,,,6808477595
4953159,TIZANIDINE HCL 2 MG PO TABS,4.31,,,6808477525
4953159,TIZANIDINE HCL 2 MG PO TABS,4.27,,,5295969190
4953159,TIZANIDINE HCL 2 MG PO TABS,3.93,,,5295969105
4953159,TIZANIDINE HCL 2 MG PO TABS,3.48,,,5026875911
4953159,TIZANIDINE HCL 2 MG PO TABS,3.48,,,5026875915
4953159,TIZANIDINE HCL 2 MG PO TABS,2.96,,,0185003410
4953159,TIZANIDINE HCL 2 MG PO TABS,2.94,,,5486849641
4953159,TIZANIDINE HCL 2 MG PO TABS,2.74,,,5486849642
4953159,TIZANIDINE HCL 2 MG PO TABS,2.6,,,0185003451
4953159,TIZANIDINE HCL 2 MG PO TABS,2.06,,,5486849640
4953159,TIZANIDINE HCL 2 MG PO TABS,11.38,,,6076025304
4953159,TIZANIDINE HCL 2 MG PO TABS,1.94,,,0378072219
4953159,TIZANIDINE HCL 2 MG PO TABS,1.44,,,6042924115
4953159,TIZANIDINE HCL 2 MG PO TABS,1.1,,,5766450218
4953159,TIZANIDINE HCL 2 MG PO TABS,1.03,,,4988494753
4953159,TIZANIDINE HCL 2 MG PO TABS,.92,,,0440851020
4953159,TIZANIDINE HCL 2 MG PO TABS,.75,,,0440851012
4953159,TIZANIDINE HCL 2 MG PO TABS,.67,,,2930016810
4953159,TIZANIDINE HCL 2 MG PO TABS,.67,,,2930016815
4953159,TIZANIDINE HCL 2 MG PO TABS,.67,,,5511117910
4953159,TIZANIDINE HCL 2 MG PO TABS,.67,,,5511117915
4953159,TIZANIDINE HCL 2 MG PO TABS,.67,,,6050502512
4953159,TIZANIDINE HCL 2 MG PO TABS,.67,,,6050502513
4953162,VITAMIN D3 50000 UNITS PO CAPS,7.33,,,7583402012
4953162,VITAMIN D3 50000 UNITS PO CAPS,6.66,,,6080100006
4953162,VITAMIN D3 50000 UNITS PO CAPS,1.2,,,7583402001
4953165,GLUCOSAMINE SULFATE 500 MG PO TABS,.88,,,1184512098
4953165,GLUCOSAMINE SULFATE 500 MG PO TABS,.69,,,1184512099
4953165,GLUCOSAMINE SULFATE 500 MG PO TABS,.51,,,4810704956
4953165,GLUCOSAMINE SULFATE 500 MG PO TABS,.48,,,0394025009
4953168,HYDROMORPHONE HCL 8 MG PO TABS,5.54,,,0406324901
4953168,HYDROMORPHONE HCL 8 MG PO TABS,3.6,,,5122410250
4953168,HYDROMORPHONE HCL 8 MG PO TABS,3.58,,,6809485261
4953168,HYDROMORPHONE HCL 8 MG PO TABS,3.18,,,0054026525
4953168,HYDROMORPHONE HCL 8 MG PO TABS,13.64,,,5486845980
4953168,HYDROMORPHONE HCL 8 MG PO TABS,12.63,,,5486845981
4953171,IBUPROFEN 800 MG PO TABS,9.47,,,5528914015
4953171,IBUPROFEN 800 MG PO TABS,8.14,,,5528914018
4953171,IBUPROFEN 800 MG PO TABS,7.47,,,5528914020
4953171,IBUPROFEN 800 MG PO TABS,7.18,,,5528914021
4953171,IBUPROFEN 800 MG PO TABS,6.93,,,5886428715
4953171,IBUPROFEN 800 MG PO TABS,6.47,,,5528914024
4953171,IBUPROFEN 800 MG PO TABS,6.44,,,6318702221
4953171,IBUPROFEN 800 MG PO TABS,6.44,,,6318702240
