"SVCCD","Description","PRICE1","As of Date"
"2811221","IN111 PENTETAT/.5MCI",7786.75,"12/20/2018"
"2811223","F18 FDG / 45 MCI    ",1803.50,"12/20/2018"
"2811231","TC99M MERTIATI/15MCI",1151.25,"12/20/2018"
"2811238","LOCM 200-299MG/ML ML",4.20,"12/20/2018"
"2811239","LOC2 200-299MG/ML ML",4.20,"12/20/2018"
"2811240","LOCM 300-399MG/ML ML",5.90,"12/20/2018"
"2811241","LOC2 300-399MG/ML ML",3.90,"12/20/2018"
"2811243","INJ GAD-MR2 CONTR ML",69.50,"12/20/2018"
"2811248","INJ PERFLUTRN LIP ML",1448.00,"12/20/2018"
"2811249","TC99M AEROSOL 75 MCI",64.75,"12/20/2018"
"2811264","HOCM2 350-399MGML ML",4.80,"12/20/2018"
"2811298","S-DISKOGRM INJ LUMB ",1633.00,"12/20/2018"
"2811318","S-THYROID CORE BX   ",3165.25,"12/20/2018"
"2811330","S-ABD/RETRPER NDL BX",4658.50,"12/20/2018"
"2811362","S-CYSTOGRAM INJ     ",5479.25,"12/20/2018"
"2811367","S-INJ CATH HYSTERSO ",7981.00,"12/20/2018"
"2811382","S-INJ AIR CONT PERIT",7105.50,"12/20/2018"
"2811395","S-JNT ASP INJ MAJ UN",2385.00,"12/20/2018"
"2811398","S-INS TU CVC WOPU O5",8104.50,"12/20/2018"
"2811403","S-RPL COMP NT CVC WO",10168.00,"12/20/2018"
"2811404","S-RPLC COMP T CVC WO",10168.00,"12/20/2018"
"2811405","S-RPL COM TCVAD PORT",9884.25,"12/20/2018"
"2811406","S-RPL COMP PICC WO  ",7306.00,"12/20/2018"
"2811412","S-INTRO GAST TUBE   ",3335.00,"12/20/2018"
"2811414","S-INJ SHOULDER ARTH ",2386.00,"12/20/2018"
"2811419","S-INJ WRIST ARTHRO  ",2386.00,"12/20/2018"
"2811422","S-INJ HIP ARTHRO    ",2386.00,"12/20/2018"
"2811425","S-BX NDL PLEURA     ",5164.75,"12/20/2018"
"2811426","S-BX NDL LUNG MEDIA ",5127.25,"12/20/2018"
"2811432","S-BX NDL LIVER      ",5128.00,"12/20/2018"
"2811435","S-SPINAL TAP DIAGNST",2196.25,"12/20/2018"
"2811445","S-RENAL BX NEEDLE   ",5127.25,"12/20/2018"
"2811447","S-INJ CONT BY TUB CY",7105.50,"12/20/2018"
"2811467","S-TRANSCATH BX      ",9884.25,"12/20/2018"
"2811471","S-INS PICC WO SQ O5 ",7306.00,"12/20/2018"
"2811472","S-INS NT CVC GT 5YR ",10168.00,"12/20/2018"
"2811473","S-INS CENTRAL PORT  ",9884.25,"12/20/2018"
"2811482","S-BX BONE DEEP      ",5927.75,"12/20/2018"
"2811483","S-BX BONE SUPRFCL   ",5927.75,"12/20/2018"
"2811485","S-FIN NDL ASP W/IMG ",2696.75,"12/20/2018"
"2811489","S-INJ VENOGRAPHY    ",6528.00,"12/20/2018"
"2811490","S-INTROCATH VENACAVA",6528.00,"12/20/2018"
"2811491","S-INTROCATH VEN 1ST ",6528.00,"12/20/2018"
"2811492","S-INTROCATH VEN 2ND ",1766.00,"12/20/2018"
"2811513","S-CATH EXTREM ART   ",6217.25,"12/20/2018"
"2811519","S-THORACIC 3RD ORDER",4381.50,"12/20/2018"
"2811521","S-ABDOMEN 1ST ORDER ",6528.00,"12/20/2018"
"2811522","S-ABDOMEN 2ND ORDER ",6528.00,"12/20/2018"
"2811523","S-ABDOMEN 3RD ORDER ",3204.50,"12/20/2018"
"2811524","S-ABDOMEN ADD ORDER ",513.75,"12/20/2018"
"2811525","S-DECLOT VASC DEV   ",3334.25,"12/20/2018"
"2811539","IV HYDRATION 1 HR   ",663.75,"12/20/2018"
"2811546","S-BX LYMPH SUPRF NDL",4313.75,"12/20/2018"
"2811550","S-DIAG BONE MAR ASPI",5049.00,"12/20/2018"
"2811551","S-DIAG BONE MAR BX  ",5050.00,"12/20/2018"
"2811564","S-BRST CYST ASPIRAT ",2854.00,"12/20/2018"
"2811565","S-BRST ADDL CYST    ",3165.25,"12/20/2018"
"2811567","S-BX MUSCLE PERC NDL",2957.50,"12/20/2018"
"2811587","IN-111 PENTETRE/6MCI",17784.50,"12/20/2018"
"2811589","INJ MULTIHANCE /ML  ",34.25,"12/20/2018"
"2811607","S-INS PLEURAL CATH  ",13625.25,"12/20/2018"
"2811635","S-N BLOC INJ INTERCO",1785.75,"12/20/2018"
"2811716","S-LYSE CHEST FIBRIN ",1760.50,"12/20/2018"
"2811761","S-INS CERVICAL DILAT",771.25,"12/20/2018"
"2811776","ISOSULFAN BLUE 1MG  ",85.00,"12/20/2018"
"2811823","BR-BRST BX LOC CLP A",14037.00,"12/20/2018"
"2811824","US-BRST BX LOC CLP A",9878.25,"12/20/2018"
"2811828","US-PLC LOC DVCE ADD ",6073.25,"12/20/2018"
"2811837","S-RESP MOTION MGMT  ",19231.00,"12/20/2018"
"2811841","TC99 TILMAN DX .5MCI",1061.50,"12/20/2018"
"2811850","S-PERC THOR LUMB EA ",12716.25,"12/20/2018"
"2811852","RADIUM RA223 DICHLRD",407.25,"12/20/2018"
"2811907","US-PLV PRG 14 WKS AD",539.75,"12/20/2018"
"2811908","US-PELVS PREG GESADD",1427.00,"12/20/2018"
"2811912","S-DIA BN MARW ASP-BX",5050.00,"12/20/2018"
"2812001","MSED SAME U5 1ST15  ",915.75,"12/20/2018"
"2812002","MSED SAMEGT5 1ST15  ",915.75,"12/20/2018"
"2812003","MODSED SAME ADD15MIN",440.75,"12/20/2018"
"2812101","S-BALO ANGIOP DIAL  ",9154.00,"12/20/2018"
"2812201","S-TRLUM BAL ANG ADLA",22750.50,"12/20/2018"
"2812202","S-TRLUM BAL ANG ADLV",30569.50,"12/20/2018"
"282801","LABOR LEVEL 1 PER HR",567.75,"12/20/2018"
"282802","LABOR LEVEL 2 PER HR",755.75,"12/20/2018"
"282803","LABOR LEVEL 3 PER HR",1135.00,"12/20/2018"
"282804","THERAPEUTIC DX SQ IM",353.75,"12/20/2018"
"282811","DELIVERY LEVEL 1    ",5337.00,"12/20/2018"
"282812","DELIVERY LEVEL 2    ",6460.50,"12/20/2018"
"282813","DELIVERY LEVEL 3    ",7866.75,"12/20/2018"
"282821","L&D REC LEV 1 PER HR",1135.00,"12/20/2018"
"282822","L&D REC LVL 2 PER HR",2268.50,"12/20/2018"
"282824","IMM ADM HEP B VACCIN",243.25,"12/20/2018"
"282825","PULSE OX NWBRN MULTI",396.00,"12/20/2018"
"282831","LDR PROCEDURE MINOR ",1306.75,"12/20/2018"
"282832","LDR PROCEDURE-INTERM",3272.00,"12/20/2018"
"282841","L&D OBSERV 1ST HOUR ",757.25,"12/20/2018"
"282842","L&D OBSERV ADDL HOUR",76.00,"12/20/2018"
"282843","EXTERNAL CEPHALIC VE",5792.75,"12/20/2018"
"282845","FETAL NON STRESS TES",3176.00,"12/20/2018"
"282846","CIRCUMCISION NEWBORN",1294.50,"12/20/2018"
"282851","OB TRIAGE LVL 1 EP  ",850.50,"12/20/2018"
"282910","IMM ADM 1ST VACCINE ",353.75,"12/20/2018"
"282920","IV HYDRATION 1 HR   ",663.75,"12/20/2018"
"282921","IV HYDRAT EA ADD HR ",243.25,"12/20/2018"
"282930","IV THERAPY DX 1 HR  ",1297.50,"12/20/2018"
"282931","IV THERAPY EA AD HR ",243.25,"12/20/2018"
"282932","IV THER AD SEQ 1 HR ",353.75,"12/20/2018"
"282933","CONCURRENT IV THER  ",243.25,"12/20/2018"
"282940","THERAPEUTIC IV PUSH ",446.50,"12/20/2018"
"282941","THERA EA AD IV PUSH ",353.75,"12/20/2018"
"282942","THER AD IVP SAME MED",442.00,"12/20/2018"
"282950","IMM ADM FLU VACCINE ",243.25,"12/20/2018"
"2850001","NI-ECHO DOP CO FL AD",1904.25,"12/20/2018"
"2850006","INJ PERFLUTRN LIP ML",1448.00,"12/20/2018"
"2850011","LOCM 300-399MG/ML ML",10.75,"12/20/2018"
"2850030","NI-ECHO DOPP COMP AD",870.50,"12/20/2018"
"2850045","CC-INJ SUPRV AORTOGR",7653.00,"12/20/2018"
"2850048","S-ILIAC REVAS STNT A",27017.75,"12/20/2018"
"2850049","S-TIB-PER REVAS ADD ",24094.50,"12/20/2018"
"2850069","S-ABDOMEN ADD ORDER ",513.75,"12/20/2018"
"2850073","S-IVUS ADD VESSEL   ",6996.75,"12/20/2018"
"2850075","OXYGEN PER SHIFT    ",460.00,"12/20/2018"
"2850079","IR-TC PLC STNT VN EA",27017.50,"12/20/2018"
"2850082","IR-ABD AORTA SERIAL ",10853.00,"12/20/2018"
"2850083","IR-AABF SERIAL      ",10853.00,"12/20/2018"
"2850085","IR-ANGIO EXTREM UNI ",10853.00,"12/20/2018"
"2850086","IR-ANGIO EXTREM BI  ",10853.00,"12/20/2018"
"2850093","IR-ANGIO ADD VESSEL ",6037.50,"12/20/2018"
"2850101","IR-VENOGRAM EXT UNI ",3483.75,"12/20/2018"
"2850102","IR-VENOGRAM EXT BI  ",3111.25,"12/20/2018"
"2850103","US-GUIDE NEEDLE PLAC",1457.50,"12/20/2018"
"2850106","NI-ECHO GDE PERCARD ",2792.00,"12/20/2018"
"2850107","NI-VAS ACCSS SITES  ",2663.25,"12/20/2018"
"2852001","MSED SAME U5 1ST15  ",915.75,"12/20/2018"
"2852002","MSED SAMEGT5 1ST15  ",915.75,"12/20/2018"
"2852003","MODSED SAME ADD15MIN",440.75,"12/20/2018"
"2891739","BIOTINIDASE         ",110.75,"12/20/2018"
"2891742","HYDROXYPROGES 17-D  ",422.75,"12/20/2018"
"2891758","AMINO ACID QUAN 6+  ",1321.00,"12/20/2018"
"2891759","CARNITINE           ",688.00,"12/20/2018"
"2891761","HEMOGLOBIN, CHROMA  ",408.00,"12/20/2018"
"2891762","THYROID STIM TSH    ",429.25,"12/20/2018"
"2891765","IMMUNOASSAY, OTHER  ",287.00,"12/20/2018"
"2891766","GALACTOSE           ",110.75,"12/20/2018"
"335200","R&B ICU/CCU         ",6540.50,"12/20/2018"
"390003","S-INS NT CVC GT 5YR ",10168.00,"12/20/2018"
"395002","S-RPL COMP PICC WO  ",7306.00,"12/20/2018"
"395003","S-INS PICC WO SQ O5 ",7306.00,"12/20/2018"
"415124","R&B MNTL HLTH SEMI  ",3587.75,"12/20/2018"
"7210001","HYDROXYZI PAM 25MGCP",5.70,"12/20/2018"
"7210015","BUPIV.5%/EPI PF 30ML",14.75,"12/20/2018"
"7210030","STERILE WATER 10ML  ",7.40,"12/20/2018"
"7210031","AMIODARONE 200MG TAB",7.40,"12/20/2018"
"7210044","EMOLLIENT LOT 425ML ",17.25,"12/20/2018"
"7210046","TROLAMINE 10%CR 90GM",14.75,"12/20/2018"
"7210051","MOXIFLOXA .5% OS 3ML",619.00,"12/20/2018"
"7210075","SELEN SUL2.5%LOT120M",65.75,"12/20/2018"
"7210080","RANITIDIN 15MG/ML 1M",3.60,"12/20/2018"
"7210091","CINACALCET 30MG TAB ",78.25,"12/20/2018"
"7210102","M-M-R II INJ        ",301.00,"12/20/2018"
"7210103","HYDROCOD5-APAP325 TB",37.00,"12/20/2018"
"7210111","FUROSEMI 10MG/ML 1ML",6.30,"12/20/2018"
"7210116","TIOTROP 18MCG INH CP",79.00,"12/20/2018"
"7210158","LIDOCAIN 1%/EPI 10ML",18.00,"12/20/2018"
"7210162","AMINOCAP ACID 5GM IJ",10.75,"12/20/2018"
"7210172","HYOSCYAMINE.125MG TB",7.40,"12/20/2018"
"7210173","INDOMETHACIN 50MGSUP",96.50,"12/20/2018"
"7210179","SOD BICARB 650MG TAB",1.00,"12/20/2018"
"7210184","CARBA PERO6.5%OTIC15",16.50,"12/20/2018"
"7210185","MULTIVITAMIN LIQ 5ML",7.40,"12/20/2018"
"7210193","CLINDAMYCIN 300MG IJ",20.50,"12/20/2018"
"7210209","LEVETIRA 100MG/ML 1M",7.40,"12/20/2018"
"7210210","LIDOCAINE 1% 2ML    ",7.40,"12/20/2018"
"7210211","CIPR.3-DEXAM.1% 7.5M",879.25,"12/20/2018"
"7210226","BUPROPION 150MG SRTB",9.50,"12/20/2018"
"7210231","ETHACRYNA AC 25MG TB",24.00,"12/20/2018"
"7210238","BUPROPION 150MG SRTB",9.50,"12/20/2018"
"7210239","DIVALPROEX 250MGSRTB",11.50,"12/20/2018"
"7210240","ERLOTINIB 150MG TAB ",1152.75,"12/20/2018"
"7210241","FENOFIBRAT 145MG TAB",29.75,"12/20/2018"
"7210244","H-COD10-CHLO POL8/5M",37.00,"12/20/2018"
"7210245","BUPRENORPHI 2MG SLTB",19.00,"12/20/2018"
"7210251","ALBUTEROL2.5MG/.5NEB",9.90,"12/20/2018"
"7210256","OLANZAPINE 10MG INJ ",191.50,"12/20/2018"
"7210257","BUPROPION 300MG SRTB",11.75,"12/20/2018"
"7210259","ATOMOXETINE 18MG CAP",34.25,"12/20/2018"
"7210261","ATOMOXETINE 40MG CAP",49.00,"12/20/2018"
"7210264","DULOXETINE 30MG CAP ",35.25,"12/20/2018"
"7210273","DEXMEDETOM 200MCG/2M",536.75,"12/20/2018"
"7210275","RIFAXIMINE 200MG TAB",50.50,"12/20/2018"
"7210292","FENOFIBRATE 48MG TAB",10.50,"12/20/2018"
"7210297","PHENYTOI EX 100MG CP",7.40,"12/20/2018"
"7210299","EPLERENONE 25MG TAB ",27.75,"12/20/2018"
"7210302","ACETYLCYS 20%INH 1ML",5.10,"12/20/2018"
"7210304","IMATINIB 100MG TAB  ",387.50,"12/20/2018"
"7210305","CRB12.5-LEV50-ENT200",21.75,"12/20/2018"
"7210310","PHENOBARB 16.2MG PO ",7.40,"12/20/2018"
"7210323","DULOXETINE 20MG CAP ",39.25,"12/20/2018"
"7210336","DILTIAZEM 90MG SR CP",8.10,"12/20/2018"
"7210341","SUCROSE/WATER PO    ",3.40,"12/20/2018"
"7210344","GLUCOSE 40% GEL 38GM",19.25,"12/20/2018"
"7210346","CALCITRIO 1MCG/ML 1M",26.50,"12/20/2018"
"7210349","ROSUVASTATIN 5MG PO ",34.50,"12/20/2018"
"7210357","ACAMPROSA 333MG DRTB",7.40,"12/20/2018"
"7210361","PREGABALIN 50MG CAP ",24.00,"12/20/2018"
"7210366","PREGABALIN 25MG CAP ",18.75,"12/20/2018"
"7210367","PREGABALIN 75MG CAP ",24.00,"12/20/2018"
"7210382","TETRACAINE 1% INJ   ",50.50,"12/20/2018"
"7210385","SILDENAFIL 20MG TAB ",31.00,"12/20/2018"
"7210387","FINASTERIDE 5MG TAB ",8.20,"12/20/2018"
"7210451","CA POLYCARB 625MG TB",7.40,"12/20/2018"
"7210476","VITAMIN D 400IU TAB ",4.50,"12/20/2018"
"7210482","PENICIL VK 250MG TAB",7.40,"12/20/2018"
"7210484","LACTULOSE 10GM/15ML ",3.00,"12/20/2018"
"7210488","METOPROLOL 25MG SRTB",7.40,"12/20/2018"
"7210500","LIDOCAINE 2%VIS 100M",14.75,"12/20/2018"
"7210502","LEVETIRACET 500MG TB",7.40,"12/20/2018"
"7210503","BUPRE/NALO 2-.5MG TB",38.50,"12/20/2018"
"7210504","BUPRE/NALOX 8-2MG TB",29.75,"12/20/2018"
"7210509","OXYTOC 30U/NS 500ML ",43.25,"12/20/2018"
"7210529","FENTANYL 12MCG/HR PT",107.50,"12/20/2018"
"7210530","PANTOPRAZO 20MG ECTB",7.40,"12/20/2018"
"7210536","METOPROLOL 25MG TAB ",7.40,"12/20/2018"
"7210541","FLUTICAS 50MCG/A 16G",156.00,"12/20/2018"
"7210546","PHENOL 1.4%SPR 177ML",18.50,"12/20/2018"
"7210562","KETOTIF .025% OS 5ML",28.50,"12/20/2018"
"7210575","DILTIA 1MG/MLD5W 125",64.75,"12/20/2018"
"7210576","MEMANTINE 10MG TAB  ",24.00,"12/20/2018"
"7210577","ESMOLOL 2500MG/250ML",1020.00,"12/20/2018"
"7210589","LOPIN200-RITO50MG TB",39.00,"12/20/2018"
"7210595","PROPAFEN 225MG SRCP ",31.25,"12/20/2018"
"7210602","MULTIVITAMIN TAB    ",4.50,"12/20/2018"
"7210607","QUETIAP FUM 400MG TB",22.75,"12/20/2018"
"7210609","CYCLOSPOR .05%OS UD ",36.25,"12/20/2018"
"7210622","ARIPIPRAZOLE 5MG TAB",116.50,"12/20/2018"
"7210623","BRIMONIDIN.2%OS 5ML ",110.75,"12/20/2018"
"7210630","PREDNISONE 1MG ORAL ",7.40,"12/20/2018"
"7210637","LANOLIN OINT 7GM    ",13.00,"12/20/2018"
"7210665","EMTRICI/TENO 200/300",258.00,"12/20/2018"
"7210666","ATAZANAVIR 150MG    ",92.25,"12/20/2018"
"7210693","DOXERCALC 0.5MCG CAP",88.75,"12/20/2018"
"7210703","LEFLUNOMIDE 10MG TAB",7.10,"12/20/2018"
"7210747","PARICALCITOL 1MCG CP",61.75,"12/20/2018"
"7210750","CAR25-LEV100-ENT200T",5.70,"12/20/2018"
"7210754","IPRATROPI 17MCG PUF ",7.40,"12/20/2018"
"7210770","FA/B/C/CU/ZNOX      ",7.40,"12/20/2018"
"7210771","HALOPERIDOL 10MG/5ML",9.30,"12/20/2018"
"7210772","VALPROATE 250MG/5ML ",7.40,"12/20/2018"
"7210773","LITHIUM CIT 8MEQ/5ML",7.50,"12/20/2018"
"7210776","LEVOFLOXACIN 25MG/ML",7.40,"12/20/2018"
"7210784","TD IM NO PRSRV GE 7Y",122.50,"12/20/2018"
"7210787","CLIND 18MG/ML D5W 50",96.00,"12/20/2018"
"7210788","CLIND 12MG/ML D5W 50",78.50,"12/20/2018"
"7210790","RANOLAZI 500MG SR TB",20.50,"12/20/2018"
"7210791","OXYCOD10-APAP325MGTB",37.00,"12/20/2018"
"7210794","DIPH/TET/ACPERT .5ML",191.75,"12/20/2018"
"7210796","DAKINS .25%SOL 473ML",53.25,"12/20/2018"
"7210805","ARIPIPRAZOLE 2MG TAB",111.75,"12/20/2018"
"7210840","POTASSIUM 99MG TAB  ",4.00,"12/20/2018"
"7210842","LUBIPROSTONE 24MCG  ",23.50,"12/20/2018"
"7210874","VALPROATE 500MG/5ML ",43.75,"12/20/2018"
"7210878","ONDANSETRON 4MG PO  ",10.50,"12/20/2018"
"7210885","METHADONE 40MG TAB  ",37.00,"12/20/2018"
"7210899","CEVIMELINE 30MG CAP ",23.00,"12/20/2018"
"7210903","IPRATROPIU .02% 2.5M",12.25,"12/20/2018"
"7210930","LIDOCAIN 2%/EPI 20ML",65.00,"12/20/2018"
"7210958","FA.8-B6 10-B12 .115T",5.30,"12/20/2018"
"7210967","LOPERAMIDE 2MG/10ML ",10.50,"12/20/2018"
"7210976","DOXYCYCLINE 50MG/5ML",15.00,"12/20/2018"
"7210979","DOCUS NA 10MG/ML 10M",1.00,"12/20/2018"
"7210985","ABA300-LAM150-ZID300",134.50,"12/20/2018"
"7210990","CIPROFLOX/HC OT 10ML",1060.25,"12/20/2018"
"7211005","EMTRICITABINE  200MG",80.00,"12/20/2018"
"7211041","PROPRANOLOL 80MG TAB",4.80,"12/20/2018"
"7211055","ZONISAMIDE  25MG CAP",11.75,"12/20/2018"
"7211058","MISOPROSTOL 25MCG TB",5.70,"12/20/2018"
"7211065","PROMETHAZINE 25MG TB",7.40,"12/20/2018"
"7211080","BUPIVAC .25% MPF 30M",29.75,"12/20/2018"
"7211106","TETRACYCLINE 250MG C",29.25,"12/20/2018"
"7211116","DORZOLAMID 2%OS 10ML",61.75,"12/20/2018"
"7211145","VARENICILINE 1MG TAB",22.25,"12/20/2018"
"7211156","MIDODRINE 10MG TAB  ",5.00,"12/20/2018"
"7211170","HYDROCORT 10MG TAB  ",7.40,"12/20/2018"
"7211183","MONTELUKAST 5MG CHEW",7.40,"12/20/2018"
"7211190","PHENAZOPYRID 95MG TB",4.00,"12/20/2018"
"7211216","ATOMOXETINE 10MG PO ",37.00,"12/20/2018"
"7211218","PRAVASTATIN 80MG TAB",7.40,"12/20/2018"
"7211276","NIACIN 250MG TAB    ",1.00,"12/20/2018"
"7211291","EFA600-EMT200-TEN300",376.75,"12/20/2018"
"7211386","AMPHETAMINE 10MG TAB",37.00,"12/20/2018"
"7211443","SITAGLIPTIN 100MG TB",43.25,"12/20/2018"
"7211444","CARB/LEVO 25/100 ODT",7.40,"12/20/2018"
"7211461","LEVOTHYROX 100MCG TB",7.40,"12/20/2018"
"7211477","MVI/FE FUM-PS/FA/MIN",8.20,"12/20/2018"
"7211486","OXYCOD5-APAP325MG TB",37.00,"12/20/2018"
"7211489","PALIPERIDON 3MG SRTB",111.00,"12/20/2018"
"7211493","CLIND 6MG/ML D5W 50M",79.75,"12/20/2018"
"7211499","RIBAVIRIN 200MG CAP ",174.00,"12/20/2018"
"7211517","SOD CHL 3% 15ML NEB ",7.40,"12/20/2018"
"7211519","SITAGLIPTIN 25MG TAB",43.25,"12/20/2018"
"7211521","CRB37.5-LV150-ENT200",21.50,"12/20/2018"
"7211526","MORPHIN 10MG/.5ML OR",37.00,"12/20/2018"
"7211537","RASAGILINE 1MG TAB  ",74.00,"12/20/2018"
"7211544","FE SU105-C500-FA.8CR",7.40,"12/20/2018"
"7211556","ALISKIREN 150MG TAB ",17.00,"12/20/2018"
"7211577","DANAZOL 100MG CAP   ",16.00,"12/20/2018"
"7211585","AMOX200/CLAV28.5 50M",65.00,"12/20/2018"
"7211599","LIDOCAINE 2%VIS 15ML",7.40,"12/20/2018"
"7211603","VERAPAMIL 5MG/2ML   ",54.50,"12/20/2018"
"7211622","CALAMINE LOTN 180ML ",16.50,"12/20/2018"
"7211646","BENZOCAINE GEL 7.5GM",26.00,"12/20/2018"
"7211649","PHENOBARBI 32.4MG TB",31.00,"12/20/2018"
"7211686","EMOLLIENT OINT 50GM ",23.50,"12/20/2018"
"7211695","MIDAZOLAM 2MG/ML 5ML",22.50,"12/20/2018"
"7211703","SOD PHOS 3MMOL/ML 1M",7.40,"12/20/2018"
"7211706","LOPIN400-RITON100/5M",57.00,"12/20/2018"
"7211726","HYDROMORPH 10MG/50ML",49.50,"12/20/2018"
"7211731","H-COD7.5/APAP325MGTB",37.00,"12/20/2018"
"7211742","CEFDIN 125MG/5ML 60M",257.25,"12/20/2018"
"7211754","DESMOPRESS.01% 5MLSP",668.50,"12/20/2018"
"7211756","OXYCODONE 10MG SR TB",37.00,"12/20/2018"
"7211782","RABIES IG IM/SC 150U",1437.75,"12/20/2018"
"7211790","RABIES VAC IM       ",1474.25,"12/20/2018"
"7211796","HEP B VAC 40MCG IM  ",999.00,"12/20/2018"
"7211803","HEP B VAC PED       ",100.25,"12/20/2018"
"7211805","PANTOPRAZOLE SOD VL ",24.75,"12/20/2018"
"7211807","DAPTOMYCIN 1 MG INJ ",3.60,"12/20/2018"
"7211808","RISPERIDONE LA 0.5MG",31.25,"12/20/2018"
"7211809","BORTEZOMIB .1MG INJ ",259.00,"12/20/2018"
"7211812","OMALIZUMAB 5MG INJ  ",156.00,"12/20/2018"
"7211817","CYCLOPHOSPHAMI 100MG",349.25,"12/20/2018"
"7211819","ABCIXIMAB 10MG      ",4469.00,"12/20/2018"
"7211827","BIVALIRUDIN 1MG INJ ",18.75,"12/20/2018"
"7211828","BOTULINUM TOXI A 1U ",29.75,"12/20/2018"
"7211834","ERTAPENEM SOD/500MG ",203.75,"12/20/2018"
"7211847","OCTREOTIDE ND 25MCG ",10.75,"12/20/2018"
"7211849","PAMIDRONATE 30MG IJ ",177.75,"12/20/2018"
"7211850","PGFILGRASTIM 6MG IJ ",24650.50,"12/20/2018"
"7211862","TIROFIBAN 0.25MG INJ",38.25,"12/20/2018"
"7211867","ZIPRSIDNE MESYL 10MG",60.75,"12/20/2018"
"7211879","TACROLIMUS 1MG PO   ",69.50,"12/20/2018"
"7211882","MYCOPHE MOF 250MG PO",7.40,"12/20/2018"
"7211883","SIROLIMUS 1MG PO    ",36.75,"12/20/2018"
"7211887","DOXORUBICIN 10MG INJ",47.50,"12/20/2018"
"7211894","CARBOPLATIN 50MG INJ",40.00,"12/20/2018"
"7211904","ETOPOSIDE 10MG INJ  ",5.70,"12/20/2018"
"7211933","EPO NESRD 1000 U INJ",125.00,"12/20/2018"
"7211934","FOSPHENYTOIN 50MG   ",7.40,"12/20/2018"
"7211938","AMINOPHYLL 250MG INJ",7.40,"12/20/2018"
"7211939","COSYNTROPN .25MG INJ",556.50,"12/20/2018"
"7211941","AZACITIDINE 1MG INJ ",29.75,"12/20/2018"
"7211954","MYCOPHENOL AC 180MG ",43.75,"12/20/2018"
"7211960","D5W/SOD CHL.9% 500ML",31.00,"12/20/2018"
"7211961","VORICONAZOLE 10MG   ",34.25,"12/20/2018"
"7211962","GLATIRAMER ACET 20MG",549.50,"12/20/2018"
"7211966","MAGNES SULF 500MGINJ",0.50,"12/20/2018"
"7211970","ENOXAPARIN 10MG INJ ",28.25,"12/20/2018"
"7211971","AMPICILLIN/SUB 1.5GM",23.50,"12/20/2018"
"7211972","SUCCINYLCHN 20MG INJ",17.25,"12/20/2018"
"7211978","CALCIUM GLUC 10%10ML",22.25,"12/20/2018"
"7211979","CALCITONIN,SAL 400IU",7384.00,"12/20/2018"
"7211980","CALCITRIOL .1MCG INJ",7.40,"12/20/2018"
"7211982","CEFAZOLIN 500MG INJ ",10.00,"12/20/2018"
"7211983","CEFTRIAXONE 250MGINJ",8.20,"12/20/2018"
"7211984","CEFUROXIME 750MG INJ",47.00,"12/20/2018"
"7211985","CEFTAZIDIM 500MG INJ",11.75,"12/20/2018"
"7211987","CAFFEINE CIT 5MG INJ",16.00,"12/20/2018"
"7211988","CIPROFLOXAC 200MG IV",15.25,"12/20/2018"
"7211989","PROCHLORPE UPTO 10MG",28.50,"12/20/2018"
"7211991","METHYLPR ACE 40MGINJ",45.25,"12/20/2018"
"7211994","DIGOXIN 0.5MG INJ   ",36.75,"12/20/2018"
"7211995","PHENYTOIN NA 50MGINJ",6.50,"12/20/2018"
"7211997","HYDROMORPH UP TO 4MG",37.00,"12/20/2018"
"7212002","ERYTHROMYC 500MG INJ",185.25,"12/20/2018"
"7212003","HALOPERIDOL 5MG INJ ",8.20,"12/20/2018"
"7212004","HALOPER DEC 50MGINJ ",167.00,"12/20/2018"
"7212006","HYDROCORTIS 100MGINJ",27.25,"12/20/2018"
"7212007","IRON SUCROSE 1MG INJ",2.70,"12/20/2018"
"7212012","KETOROLAC 15MG INJ  ",18.50,"12/20/2018"
"7212013","FUROSEMIDE 20MG INJ ",9.30,"12/20/2018"
"7212016","LORAZEPAM 2MG INJ   ",37.00,"12/20/2018"
"7212021","NALOXONE HCL 1MG INJ",49.25,"12/20/2018"
"7212022","PHENYLEPHRIN 1ML INJ",16.00,"12/20/2018"
"7212023","ONDANSETRON 1MG INJ ",4.90,"12/20/2018"
"7212024","PIPER/TAZOB 1G/.125G",32.25,"12/20/2018"
"7212027","DESMOPRESSIN 1MCGINJ",91.75,"12/20/2018"
"7212031","PROTAMINE 10MG INJ  ",11.75,"12/20/2018"
"7212032","METOCLOPRAM 10MG INJ",18.50,"12/20/2018"
"7212034","ROPIVACAINE 1MG INJ ",0.50,"12/20/2018"
"7212036","SOD FERRIC 12.5MGINJ",39.75,"12/20/2018"
"7212037","METHYLPRED 40MG INJ ",18.25,"12/20/2018"
"7212039","FENTANY CIT 0.1MGINJ",37.00,"12/20/2018"
"7212041","CHLORPROM UP TO 50MG",135.50,"12/20/2018"
"7212045","TRIAMCIN ACE 10MGINJ",13.75,"12/20/2018"
"7212048","VANCOMYCIN 500MG INJ",41.25,"12/20/2018"
"7212049","HYDROXYZI UP TO 25MG",27.50,"12/20/2018"
"7212050","VIT B12 CYAN 1000MCG",16.00,"12/20/2018"
"7212051","PHYTONADIONE 1MG INJ",25.00,"12/20/2018"
"7212052","MAGNES SULF 500MGINJ",1.60,"12/20/2018"
