"Item","Description","2019 PRICE"
75000054,"HC COLONOSCOPY THRU STOMA DX",1712.06
75000055,"HC COLONOSCOPY THRU STOMA W/BIOPSY(S)",1712.06
75000057,"HC COLON THRU STOMA REM POLYP SNARE",1712.06
75000058,"HC GI TUBE INSERT",697.59
75000059,"HC PROCTOSIGMOIDOSCOPY W/ BIOPSY(S)",878.58
75000060,"HC SIGMOIDOSCOPY FLEX DX",1014.55
75000061,"HC SIGMOIDOSCOPY WITH BIOSPY(S)",741.16
75000062,"HC SIGMOIDOSCOPY REM FOREIGN BODY",878.58
75000063,"HC SIGMOIDOSCOPY W/REM TUMOR POLYP FORCEPS",1516.63
75000064,"HC SIGMOIDOSCOPY W/HEMOSTASIS",1516.63
75000065,"HC SIGMOIDOSCOPY W/SUBMUC INJ",1551
75000066,"HC SIGMOIDOSCOPY W/REM TUMOR/POLYP/SNARE",1516.63
75000067,"HC SIGMOIDOSCOPY W/BALLOON DILATION",1517.67
75000068,"HC SIGMOIDOSCOPY W/ABLAT TUMOR/POLYP",2412.97
75000069,"HC COLORECTAL CA SCREEN FLEXI SIGMOIDSCOPE",1556.42
75000071,"HC COLONOSCOPY WITH BIOPSY(S)",2008.49
75000072,"HC COLONOSCOPY W/SUBMUC INJ",1927
75000073,"HC COLONOSCOPY W/ HEMOSTASIS",1712.06
75000075,"HC COLONOSCOPY W/REM TUMOR/POLYP/FORCEPS",1712.06
75000076,"HC COLONOSCOPY W/BALLOON DILATATION",1712.06
75000077,"HC COLONOSCOPY W/ABLAT TUMOR/POLYP/LESION",2302.7
75000078,"HC ANOSCOPY WITH BIOPSY(S)",1516.64
75000080,"HC INS GASTROSTOMY TUBE PERC W/IMAGE",1837.84
75000081,"HC 24 HR PH PROBE NASAL",905.4
75000082,"HC ESOPH IMPED FUNCTION TEST",890.22
75000084,"HC GI WIRELESS CAPSULE MEASU",1760.05
75000085,"HC UNLST ESOPH MOTILITY HIGH RES",480
75000086,"HC DIAGNOSTIC COLONOSCOPY",1712.06
75000088,"HC COLORECTAL CA SCREEN HIGH RISK",1712.06
75000089,"HC EGD FLEX W/ABLAT POLYP TUMOR LESION",3014.05
75000090,"HC SIGMOIDOSCOPY FLEX W/DECOMPRES",1516.63
75000093,"HC COLORECTAL CA SCREEN NOT HIGH RISK",1712.06
75000094,"HC GI TRACT CAPSULE ENDO W INTRP AND RPT",3553.01
75000095,"HC ESOPHAGUS MOTILITY STUDY",736.95
75000097,"HC CHG GASTROSTOMY TUBE PERC NO IMAGE",450.1
75000098,"HC ENTEROSCOPY SM INTEST DX BRUSH/WASH",1759.87
75000099,"HC ANOSCOPY DX",151.12
75000100,"HC DX BRONCHOSCOPY W/WASH INCL FLURO",1935.55
75000104,"HC EGD REM TUMOR POLYP HOT FCPS",1602.91
75000124,"HC COLONOSCOPY DECOMP TUBE",2302.7
75000128,"HC DILATION OF ESOPH OVER GDEWIRE",1318.09
75000129,"HC REMOVE BY LIGAT INT HEM GRPS",3204.85
75000145,"HC COLONOSCOPY W/RESECTION",2302.7
75000146,"HC TRANSNASAL  ESOPHAGOSCOPY  W/ BALLOON DILATION",1602.91
75000147,"H  SIGMOIDOSCOPY FLX WITH BAND LIGATIONS",2412.97
75000148,"HC RPL GTUBE NOT REQ REVISION OF GAST TRACT",450.11
75000149,"HC REP GTUBE REQ REVISION OF GAST TRACT",450.11
75001395,"HC ESPOHAGEAL ACID REFL TEST",607.89
76100002,"HC CLSD TX CALCANEUS W/O MANIP",540.54
76100004,"HC EXTENSIVE RETINOPATHY 1/>SESS PRETERM INFANT",1124.74
76100006,"HC UNLST THROMBECTOMY VEIN,WRIST",640.66
76100007,"HC UNLST BX GINGIVAL LESION",2940
76100011,"HC REMOVE LOWER LEG LESION",3012.47
76100014,"HC APPLY MULTLAY COMPRS LWR LEG",226.61
76100016,"HC UNLISTED PROCEDURE, LARYNX",3953.88
76100020,"HC SP URETERAL DILATION",1284
76100021,"HC SLITTING OF PREPUCE",3333.68
76100035,"HC UNLISTED DENTAL PROC/ BX GINGIVAL LESION",2839.73
76100036,"HC BIOPSY PLEURA PERC NEEDLE",1264.8
76100037,"HC BX LUNG OR MEDIASTINUM PERC NEEDLE",1295.22
76100039,"HC INSERTION THORACOSTOMY TUBE",1124.74
76100040,"HC THORACENTESIS W/IMAGING",1249.48
76100041,"HC PLEURAL DRAIN W CATH PLACE INCL IMAGING",1249.48
76100042,"HC REMOVAL IUD",330.56
76100043,"HC BIOPSY MUSCLE PERC NEEDLE",1264.8
76100044,"HC INJ SINUS/FISTULA TRACT DIAGNOSTIC",444.7
76100045,"HC RMVL IMPCTD EARWAX LAVAGE UNI",164.03
76100046,"HC DRAIN ABSCESS/CYST/HEMATOMA DENTOALVEOLAR STR",412.68
76100047,"HC OROPHARYN HEMOR POST-TONSIL",431.48
76100048,"HC DRAIN OUTER EAR CANAL LESION",537.48
76100051,"HC VENIPUNCTURE BLOOD DRAW LAB USE ONLY",25.19
76100052,"HC DX/THER VENIPUNCTURE>3YRS MD SKILL-LAB USE ONLY",42.89
76100053,"HC UNLST AMNIOFIX INJ/BILATERAL",201.63
76100054,"HC CAPILLARY BLOOD SPECIMEN",23.91
76100055,"HC DESTRUCTION VULVA LESION",3420.99
76100057,"HC DILATION OF CERVICAL CANA",3129.93
76100058,"HC ENDOMETRIAL SAMPLING",150.78
76100061,"HC CYSTOSTOMY, CYSTOTOMY WITH DRAINAGE",4452.18
76100062,"HC CYTOURETHROSCOPY, FULGUR 0.5-2CM LESI=N",4452.18
76100063,"HC UNLSISTED PROCEDURE MUSCULOSKELETAL SYSTEM",221.63
76100065,"HC PARACENTESIS ABDOMINAL W/O IMAGE",1191.27
76100068,"HC REMOVE EXTERN BONE FIX DEV W ANESTH",4022.87
76100071,"HC INSERT CATH UMB VEIN-NEWBORN",2480.25
76100072,"HC WOUND DEBRIDEMENT </=20 SQCM",285.05
76100073,"HC WOUND DEBRIDEMENT EACH ADDTL 20SQCM",299.38
76100075,"HC INJ ANESTHETIC AGENT, CERVICAL PLEXUS",1123
76100086,"HC REMOVE VAGINA TISSUE/PARTIAL",2132.45
76100087,"HC TRANPERINEAL PLMT BIODEGRADABLE MATRL 1/MLT NJX",3477.22
76100088,"HC FNA BX W/CT GUIDANCE 1ST LESION",1420.33
76100089,"HC FNA BX W/CT GUIDANCE EACH ADDL",1420.33
76100090,"HC FNA BX INCLUDE MR GUIDANCE 1ST LESION",1980.72
76100091,"HC FNA BX W/ MR GUIDANCE  EA ADDL",1980.72
76100093,"HC FINE NEEDLE ASPIRATION BX W/O IMG GDN EA ADDL",472.95
76100103,"HC NRV BLCK AXILLARY",800.12
76100117,"HC FNA BX W/ US GDN 1ST LESION",537.58
76100118,"HC FNA BX W/US GDN EA ADDL",537.58
76100119,"HC FNA BX W/FLUOR GDN 1ST LESION",724.61
76100120,"HC FNA BX W FLUOR GDN EA ADDL",724.61
76100159,"HC ANALYSIS INF PUMP W/REPROGRAM",630.98
76100160,"HC ANALYSIS SPINE INFUSION PUMP",630.98
76100161,"HC CATHETERIZATION, INDWELL URINARY COMPLEX",451.14
76100162,"HC TRIM SKIN LESIONS OVER 4",201.65
76100165,"HC APPLY NEULASTA ON-PRO INJECTOR",245.25
76100201,"HC E/M NEW PATIENT LEVEL 1",111.23
76100202,"HC E/M NEW PATIENT LEVEL 2",202.23
76100203,"HC E/M NEW PATIENT LEVEL 3",308.07
76100204,"HC E/M NEW PATIENT LEVEL 4",268.18
76100205,"HC E/M NEW PATIENT LEVEL 5",449
76100211,"HC E/M ESTABLISHED PATIENT LEVEL1",116
76100212,"HC E/M ESTABLISHED PATIENT LEVEL2",148.61
76100213,"HC E/M ESTABLISHED PATIENT LEVEL3",165.28
76100214,"HC E/M ESTABLISHED PATIENT LEVEL4",273.39
76100215,"HC E/M ESTABLISHED PATIENT LEVEL5",441.749
76100223,"HC APHERESIS: PLASMA PHERESIS",3239.08
76100233,"HC APPLICATION OF FINGER SPLINT STATIC",372
76100234,"HC APPLICATION OF FOREARM CAST",302
76100236,"HC APPLICATION OF LONG ARM CAST",315
76100237,"HC APPLICATION OF LONG LEG CAST",370.25
76100239,"HC APPLICATION OF PASTE BOOT UNNA BOOT",224.53
76100243,"HC APPLY HAND/WRIST CAST",224.53
76100244,"HC APPLY LONG ARM SPLINT",352.88
76100247,"HC APPLY LONG LEG SPLINT THIGH TO ANKLE OR TOES",224.53
76100248,"HC APPLY LOWER LEG SPLINT CALF TO FOOT",224.53
76100250,"HC APPLY RIGID LEG CAST",224.53
76100251,"HC APPLY SHORT ARM SPLINT DYNAMIC",370.69
76100252,"HC APPLY SHORT ARM SPLINT STATIC",363.32
76100253,"HC APPLY SHORT LEG CAST BELOW KNEE TO TOES",275.28
76100254,"HC APPLY SHORT LEG CAST PATELLAR TENDON BEARING",224.53
76100255,"HC APPLY SHORT LEG CAST, WALKING/AMBULATORY",270.81
76100270,"HC ARTERIAL BLOOD GAS(DRAWING OF)",101.55
76100277,"HC ARTHROCENTESIS INTERMEDIATE JOINT W/O US",495.5
76100278,"HC ARTHROCENTESIS MAJOR JOINT W/O US",503.4
76100279,"HC ARTHROCENTESIS SMALL JOINT W/O US",437.63
76100294,"HC ASPIRATE INJ GANGLION CYST",438.67
76100333,"HC AVULSION OF SINGLE NAIL PLATE",232.85
76100355,"HC BNGN EXC H-F-NK-SP MARG 0.6-1",1554.05
76100356,"HC BNGN EXC TR-EXT MARG 1.1-2CM",814.97
76100357,"HC BENGN LES EXC TR/ARM/LG 0.5 OR <",814.97
76100359,"HC BENIGN LES EXC FACE 0.6-1CM",814.97
76100360,"HC BENIGN LES EXC FACE 1.1-2CM",1554.05
76100361,"HC BENIGN LES EXC FACE 2.1-3CM",1554.05
76100362,"HC BENIGN LES EXC FACE 3.1-4CM",1554.05
76100363,"HC BNGN LES EXC S/N/H/F/G 1.1-2CM",1554.05
76100370,"HC BIL BLCK, NRV BRACHIAL PLEXUS",725.22
76100380,"HC BIOPSY EACH ADDED LESION",202.7
76100383,"HC BIOPSY OF BREAST PERCUT W/O IMAGE",674.64
76100385,"HC BIOPSY OF EXTERNAL EAR",814.97
76100386,"HC BIOPSY OF EXTERNAL EAR CANAL",3123.7
76100387,"HC BIOPSY OF FLOOR OF MOUTH",1264.8
76100388,"HC BIOPSY OF LIP",412.68
76100389,"HC BIOPSY OF MOUTH LESION",570.64
76100391,"HC BIOPSY PROSTATE NEEDLE/PUNCH SINGLE/MULT",1590.99
76100393,"HC BIOPSY OF THROAT",1254.68
76100394,"HC BIOPSY OF TONGUE ANTERIOR TWO-THIRDS",1254.68
76100395,"HC BIOPSY OF TONGUE POSTERIOR ONE-THIRD",3123.7
76100398,"HC BIOPSY OF UTERUS LINING",322.3
76100400,"HC BX OF VULVA/PERINEUM 1 LESION",814.97
76100402,"HC BIOPSY ROOF OF MOUTH/UVULA",1254.68
76100403,"HC BIOPSY SKIN LESION, SINGLE LESION",291.61
76100406,"HC BX/EXC LYMPH NODES OPEN SPFL",4054.05
76100410,"HC BLADDER IRRIGATION/LAVAGE/INSTILLATION",335.8
76100415,"HC BLOCK CELIAC PLEXUS",1521.72
76100449,"HC BIOPSY BONE MARROW NEEDLE/TROCAR",1264.8
76100460,"HC BRAIN CANAL SHUNT PROCEDURE",716.22
76100465,"HC BREAST,CYST ASP(EA ADDL SITE)",377.34
76100481,"HC BX BREAST MRI LESION 1",2088.65
76100482,"HC BX BREAST STEREOTAC EA ADD",2085
76100483,"HC BX BREAST STEREOTAC LESION 1",2561.45
76100484,"HC BX BREAST US IMAGE EA ADD",1604.46
76100485,"HC BX BREAST US IMAGE LESION 1",2088.65
76100556,"HC CATHETERIZATION, STRAIGHT URINARY",119.11
76100557,"HC CATHETERIZATION, INDWELL URINARY SIMPLE",189.21
76100558,"HC CATHETERIZATION, URINE SPECIMEN",72.41
76100642,"HC CHANGE OF BLADDER TUBE COMPLICATED",530.68
76100645,"HC CHEMICAL CAUTERY TISSUE",232.85
76100647,"HC CHEMODENERV 1 EXTR 1-4 MUSCLES",1052.97
76100648,"HC CHEMODENERV 1 EXTR 5/> MUSCLES",1052.97
76100649,"HC CHEMODENERV MUSCLE MIRGAINE BIL",553.01
76100650,"HC CHEMODENERV NECK MUSCLE UNI",601.08
76100651,"HC CHEMODENERVATION SALIVARY GLANDS",576.93
76100652,"HC CHEMODENERV EA ADD EXTR 1-4 MUSCLES",336.6
76100653,"HC CHEMODENRV EA ADD EXTR 5/> MUSCLES",370.26
76100654,"HC CHEMODENRV TRUNK 1-5 MUSCLES",1052.97
76100655,"HC CHEMODENRV TRUNK 6/> MUSCLES",1052.97
76100656,"HC CHEMODNRV LARYNX MUSCLE UNI W/EMG",1052.97
76100664,"HC CHEMOTHERAPY IV INF, PROLONG >8HRS W/PUMP",1339.92
76100712,"HC CLEAN OUT MASTOID CAVITY SIMPLE (A)",360.92
76100718,"HC CLSD TX BIMALLEOLAR ANKLE FX W/ MANIP",1040.07
76100719,"HC CLSD TX BIMALLEOLAR ANKLE FX W/O MANI",540.54
76100720,"HC CLSD TREAT DISTAL FIBULAR FX W/ MANIP",540.54
76100721,"HC CLSD TX DISTAL FIBULAR FX W/O MANIP",540.54
76100722,"HC CLSD TREAT DISTAL PHALANGEAL EA W/MANIP",540.54
76100723,"HC CLSD TREAT DISTAL PHALANGEAL FX EA W/O MANIP",540.54
76100724,"HC CLSD TREAT ELBOW DISLOCATION W/O ANES",540.54
76100726,"HC CLSD TREAT FX OF THIGH W/O MANIP",540.54
76100728,"HC CLSD TREAT HIP SOCKET FX W/O MANIP",540.54
76100729,"HC CLSD TREAT HUMERAL EPICONDYLAR FX",540.54
76100730,"HC CLSD TREAT INTERPHALANGEAL JOINT DISLOCATION",2797.29
76100731,"HC CLOSED TREAT KNEE FRACTURE(S) W/ OR W/O MANIP",540.54
76100732,"HC CLSD TREAT KNEECAP FX W/O MANIP",540.54
76100733,"HC CLSD TREAT PATELLAR DISLOCATION W/O ANES",540.54
76100734,"HC CLSD TREAT PHALANGEAL SHAFT FX EA W/MANIP",540.54
76100735,"HC CLSD TX POST HIP ARTHROPLASTY DISLOCATION W/ANES",2797.3
76100736,"HC CLSD TREAT RADIAL HEAD SUBLUXATION IN CHILD",540.54
76100737,"HC CLSD TREAT SUPRA/TRANS CONDYLAR HUMERAL FX",540.54
76100738,"HC CLSD TX THIGH FX W/O MANIP",540.54
76100739,"HC CLSD TREAT TIBIAL SHAFT FX W/O MANIP",540.54
76100740,"HC CLSD TX TRIMALLEOLAR ANKLE FX W/ MANIP",1266.59
76100741,"HC CLSD TX TRIMALLEOLAR ANKLE FX W/O MANIP",540.54
76100742,"HC CLSD TX GREATER TROCHANTERIC FX W/O MANIP",540.54
76100743,"HC CLSD TX OF ANKLE FRACTURE W/O MANIP",540.54
76100745,"HC CLSD TREATMENT OF KNEE FRACTURE W/O MANIP",540.54
76100748,"HC CLOSED TX CLAVICLE W/O MANIP",540.54
76100753,"HC CLOSED TX NOSE FX W/ STBL",1298.99
76100765,"HC CLSD HUM MEDIAL/LAT COND FX W/O MANIP",540.54
76100767,"HC CLSD METACARPAL FX W/O MANIP EA",540.54
76100769,"HC CLSD ULNAR FX PROX END W/O MANIP",540.54
76100770,"HC CLSD PROX/MIDDLE PHAL FING/THUM W/O MANIP",540.54
76100771,"HC CLSD RADIAL HEAD/NECK W/MANIP",1266.59
76100774,"HC CLSD TX HUM SHAFT W/O MANIP",540.54
76100775,"HC CLSD TX RADIAL HEAD/NECK W/O MANIP",540.54
76100778,"HC CLSD GREAT HUMERUS TUB W/O MANIP",540.54
76100779,"HC CLSD METACARPAL FX W/MANIP EA",540.54
76100781,"HC CLSD RAD/ULNAR SHAFT W/O MANIP",540.54
76100783,"HC CLSD TX ARTICULAR FX W/O MANIP",540.54
76100788,"HC CLSD TX CARPAL FX W/O MANIP",540.54
76100789,"HC CLSD TX DISTAL RADIAL/EPI SEPARATION FX W/MANIP",1266.59
76100790,"HC CLSD TX DISTAL RADIAL/EPI SEPARATION FX W/O MANIP",540.54
76100794,"HC CLSD TX GREAT TOE W/MANIP",540.54
76100795,"HC CLSD TX GREAT TOE W/O MANIP",540.54
76100799,"HC CLSD TX METATARSAL W/O MANIP",540.54
76100801,"HC CLSD TX NAVICULAR FX W/O MANIP",540.54
76100804,"HC CLSD TX OTHER TOE W/MANIP",540.54
76100805,"HC CLSD TX OTHER TOE W/O MANIP",540.54
76100809,"HC CLSD TX POST MALLE FX W/O MANIP",382.54
76100812,"HC CLSD TX PROX HUMERUS W/O MANIP",540.54
76100813,"HC CLSD TX RAD SHAFT FX W/MANIP",540.54
76100814,"HC CLSD TX RAD SHAFT FX W/O MANIP",540.54
76100816,"HC CLSD TX SCAPULA W/O MANIP",540.54
76100818,"HC CLSD TX TALUS W/O MANIP",540.54
76100820,"HC CLSD TX TARSAL BONE W/O MANIP",540.54
76100824,"HC CLSD TX ULNAR SHAFT W/O MANIP",540.54
76100825,"HC CLSD TX ULNAR STYLOID W/O MANIP",540.54
76100851,"HC COLLECT BLOOD FROM PICC VENOUS",105.37
76100854,"HC BLOOD COLLECTION, VAD",115.86
76100857,"HC COLONOSCOPY W/POLYPECTOMY",1910.25
76100862,"HC COLPOSCOPY OF VULVA",226.61
76100889,"HC COMPLEX REP S/A/L >7.5CM EA ADD 5CM",400.21
76100890,"HC COMPLEX REP SCLP/ARM/LG 1.1-2.5CM",1301
76100891,"HC COMPLEX REP SCLP/ARM/LG 2.6-7.5CM",1389.38
76100895,"HC REPAIR CPLX E/N/E/L  EA ADDT'L 5CM OR LESS",508.73
76100896,"HC REPAIR CPLX E/N/E/L 2.6CM TO 7.5 CM",1357.79
76100923,"HC CONTROL NOSEBLEED ANT CPLX ANY METHOD",354.47
76100926,"HC CONTROL NOSEBLEED SIMPLE ANY METHOD",354.47
76100970,"HC CREATE EARDRUM OPENING",1254.68
76100997,"HC CRYRO W URETEROSCOPY",1590.99
76101073,"HC CYSTO/URETERO W LITHO AND INSERT INDWELL STENT",9831.34
76101076,"HC CYSTOSCOPY",1363.82
76101078,"HC CYSTOSCOPY AND URETER CATH",3396.05
76101079,"HC CYSTOSCOPY AND TREATMENT",4452.18
76101081,"HC CYSTOSCOPY AND TREATMENT MINOR LESION",4452.18
76101084,"HC CYSTOSCOPY AND TREATMENT W/RMVL FB SIMPLE",1590.99
76101085,"HC CYSTOSCOPY CHEMODENERVATION",3429.31
76101086,"HC CYSTOSCOPY W CALIB/DILAT URET/STENO",3396.05
76101087,"HC CYSTOSCOPY W/BIOPSY",3396.05
76101110,"HC DEBRID SUBQ TISSUE ADD-ON",118.5
76101112,"HC DEBRID ECZEM/INFECT UP TO 10% BODY SURFACE",458.06
76101114,"HC DEBRID SKIN/MUSCLE/BONE FX",3760.91
76101115,"HC DEBRID SKIN/TISSUE 20 SQCM/<",565.49
76101116,"HC DEBRID TISSUE/MUSCLE 20 SQCM/<",565.49
76101118,"HC DEBRIDEMENT INCL RMVL FB",2760.91
76101120,"HC DEBRIDEMENT OF NAILS 1-5",136.17
76101124,"HC DECLOT BY THROMB AGENT/VAD OR CATH",536.38
76101143,"HC DESTROY C/T FACET JOINT EACH ADD",1001.59
76101145,"HC DESTROY C/T FACET JOINT SINGLE",2050.65
76101147,"HC DESTROY L/S FACET JOINT EACH ADD",1302.64
76101149,"HC DESTROY L/S FACET JOINT SINGLE",2767.15
76101150,"HC DESTROY NERVE FACIAL MUSCLE UNI",473.99
76101151,"HC DESTRUCT SKIN #14 LESIONS",245.21
76101159,"HC DESTRUCTION PERMALIG 1ST LESION",158.52
76101167,"HC DX LARYNGOSCOPY DIRECT, EXCEPT NEWBORN",2779.62
76101168,"HC DX LARYNGOSCOPY FLEXIBLE FIBEROPTIC",300.18
76101180,"HC DILATE URETHRA STRICTURE MALE INITIAL (B)",643.45
76101181,"HC DILATE URETHRA STRICTURE MALE SUBSEQUENT",243.24
76101183,"HC DILATION OF URETHRA INITIAL",243.24
76101184,"HC DILATION OF URETHRA SUBSEQUENT",256.5
76101209,"HC DRAIN CEREBROSPINAL FLUID",1035.34
76101215,"HC ARTHROCENTESIS INTERMEDIATE JOINT W/ US",830.07
76101216,"HC ARTHROCENTESIS MAJOR JOINT W/ US",932.2
76101217,"HC ARTHROCENTESIS SMALL JOINT W/ US",820.05
76101221,"HC DRAIN HYDROCELE W OR W/O INJ OF MED",537.48
76101223,"HC DRAINAGE NOSE LESION INT APPROACH",412.68
76101227,"HC DRESSING CHANGE ESTABLISHED",274.59
76101228,"HC DRESSING CHANGE NEW",274.59
76101231,"HC DRESSING/DEBRIDEMENT SMALL BURN",303.85
76101279,"HC N/G TUBE PLACE UNDER MOD.SEDATION",274.59
76101280,"HC  PEG REMOVAL",274.59
76101345,"HC EMERGENT INTUBATION",829.52
76101402,"HC ESTABLISHED PATIENT GYN",266.99
76101421,"HC EXC ABDOMINAL TUMOR < 3CM",3783.78
76101423,"HC EXC SHOULDER TUMOR >/= 3 CM",5057.17
76101425,"HC EXC THIGH/KNEE LES SUBCUT 3CM OR GREATER",5057.17
76101427,"HC EXCIS BENIGN/MALIG 1 OR MORE LESION",3316.01
76101428,"HC EXCISE BACK TUMOR 3 CM OR LESS",4597.43
76101430,"HC EXCISE FACE LESION SUBCUT  2 CM OR GREATER",1773.39
76101431,"HC EXCISE FACE LESION SUBCUT < 2 CM",1773.39
76101432,"HC EXCISE FOREARM TUMOR 3 CM OR GREATER",5057.17
76101433,"HC EXCISE HIP PELVIS LESION SUBCUT 3CM OR GREATER",5057.17
76101434,"HC EXCISE NECK LESION SUBCUT 3 CM OR GREATER",4597.43
76101436,"HC EXCISE PHARYNX LESION",3123.7
76101437,"HC EXCISE/REPAIR MOUTH LESION",3123.7
76101439,"HC EXC LESION MOUTH W/O CLOSURE",3123.7
76101440,"HC EXC OF ANAL LESION(S) SIMPLE SURG EXC",4039.5
76101443,"HC EXCISION OF PENIS LESION SMPL SURG EXCISION",3420.99
76101444,"HC EXC TONGUE LESION W/CLOSURE",3123.7
76101445,"HC EXC TONGUE LESION W/O CLOSURE",2839.73
76101554,"HC FNA W IMAGING GUIDANCE",537.48
76101555,"HC FNA WO IMAGING GUIDANCE",472.95
76101661,"HC HAND REDUCTION",540.54
76101779,"HC HORMONE PELLET IMPLANTATION",223.86
76101799,"HC I AND D FINGER ABSCESS COMPLIC",2166.32
76101800,"HC I AND D FINGER ABSCESS SIMPLE",360.74
76101801,"HC I AND D HEMATOMA, SEROMA/FLUID",2166.32
76101808,"HC I AND D PILONIDAL CYST COMPLICATED",2166.32
76101809,"HC I AND D PILONIDAL CYST SIMPLE",387.74
76101810,"HC I AND D POSTOP WOUND INFECTION COMPLEX",2181.33
76101813,"HC I AND D SKIN ABSCESS COMPLICATED",456
76101814,"HC I AND D SKIN ABSCESS SIMPLE",387.74
76101835,"HC RMVL OF SKIN LESION 1.1CM TO 2.0CM (A)",1412.78
76101881,"HC INCISION OF BREAST LESION DEEP",3490.64
76101883,"HC INCISION OF EARDRUM",445.98
76101911,"HC INITIAL TRTMNT OF 1ST DEGREE BURN",232.85
76101912,"HC CERVICAL/THORACIC TRANFORMNL EA ADD LVL",901.62
76101913,"HC CERVICAL/THORACIC TRANFORMNL SGL LVL",1470.65
76101916,"HC INJ INTO SKIN LESION UP TO 7 LESIONS",169.44
76101918,"HC INJ NERVE BLOCK TRIGEMINAL",437.63
76101920,"HC INJ PARAVERT FACET JT LUMBAR/SACRAL 1 LVL",1557.17
76101921,"HC INJ PARAVERT FACET JT C/T SGL LVL",1650.18
76101923,"HC INJ PARAVERT FACET JT C/T 2ND LVL",780.94
76101925,"HC INJ PARAVERT FACET JT C/T 3RD LVL",687.13
76101926,"HC INJ PARAVERT FACET JT LUMBAR/SACRAL 3+LVL",904.7
76101927,"HC INJ SI JT STERIOD/ANES FLUO CT",1043.66
76101930,"HC INJ TENDON SHEATH/LIGAMENT",437.64
76101931,"HC INJ TND TRIG PT 1 OR 2 MUSCLES",475.23
76101932,"HC INJ TND TRIGGER PT 3+ MUSCLES",475.23
76101934,"HC INJ EPIDURAL OF BLOOD OR CLOT PATCH",1035.34
76101937,"HC INJ TRACER ID SENTINEL NODE NO IMAGE",327.87
76101938,"HC INJECT SACROILIA JT FLUO OR CT",1022.37
76101941,"HC INJ FOR ELBOW ARTHROGRAPHY",409
76101942,"HC INJ FOR HIP ARTHROGRAPHY WITH ANESTHESIA",883.65
76101943,"HC INJ FOR KNEE ARTHROGRAPHY CONTRAST",444
76101944,"HC INJ FOR SHOULDER ARTHROGRAPHY CT/MRI",487.03
76101945,"HC INJ FOR WRIST ARTHROGRAPHY",350
76101946,"HC INJ FOR HIP ARTHROGRAPHY NO ANESTHESIA",532.94
76101948,"HC INJ TENDON SINGLE ORIGIN/INSERTION",437.64
76101960,"HC INSERT INTRAUTERINE DEVICE",330.56
76101962,"HC INSERT NASAL SEPTAL BUTTON",1254.68
76101964,"HC INSERT PICC NO PUMP/PORT > 5 YEARS",2484.41
76101966,"HC INSERT TRIAL SPINAL STIMULATOR",30126.79
76101968,"HC INSERTION NON-BIODEGRADABLE",400.6
76101977,"HC INT REP HD/FT/NK/GN 7.6-12.5CM",772.44
76101978,"HC INT REP HND/FT/NK/GEN <2.5CM",725
76101980,"HC INT REP HND/FT/NK/GN 2.6-7.5CM",751.47
76101983,"HC INT REP SLP/TRK/EXT <2.5CM",675
76101984,"HC INT REP SLP/TRK/EXT 12.6-20CM",858
76101985,"HC INT REP SLP/TRK/EXT 2.6-7.5CM",683.57
76101987,"HC INT REP SLP/TRK/EXT 7.6-12.5CM",705
76101989,"HC INTER REP FACE < 2.5CM",725.28
76101992,"HC INTER REP FACE 2.6-5CM",733
76102023,"HC INTERCOSTAL NERVE BLOCK SGL",1246.36
76102024,"HC INTERCOSTAL NERVE MULT RGNL BLOCK",2105.12
76102039,"HC INTRANASAL BIOPSY",1254.68
76102135,"HC UNLISTED LAPAROSCOPIC PROC/LIVER BX",4211.55
76102154,"HC HEMORRHOIDECTOMY INT BAND LIGATION",739.08
76102170,"HC LUMBAR/SACRAL INJ 2ND LEVEL",789.41
76102172,"HC LUMBAR/THORACIC NERVE BLOCK",1592.31
76102184,"HC LYSIS/EXCISION OF PENILE POST-CIRCUM LESIONS",3913.72
76102266,"HC MONITOR FLUID PRESSURE MUSCLE",537.48
76102345,"HC MUSCLE BIOPSY SUPERFICIAL",1358.05
76102365,"HC ENDOSCOPY NASAL DX UNI/BILAT",515.55
76102366,"HC NASAL/SINUS ENDO W/BX,POLYPECTOMY,OR DEBRID",4250.52
76102367,"HC NASAL/SINUS ENDO W/CONTROL NASAL HEMORHAGE",2779.62
76102375,"HC NEEDLE BIOPSY LYMPH NODE",1264.8
76102378,"HC NEG WOUND PRESS TOTAL SURFACE AREA </50 SQ CM",227.85
76102379,"HC NEG WOUND PRESS TOTAL SURFACE AREA>50 SQ CM",289.08
76102395,"HC NERVE BLOCK HYPOGASTRIC PLEXUS",975.36
76102396,"HC ILIO-ING/HYPOGASTRIC NERVE BLOCK",532.93
76102399,"HC PERIPHERAL NERVE/BRANCH BLOCK",509.83
76102400,"HC PLANTAR COMMON DIGITAL NERVE BLOCK",489.51
76102401,"HC SCIATIC SGL NERVE BLOCK",885.05
76102403,"HC DESTROY PERIPH NERVE/BRANCH",1246.36
76102406,"HC POSTERIOR TIBIAL NEUROELTRD STIM",576.92
76102454,"HC OCCIPITAL NERVE BLOCK INJ",437.63
76102472,"HC OPEN TREAT DISTAL PHALANGEAL EA",6333.67
76102475,"HC OPEN TREAT TRIMALLEOLAR ANKLE FRACTURE",6333.67
76102519,"HC PAR/CUT OF BENIGN LESION",169.44
76102526,"HC PARING/CUTTING, SINGLE LESION",169.44
