Medication,Package Size,Package Unit,UOM charge
SIMVASTATIN 5 MG TAB,1,Each,26
SINCALIDE 5 MCG IJ SOLR,1,Each,752.81
SIPULEUCEL-T IN LACTATED RINGERS 50 MILLION CELL/250 ML IV,250,mL,221802.62
SIROLIMUS 0.5 MG TABLET,1,Each,26
SIROLIMUS 0.5 MG TABLET,1,Each,51.693
SIROLIMUS 0.5 MG TABLET,1,Each,55.86
SIROLIMUS 1 MG TAB,1,Each,49.101
SIROLIMUS 1 MG TAB,1,Each,103.375
SITAGLIPTIN 100 MG TAB,1,Each,50.629
SITAGLIPTIN 25 MG TAB,1,Each,50.628
SITAGLIPTIN 25 MG TAB,1,Each,50.629
SITAGLIPTIN 25 MG TAB,1,Each,92.72
SOD BICARB-CITRIC AC-SIMETH 2.21 GRAM-1.53 GRAM/4 GRAM ORAL GRAN IN PK,1,Each,26
SODIUM ACETATE 2 MEQ/ML IV,20,mL,80
SODIUM ACETATE 2 MEQ/ML IV,50,mL,80
SODIUM ACETATE 4 MEQ/ML IV,100,mL,96.52
"SODIUM BICARBONATE 150 MEQ/1,000 ML IN D5W INTRAVENOUS",1000,mL,248
SODIUM BICARBONATE 4 % IV,5,mL,83.69
SODIUM BICARBONATE 4.2 % (0.5 MEQ/ML) IV SYRG,10,mL,118.57
SODIUM BICARBONATE 4.2 % INJ,5,mL,80
SODIUM BICARBONATE 4.2 % INJ,5,mL,206.75
SODIUM BICARBONATE 650 MG TAB,1,Each,1
SODIUM BICARBONATE 8.4 % (1 MEQ/ML) IV SYRG,50,mL,109.68
SODIUM BICARBONATE 8.4 % (1 MEQ/ML) IV SYRG,50,mL,115.72
SODIUM BICARBONATE 8.4 % (1 MEQ/ML) IV SYRG,10,mL,154.1
SODIUM BICARBONATE 8.4 % IV,50,mL,106.39
SODIUM BICARBONATE 8.4 % IV,50,mL,218.27
SODIUM BICARBONATE 8.4 % IV,10,mL,299.95
SODIUM CHLORIDE 0.45 % IV,1000,mL,248
SODIUM CHLORIDE 0.45 % IV,500,mL,248
SODIUM CHLORIDE 0.65 % NASAL DROPS,30,mL,7.9
SODIUM CHLORIDE 0.65 % NASAL DROPS,50,mL,7.98
SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL,44,mL,3.16
SODIUM CHLORIDE 0.9 % IJ SYRG,10,mL,0
SODIUM CHLORIDE 0.9 % IJ SYRG,3,mL,0
SODIUM CHLORIDE 0.9 % INHALATION,500,mL,248
SODIUM CHLORIDE 0.9 % INJECTION,10,mL,2.95
SODIUM CHLORIDE 0.9 % INJECTION,10,mL,3.63
SODIUM CHLORIDE 0.9 % INJECTION,20,mL,5.03
SODIUM CHLORIDE 0.9 % INJECTION,10,mL,5.75
SODIUM CHLORIDE 0.9 % INJECTION,20,mL,5.82
SODIUM CHLORIDE 0.9 % IRRIGATION SOLN,500,mL,26
SODIUM CHLORIDE 0.9 % IRRIGATION SOLN,1000,mL,32.38
SODIUM CHLORIDE 0.9 % IRRIGATION SOLN,250,mL,33.99
SODIUM CHLORIDE 0.9 % IRRIGATION SOLN,500,mL,35.61
SODIUM CHLORIDE 0.9 % IV,100,mL,248
SODIUM CHLORIDE 0.9 % IV,1000,mL,248
SODIUM CHLORIDE 0.9 % IV,150,mL,248
SODIUM CHLORIDE 0.9 % IV,25,mL,248
SODIUM CHLORIDE 0.9 % IV,250,mL,248
SODIUM CHLORIDE 0.9 % IV,50,mL,248
SODIUM CHLORIDE 0.9 % IV,500,mL,248
SODIUM CHLORIDE 0.9 % IV PIGGY BACK,100,mL,248
SODIUM CHLORIDE 0.9 % IV PIGGY BACK,250,mL,248
SODIUM CHLORIDE 0.9 % IV PIGGY BACK,50,mL,248
SODIUM CHLORIDE 0.9 % NEB SOLUTION,3,mL,26
SODIUM CHLORIDE 0.9% BOLUS IV,1000,mL,248
SODIUM CHLORIDE 0.9% BOLUS IV,250,mL,248
SODIUM CHLORIDE 0.9% BOLUS IV,500,mL,248
SODIUM CHLORIDE 1 GRAM TAB,1,Each,1
"SODIUM CHLORIDE 1,000 MG SOLUBLE TABS",1,Each,26
SODIUM CHLORIDE 10 % NEB SOLUTION,15,mL,26
SODIUM CHLORIDE 2.5 MEQ/ML IV,40,mL,248
SODIUM CHLORIDE 3 % IV,500,mL,248
SODIUM CHLORIDE 3 % IV BOLUS (NEURO PATIENTS ONLY),500,mL,248
SODIUM CHLORIDE 3 % NEB SOLUTION,15,mL,26
SODIUM CHLORIDE 3 % NEB SOLUTION,4,mL,26
SODIUM CHLORIDE 4 MEQ/ML IV,100,mL,80
SODIUM CHLORIDE 4 MEQ/ML IV,250,mL,80
SODIUM CHLORIDE 4 MEQ/ML IV,30,mL,80
SODIUM CHLORIDE 5 % EYE DROPS,15,mL,61.09
SODIUM CHLORIDE 5 % EYE DROPS,15,mL,93.53
SODIUM CHLORIDE 5 % EYE OINTMENT,3.5,g,50.56
SODIUM CHLORIDE 5 % EYE OINTMENT,3.5,g,61.05
SODIUM CHLORIDE 5 % EYE OINTMENT,3.5,g,73.49
SODIUM CHLORIDE 5 % EYE OINTMENT,3.5,g,103.47
SODIUM CHLORIDE 7 % NEB SOLUTION,4,mL,26
SODIUM CHLORIDE-ALOE VERA NASAL GEL,14.1,g,26
SODIUM CHLORIDE-ALOE VERA NASAL SPRAY,22,mL,19.64
SODIUM CITRATE 4 % (3 ML) IV SYRINGE,3,mL,98.72
SODIUM CITRATE 4 GRAM/100 ML (4 %) SOLUTION,500,mL,248
SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLN,15,mL,26
SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLN,30,mL,26
SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLN,473,mL,91.87
SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLN,473,mL,211.6
SODIUM HYALURONATE 10 MG/ML INTRAOCULAR SYRINGE,0.55,mL,1144.08
SODIUM HYALURONATE 10 MG/ML INTRAOCULAR SYRINGE,0.85,mL,1501.92
SODIUM HYALURONATE 23 MG/ML INTRAOCULAR SYRINGE,0.6,mL,929
SODIUM HYPOCHLORITE (DAKIN'S) 0.125% SOLUTION,473,mL,68.89
SODIUM HYPOCHLORITE (DAKIN'S) 0.125% SOLUTION,473,mL,82.66
SODIUM HYPOCHLORITE (DAKIN'S) 0.25% SOLUTION,473,mL,61.25
SODIUM HYPOCHLORITE (DAKIN'S) 0.25% SOLUTION,473,mL,70.44
SODIUM HYPOCHLORITE (DAKIN'S) 0.5% SOLUTION,473,mL,55.13
SODIUM HYPOCHLORITE (DAKIN'S) 0.5% SOLUTION,473,mL,61.25
SODIUM METABISULFITE (BULK) 100 % GRANULES,0.075,g,45.32
SODIUM NITRITE-SODIUM THIOSULFATE 300 MG/10 ML-12.5 GRAM/50 ML IV,60,mL,1447.79
SODIUM PHOSPHATE 3 MMOLE/ML IV,5,mL,80
SODIUM PHOSPHATE 3 MMOLE/ML IV,15,mL,159.75
SODIUM PHOSPHATE 3 MMOLE/ML IV,15,mL,256.65
SODIUM PHOSPHATE 3 MMOLE/ML IV,15,mL,302.8
SODIUM PHOSPHATES 19 GRAM-7 GRAM/118 ML ENEMA,133,mL,3.72
SODIUM PHOSPHATES 19 GRAM-7 GRAM/118 ML ENEMA,133,mL,4.25
SODIUM PHOSPHATES 9.5 GRAM-3.5 GRAM/59 ML ENEMA,66,mL,5
SODIUM PHOSPHATES ORAL SOLN,45,mL,8.1
SODIUM POLYSTYRENE SULFONATE 15 GRAM/60 ML ORAL SUSPENSION,60,mL,58.27
SODIUM POLYSTYRENE SULFONATE ORAL POWDER,454,g,423.35
SODIUM POLYSTYRENE SULFONATE ORAL POWDER,453.6,g,1711.16
SODIUM TETRADECYL SULFATE 1 % IV,2,mL,453.01
SODIUM TETRADECYL SULFATE 1 % IV,2,mL,705.01
SODIUM TETRADECYL SULFATE 3 % IV,2,mL,705.01
SODIUM THIOSULFATE 10 % IV,10,mL,164.52
SODIUM THIOSULFATE 25 % IV,50,mL,197.43
SOFOSBUVIR 400 MG-VELPATASVIR 100 MG TABLET,1,Each,3146.595
SOLIFENACIN 5 MG TAB,1,Each,42.861
SORAFENIB 200 MG TAB,1,Each,550.074
SORBITOL 70 % SOLN,30,mL,26
SOTALOL 120 MG TAB,1,Each,26
SOTALOL 160 MG TAB,1,Each,30
SOTALOL 5 MG/ML ORAL SOLUTION,250,mL,1501.71
SOTALOL 80 MG TAB,1,Each,26
SPIRONOLACTONE 100 MG TAB,1,Each,26
SPIRONOLACTONE 25 MG TAB,1,Each,26
SPIRONOLACTONE 25 MG/5 ML ORAL SUSPENSION,118,mL,1040.47
STAVUDINE 20 MG CAP,1,Each,26
STREPTOZOCIN 1 GRAM IV SOLR,1,Each,2130.05
STRONG IODINE 5% ORAL SOLN (LUGOL'S),14,mL,147.18
STRONG IODINE 5% ORAL SOLN (LUGOL'S),473,mL,378.41
STRONTIUM-89 CHLORIDE 1 MCI/ML INTRAVENOUS SOLUTION,4,mL,50883.29
SUCCINYLCHOLINE CHLORIDE 100 MG/5 ML (20 MG/ML) IV SYRINGE,5,mL,80
SUCCINYLCHOLINE CHLORIDE 100 MG/5 ML (20 MG/ML) IV SYRINGE,5,mL,87.75
SUCCINYLCHOLINE CHLORIDE 20 MG/ML INJECTION,10,mL,80
SUCCINYLCHOLINE CHLORIDE 20 MG/ML INJECTION,5,mL,80
SUCCINYLCHOLINE CHLORIDE 20 MG/ML INJECTION,10,mL,210.37
SUCCINYLCHOLINE CHLORIDE 200 MG/10 ML (20 MG/ML) INTRAVENOUS SYRINGE,10,mL,175.49
SUCCINYLCHOLINE CHLORIDE 200 MG/10 ML (20 MG/ML) INTRAVENOUS SYRINGE,10,mL,205.65
SUCRALFATE 1 GRAM TAB,1,Each,26
SUCRALFATE 100 MG/ML ORAL SUSP,10,mL,50.96
SUCRALFATE 100 MG/ML ORAL SUSP,10,mL,65.72
SUCRALFATE 100 MG/ML ORAL SUSP,10,mL,67.14
SUFENTANIL CITRATE 50 MCG/ML IV,1,mL,115
SUFENTANIL CITRATE 50 MCG/ML IV,2,mL,115
SUFENTANIL CITRATE 50 MCG/ML IV,5,mL,124.57
SUGAMMADEX 100 MG/ML INTRAVENOUS SOLUTION,2,mL,598.43
SUGAMMADEX 100 MG/ML INTRAVENOUS SOLUTION,5,mL,974.84
SULFACETAMIDE SODIUM 10 % EYE DROPS,15,mL,286.95
SULFACETAMIDE SODIUM 10 % EYE OINTMENT,3.5,g,97.38
SULFACETAMIDE SODIUM 10 % EYE OINTMENT,3.5,g,135.96
"SULFACETAMIDE-PREDNISOLONE 10 %-0.2 % EYE DROPS, SUSP",5,mL,653.43
SULFADIAZINE 500 MG TAB,1,Each,26
SULFASALAZINE 500 MG TAB,1,Each,26
"SULFASALAZINE 500 MG TAB, DELAYED RELEASE",1,Each,26
SULINDAC 150 MG TAB,1,Each,26
SULINDAC 200 MG TAB,1,Each,26
SUMATRIPTAN 20 MG/ACTUATION NASAL SPRAY,1,Each,289.61
SUMATRIPTAN 20 MG/ACTUATION NASAL SPRAY,6,Each,1043.73
SUMATRIPTAN 20 MG/ACTUATION NASAL SPRAY,6,Each,1678.95
SUMATRIPTAN 25 MG TAB,1,Each,26
SUMATRIPTAN 6 MG/0.5 ML SUB-Q,0.5,mL,249.96
SUMATRIPTAN 6 MG/0.5 ML SUB-Q,0.5,mL,263.23
SUMATRIPTAN 6 MG/0.5 ML SUB-Q,0.5,mL,489.91
SUMATRIPTAN 6 MG/0.5 ML SUB-Q,0.5,mL,553.34
SUMATRIPTAN 6 MG/0.5 ML SUB-Q,0.5,mL,553.36
SUMATRIPTAN 6 MG/0.5 ML SUB-Q,0.5,mL,614.83
SUMATRIPTAN 6 MG/0.5 ML SUB-Q,0.5,mL,1487.15
SUNITINIB 12.5 MG CAPSULE,1,Each,1152.125
TACROLIMUS 0.5 MG CAP,1,Each,26
TACROLIMUS 1 MG CAP,1,Each,26
TACROLIMUS 5 MG/ML IV,1,mL,1255.54
TADALAFIL 20 MG TABLET (ANTIHYPERTENSIVE),1,Each,236.172
TALIMOGENE LAHERPAREPVEC 1 MILLION PFU/ML SUSP FOR INJECTION,1,mL,615.04
TALIMOGENE LAHERPAREPVEC 100 MILLION PFU/ML SUSP FOR INJECTION,1,mL,31640.27
TAMOXIFEN 10 MG TAB,1,Each,26
TAMOXIFEN 20 MG TAB,1,Each,26
TAMSULOSIN SR 0.4 MG 24 HR CAP,1,Each,26
TAMSULOSIN SR 0.4 MG 24 HR CAP,1,Each,27.411
TAPENTADOL 50 MG TAB,1,Each,38
TBO-FILGRASTIM 300 MCG/0.5 ML SUBCUTANEOUS SYRINGE,0.5,mL,1523.96
TBO-FILGRASTIM 300 MCG/0.5 ML SUBCUTANEOUS SYRINGE,0.5,mL,1523.98
TBO-FILGRASTIM 480 MCG/0.8 ML SUBCUTANEOUS SYRINGE,0.8,mL,2439
TBO-FILGRASTIM 480 MCG/0.8 ML SUBCUTANEOUS SYRINGE,0.8,mL,2439.04
TBO-FILGRASTIM 480 MCG/0.8 ML SUBCUTANEOUS SYRINGE,0.8,mL,2909.96
TELAVANCIN 250 MG IV SOLUTION,1,Each,1274.08
TELAVANCIN 750 MG IV SOLUTION,1,Each,2634.33
TELMISARTAN 40 MG TAB,1,Each,26
TELMISARTAN 40 MG TAB,1,Each,31.378
TEMAZEPAM 15 MG CAP,1,Each,38
TEMAZEPAM 30 MG CAP,1,Each,38
TEMAZEPAM 7.5 MG CAP,1,Each,38
TEMOZOLOMIDE 100 MG CAP,1,Each,607.528
TEMOZOLOMIDE 100 MG CAP,1,Each,685.804
TEMOZOLOMIDE 20 MG CAP,1,Each,137.164
TEMOZOLOMIDE 20 MG CAP,1,Each,205.594
TEMSIROLIMUS 25 MG/ML IV SOLUTION,1,mL,11747.42
TENECTEPLASE 50 MG IV KIT,1,Each,35753.02
TENOFOVIR DISOPROXIL FUMARATE 300 MG TAB,1,Each,108.607
TENOFOVIR DISOPROXIL FUMARATE 300 MG TAB,1,Each,134.374
TERAZOSIN 1 MG CAP,1,Each,26
TERAZOSIN 5 MG CAP,1,Each,26
TERBINAFINE 1 % TOPICAL CREAM,15,g,41.67
TERBINAFINE 1 % TOPICAL CREAM,12,g,48.17
TERBINAFINE 1 % TOPICAL CREAM,30,g,62.35
TERBINAFINE 1 % TOPICAL CREAM,30,g,72.06
TERBINAFINE 250 MG TAB,1,Each,26
TERBUTALINE 1 MG/ML SUB-Q,1,mL,80
TERBUTALINE 1 MG/ML SUB-Q,1,mL,197.32
TERBUTALINE 2.5 MG TAB,1,Each,26
TERBUTALINE 5 MG TAB,1,Each,26
TERCONAZOLE 0.4 % VAGINAL CREAM,45,g,130.59
TERCONAZOLE 80 MG VAGINAL SUPPOSITORY,1,Box,432.54
TESTOSTERONE 1 % (25 MG/2.5 GRAM) TRANSDERMAL GEL PACKET,2.5,g,53.9
TESTOSTERONE 1 % (25 MG/2.5 GRAM) TRANSDERMAL GEL PACKET,2.5,g,76.08
TESTOSTERONE 1 % (25 MG/2.5 GRAM) TRANSDERMAL GEL PACKET,2.5,g,130.03
TESTOSTERONE 1 % (50 MG/5 GRAM) TRANSDERMAL GEL PACKET,5,g,133.62
TESTOSTERONE 1.62 % (20.25 MG/1.25 GRAM) TRANSDERMAL GEL PACKET,1.25,g,130.02
TESTOSTERONE 4 MG/24 HR TRANSDERM 24 HR PATCH,1,Each,117.38
TESTOSTERONE CYPIONATE 200 MG/ML IM OIL,1,mL,143.95
TESTOSTERONE CYPIONATE 200 MG/ML IM OIL,1,mL,155.71
TETANUS AND DIPHTHERIA TOX (PF) 5 LF UNIT-2 LF UNIT/0.5 ML IM SUSP,0.5,mL,313.84
TETANUS AND DIPHTHERIA TOX (PF) 5 LF UNIT-2 LF UNIT/0.5 ML IM SUSP,0.5,mL,313.85
TETANUS AND DIPHTHERIA TOX (PF) 5 LF UNIT-2 LF UNIT/0.5 ML IM SYRINGE,0.5,mL,313.84
TETANUS IMMUNE GLOBULIN (PF) 250 UNIT IM SYRINGE,1,Each,3037.61
TETANUS-DIPHTHERIA TOXOIDS-TD 2 LF UNIT-2 LF UNIT/0.5 ML IM SUSP,0.5,mL,183.5
TETANUS-DIPHTHERIA TOXOIDS-TD 2 LF UNIT-2 LF UNIT/0.5 ML IM SUSP,0.5,mL,262.42
TETRACAINE 0.5 % EYE DROPS,15,mL,54.68
TETRACAINE 0.5 % EYE DROPS,15,mL,211.91
TETRACAINE 0.5 % HYPERVISCOUS EYE DROPPERETTE,1,Each,53.74
TETRACAINE 1 % INJECTION,2,mL,361.56
TETRACAINE 2 % TOPICAL SOLN,30,mL,102.75
TETRACAINE HCL (PF) 0.5 % EYE DROPS,2,mL,59.5
TETRACAINE HCL (PF) 0.5 % EYE DROPS,4,mL,66.22
TETRACYCLINE 250 MG CAP,1,Each,26
TETRAHYDROZOLINE 0.05 % EYE DROPS,15,mL,26
THALIDOMIDE 100 MG CAPSULE,1,Each,980.776
THEOPHYLLINE 80 MG/15 ML ELIXIR,15,mL,26
THEOPHYLLINE 80 MG/15 ML ELIXIR,30,mL,31.28
THEOPHYLLINE 80 MG/15 ML ELIXIR,473,mL,1115.42
THEOPHYLLINE 80 MG/15 ML ORAL SOLN,473,mL,395.96
THEOPHYLLINE ER 200 MG 24 HR CAP,1,Each,26
THEOPHYLLINE ER 300 MG 24 HR CAP,1,Each,26
THEOPHYLLINE ER 400 MG 24 HR CAP,1,Each,26
"THEOPHYLLINE ER 400 MG TABLET,EXTENDED RELEASE 24 HR",1,Each,26
THEOPHYLLINE IN D5W 400 MG/500 ML IV,500,mL,248
THEOPHYLLINE SR 200 MG 12 HR TAB,1,Each,26
THEOPHYLLINE SR 300 MG 12 HR TAB,1,Each,26
THERAPEUTIC MULTIVITAMIN ORAL LIQUID,5,mL,1
THERAPEUTIC MULTIVITAMIN TAB,1,Each,1
THIAMINE 100 MG/ML INJECTION,2,mL,80
THIAMINE 100 MG/ML INJECTION,2,mL,93.63
THIAMINE 100 MG/ML INJECTION,2,mL,109.14
THIAMINE HCL 100 MG TAB,1,Each,1
THIAMINE HCL 100 MG TAB,1,Tab,1
THIAMINE HCL 100 MG TAB,1,Each,2.34
THIAMINE MONONITRATE 100 MG TABLET,1,Each,1
THIORIDAZINE 10 MG TAB,1,Each,26
THIORIDAZINE 100 MG TAB,1,Each,26
THIORIDAZINE 25 MG TAB,1,Each,26
THIORIDAZINE 50 MG TAB,1,Each,26
THIOTHIXENE 1 MG CAP,1,Each,26
THIOTHIXENE 10 MG CAP,1,Each,26
THIOTHIXENE 10 MG CAP,1,Each,27.57
THIOTHIXENE 2 MG CAP,1,Each,26
THIOTHIXENE 5 MG CAP,1,Each,26
"THROMBIN (BOVINE) 5,000 UNIT TOPICAL SOLUTION",1,Each,380.25
"THROMBIN (RECOMBINANT) 20,000 UNIT TOPICAL SOLUTION",1,Each,1216.22
"THROMBIN (RECOMBINANT) 5,000 UNIT TOPICAL SOLUTION",1,Each,455.64
"THROMBIN 20,000 UNIT TOPICAL KIT",1,Each,1050.76
"THROMBIN 20,000 UNIT TOPICAL SOLUTION",1,Each,1000.69
"THROMBIN 5,000 UNIT TOPICAL KIT",1,Each,407.27
THYROID (PORK) 30 MG TAB,1,Each,26
THYROID (PORK) 32.5 MG TABLET,1,Each,26
THYROID (PORK) 60 MG TAB,1,Each,26
THYROTROPIN ALFA 1.1 MG IM,1,Each,9069.25
TIAGABINE 2 MG TAB,1,Each,30.218
TIAGABINE 4 MG TAB,1,Each,26.172
TIAGABINE 4 MG TAB,1,Each,29.908
TIAGABINE 4 MG TAB,1,Each,30.218
TICAGRELOR 60 MG TAB,1,Each,26
TICAGRELOR 90 MG TAB,1,Each,26
TICLOPIDINE 250 MG TAB,1,Each,26
TIGECYCLINE 50 MG IV SOLR,1,Each,1258.79
TIMOLOL 0.5 % EYE GEL FORMING SOLN,5,mL,818.89
TIMOLOL 10 MG TAB,1,Each,26
TIMOLOL MALEATE 0.25 % EYE DROPS,5,mL,26
TIMOLOL MALEATE 0.5 % EYE DROPS,5,mL,31.28
TIMOLOL MALEATE 0.5 % EYE DROPS,5,mL,31.41
TIMOLOL MALEATE 0.5 % EYE DROPS,5,mL,32.38
TIMOLOL MALEATE 0.5 % EYE DROPS,15,mL,66.72
TIOTROPIUM BROMIDE 18 MCG CAPS WITH INHALATION DEVICE,1,Cap,101.99
TIROFIBAN IN 0.9 % SODIUM CHLORIDE 12.5 MG/250 ML (50 MCG/ML) IV,250,mL,2178.63
TIZANIDINE 2 MG TAB,150,Each,26
TIZANIDINE 4 MG TAB,1,Each,26
TIZANIDINE 4 MG TAB,150,Each,26
TOBRAMYCIN 0.3 % EYE DROPS,5,mL,75.43
TOBRAMYCIN 0.3 % EYE DROPS,5,mL,76.08
TOBRAMYCIN 0.3 % EYE DROPS,5,mL,100.36
TOBRAMYCIN 0.3 % EYE OINTMENT,3.5,g,757.88
TOBRAMYCIN 300 MG/5 ML NEB SOLUTION,5,mL,265.41
TOBRAMYCIN 300 MG/5 ML NEB SOLUTION,5,mL,341.05
TOBRAMYCIN 300 MG/5 ML NEB SOLUTION,5,mL,617.34
TOBRAMYCIN 40 MG/ML INJECTION,2,mL,80
TOBRAMYCIN 40 MG/ML INJECTION,30,mL,241.19
TOBRAMYCIN 40 MG/ML INJECTION,50,mL,415.93
TOBRAMYCIN SULFATE 1.2 G IJ SOLR,1,Each,1340.55
TOBRAMYCIN SULFATE 1.2 G IJ SOLR,1,Each,1407.57
"TOBRAMYCIN-DEXAMETHASONE 0.3 %-0.1 % EYE DROPS, SUSP",2.5,mL,419.51
TOBRAMYCIN-DEXAMETHASONE 0.3 %-0.1 % EYE OINTMENT,3.5,g,761.16
TOCILIZUMAB 200 MG/10 ML (20 MG/ML) IV,10,mL,7290.83
TOCILIZUMAB 400 MG/20 ML (20 MG/ML) INTRAVENOUS SOLUTION,20,mL,14473.56
TOCILIZUMAB 80 MG/4 ML (20 MG/ML) IV,4,mL,2981.2
TOLMETIN 200 MG TAB,1,Each,26
TOLNAFTATE 1 % TOPICAL CREAM,14.18,g,5.49
TOLNAFTATE 1 % TOPICAL CREAM,15,g,26
TOLNAFTATE 1 % TOPICAL CREAM,30,g,20.81
TOLNAFTATE 1 % TOPICAL POWDER,45,g,10.59
TOLTERODINE 2 MG TAB,1,Each,26
TOLTERODINE SR 2 MG 24 HR CAP,1,Each,26
TOLTERODINE SR 2 MG 24 HR CAP,1,Each,30.252
TOLTERODINE SR 2 MG 24 HR CAP,1,Each,39.934
TOLTERODINE SR 2 MG 24 HR CAP,1,Each,43.013
TOLTERODINE SR 2 MG 24 HR CAP,1,Each,43.451
TOLTERODINE SR 2 MG 24 HR CAP,1,Each,65.47
TOLTERODINE SR 4 MG 24 HR CAP,1,Each,30.252
TOLVAPTAN 15 MG TAB,1,Each,1517.897
TOLVAPTAN 30 MG TAB,1,Each,1574.641
TOPICAL SKIN CLEANSER (CETAPHIL),473,mL,11.32
TOPICAL SKIN CLEANSER (CETAPHIL),237,mL,22.68
TOPIRAMATE 100 MG TAB,1,Each,26
TOPIRAMATE 15 MG SPRINKLE CAP,1,Each,26
TOPIRAMATE 25 MG SPRINKLE CAP,1,Each,26
TOPIRAMATE 25 MG TAB,1,Each,26
TOPOTECAN 4 MG IV SOLR,1,Each,1309.1
TOPOTECAN 4 MG IV SOLR,1,Each,1653.8
TOPOTECAN 4 MG IV SOLR,1,Each,2081.33
TOPOTECAN 4 MG/4 ML (1 MG/ML) INTRAVENOUS SOLUTION,4,mL,1070.79
TOPOTECAN 4 MG/4 ML (1 MG/ML) INTRAVENOUS SOLUTION,4,mL,1279.08
TOPOTECAN 4 MG/4 ML (1 MG/ML) INTRAVENOUS SOLUTION,4,mL,1394.89
TORSEMIDE 100 MG TAB,1,Each,26
TORSEMIDE 20 MG TAB,1,Each,26
TRABECTEDIN 1 MG INTRAVENOUS SOLUTION,1,Each,18954.09
TRACE ELEMENT PEDI CR-CU-MN-ZN 1 MCG-0.1 MG-25 MCG-1 MG/ML IV,3,mL,117.9
TRACE ELEMENTS #1 5.33 MCG-0.34 MG-0.54 MG/ML INTRAVENOUS SOLUTION,10,mL,175.49
TRACE ELEMENTS CR-CU-MN-SE-ZN 4-400-100-20 MCG-1000 MCG/ML IV SOLN,10,mL,145.55
TRACE ELEMENTS CR-CU-MN-ZN 0.01 MG-1 MG-0.5 MG-5 MG/ML IV,10,mL,428.32
TRACE ELEMENTS PED CR-CU-MN-ZN 1 MCG-100 MCG-30MCG-500MCG/ML IV SOLN,10,mL,80
TRACE ELEMENTS PEDI ZN-CU-MN-SE-F-I 521 MCG-53.7 MCG-3.6 MCG/ML IV,10,mL,131.62
TRACE ELEMENTS-ADULT CR-CU-MN-SE-ZN 0.01MG-1MG-0.5MG-60MCG-5MG/ML IV SOLN,1,mL,137.1
TRACE ELEMENTS-ADULT CR-CU-MN-SE-ZN 0.01MG-1MG-0.5MG-60MCG-5MG/ML IV SOLN,10,mL,244.04
"TRACE ELEMENTS-NEONATE CR-CU-MN-ZN 0.85MCG-100MCG-25MCG-1,500/ML IV",2,mL,112.43
TRAMADOL 50 MG TAB,1,Each,26
TRAMADOL-ACETAMINOPHEN 37.5 MG-325 MG TAB,1,Each,26
TRANDOLAPRIL 1 MG TAB,1,Each,26
TRANDOLAPRIL 2 MG TAB,1,Each,26
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,131.07
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,136.56
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,191.94
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,212.78
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,219.14
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,219.36
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,292.05
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,299.95
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,306.95
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,349.94
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,419.93
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,529.62
"TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV",10,mL,626.36
TRANEXAMIC ACID 650 MG TABLET,1,Each,26
TRASTUZUMAB 150 MG IV SOLR,1,Each,10358.47
TRASTUZUMAB 440 MG IV SOLR,1,Each,30175.88
TRASTUZUMAB 440 MG IV SOLR,1,Vial,30175.88
TRAVOPROST 0.004 % EYE DROPS,2.5,mL,802.12
TRAZODONE 100 MG TAB,1,Each,26
TRAZODONE 50 MG TAB,1,Each,26
TREPROSTINIL 1 MG/ML SUBCUTANEOUS INFUSION IN CADD-MS 3 CARTRIDGE,20,mL,5357.98
TREPROSTINIL 1.74 MG/2.9 ML (0.6 MG/ML) SOLUTION FOR NEBULIZATION,2.9,mL,1988.73
TREPROSTINIL 10 MG/ML SUBCUTANEOUS INFUSION IN CADD-MS 3 CARTRIDGE,20,mL,53579.78
TREPROSTINIL 2.5 MG/ML SUBCUTANEOUS INFUSION IN CADD-MS 3 CARTRIDGE,20,mL,13394.95
TREPROSTINIL 5 MG/ML SUBCUTANEOUS INFUSION IN CADD-MS 3 CARTRIDGE,20,mL,26789.89
