'Procedure ID','Description','Amount'
'442497','CUP ACTB 50MM 100       ','9070.00'
'442498','DRLC 100 SER 52 OD      ','9070.00'
'442499','CUP ACTB 56MM DRLC 100  ','9070.00'
'442501','LNR ACTB DRLC 100 58    ','9070.00'
'442503','CUP ACTB 60MM DRLC 100  ','9070.00'
'442504','PROTHESIS DURALOC 62MM 1','9448.00'
'442505','PROTHESIS DURALOC 64MM 1','9070.00'
'442506','RING LCK DRLC DYN 48    ','2409.00'
'442507','RING LCK DRLC DYN 60    ','2409.00'
'442508','RING LCK DRLC DYN 62    ','2409.00'
'442509','LCS R BRG STD/LG 20.0   ','9448.00'
'442510','INSERT PLATFORM 10MM    ','9448.00'
'442511','INSRT TIB STD+/LG 12.5  ','9448.00'
'442512','INS TIB STD+/LG 15 RP   ','9448.00'
'442513','INS TIB STD+/LG 17.5    ','9448.00'
'442514','INS TIB STD+/LG 20 RP   ','9448.00'
'442515','INS TIB STD 10 DDSH RP  ','9448.00'
'442516','INS TIB STD12.5DDSH RBRG','9448.00'
'442517','INS TIB STD 15 DDSH PBRG','9448.00'
'442518','INS TIB STD +10 DDSH RP ','9448.00'
'442519','INS TIB STD+ 12.5 DDSH  ','9448.00'
'442520','INS TIB STD + 15 DDSH RP','9448.00'
'442521','INSERT TIB STD +17.5DDSH','9448.00'
'442522','INS TIB STD +20 DDSH RP ','9448.00'
'442523','INS TIB LG 12.5 DDSH    ','9448.00'
'442524','INS TIB LG 15 DDSH      ','9448.00'
'442525','INS TIB LG 17.5 DDSH RT ','9448.00'
'442526','INS TIB LG 20 DDSH      ','9448.00'
'442527','INSERT TIB LG+ DDSH 10MM','9448.00'
'442528','INS TIB LG+12.5 DDSH    ','9448.00'
'442529','INS TIB LG+15 DDSH      ','9448.00'
'442530','INS TIB LG+17.5 DDSH    ','9448.00'
'442531','INS TIB LG+20 DDSH      ','9448.00'
'442532','INS TIB STD+/LG 12.5DDSH','9448.00'
'442533','INS TIB STD+LG 15 DDSH  ','9448.00'
'442534','INS TIB STD+LG 17.5 DDSH','9448.00'
'442535','INS TIB 20 STD +/LG DDSH','9448.00'
'442536','PROS KNEE AMK 1488-01   ','21126.00'
'442537','PROS KNEE AMK 1488-02   ','21126.00'
'442538','PROS KNEE AMK 1488-03   ','18590.00'
'442539','PROST KNEE AMK 1488-10  ','21126.00'
'442540','PROSTHESIS KNEE 1488-31 ','6944.00'
'442541','PROSTHESIS KNEE 1488-32 ','6944.00'
'442542','PROSTHESIS KNEE 1488-33 ','6944.00'
'442543','PROSTHESIS KNEE 1488-34 ','6944.00'
'442544','PROSTHESIS KNEE 1488-35 ','6944.00'
'442545','PROSTHESIS KNEE 1488-54 ','6944.00'
'442546','PROSTHESIS KNEE 1488-72 ','6944.00'
'442547','PROSTHESIS KNEE 1488-74 ','6944.00'
'442548','LCS POLY 3 PEG PAT SZ SM','4346.00'
'442551','LCS POLY 3 PEG PAT SM+  ','4346.00'
'442552','STM FEM 5 STD OFST      ','12413.00'
'442553','STM FEM 5 HGH OFST      ','12413.00'
'442554','PROST KNEE AMK 1688-31  ','9482.00'
'442555','PROST KNEE AMK 1688-32  ','9482.00'
'442556','PROST KNEE AMK 1688-33  ','9482.00'
'442557','PROST KNEE AMK 1688-34  ','9482.00'
'442558','PROST KNEE AMK 1688-35  ','9482.00'
'442559','PROST KNEE AMK 1688-42  ','9482.00'
'442560','INSERT TIB SZ 2 H18MM AM','9482.00'
'442561','PROST KNEE AMK 1688-45  ','9358.00'
'442562','PROST KNEE AMK 1688-52  ','9482.00'
'442563','PROST KNEE AMK 1688-55  ','9482.00'
'442564','PROST KNEE AMK 1688-61  ','9482.00'
'442565','PROST KNEE AMK 1688-62  ','9482.00'
'442566','INSRT TIB SZ 4 14 AMK CN','9482.00'
'442567','PROST KNEE AMK 1688-64  ','9482.00'
'442568','PROST KNEE AMK 1688-65  ','9358.00'
'442569','PROST KNEE AMK 1688-71  ','9482.00'
'442570','PROST KNEE AMK 1688-72  ','9482.00'
'442571','INS AMK TIB SZ 5X14     ','9482.00'
'442572','PROST KNEE AMK 1688-74  ','9482.00'
'442573','PROST KNEE AMK 1688-75  ','9482.00'
'442574','PTELA SM+3 PEG ROT POR  ','4346.00'
'442575','LCS 3PEG PTL SM+ 1779-82','4346.00'
'442576','ELECTRODE CUT KNIFE 22  ','1118.00'
'442577','GWIRE SPADE TIP 3MM     ','1506.00'
'442578','CANN ASCP L76X5 CLR TRAC','555.00'
'442579','NTCHBLS ABR BLADE 4.0   ','635.00'
'442580','NEEDLE ASP BN MRW       ','1650.00'
'442581','IMPLNT PROSEN GRNL 15CC ','8008.00'
'442583','BLADE DUAL CUT SAGIT MDN','660.00'
'442584','DOUBLE STAY HOOKS LS    ','555.00'
'442585','MANIFOLD IV CK VLV      ','156.00'
'442586','PROSTHESIS OSSICULAR CAU','3691.00'
'442587','TUBING ART PRSS 48IN M/F','88.00'
'442588','CONN DBL MALE LL        ','50.00'
'442589','CAST L4YDXW5IN DELTA-LIT','107.00'
'442590','SUTURE VCRYL 8-0 J401G  ','555.00'
'442591','BLADE SZ21 SAF T LOK KNI','63.00'
'442592','CATH URETL WHIS TIP 08  ','185.00'
'442593','CATH FOLEY 2W 26FR 30CC ','230.00'
'442594','FILIFORM URTH STRT 4FR  ','635.00'
'442595','FILIFORM UROL WVN TIP 5F','635.00'
'442596','FILIFORM URTH STRT 6FR  ','635.00'
'442597','FILIFRM URTH 2F STR TIP ','635.00'
'442598','FILIFORM URET CDE TIP 4F','635.00'
'442599','TAPE MEFIX              ','419.00'
'442600','CATH CV 12.5F INTRO VSSL','1582.00'
'442602','AUSTIN MOORE 43MM 100012','8992.00'
'442603','RESTRCTOR CEMENT FEMORA ','1386.00'
'442604','SURGICEL NU-KNIT 6X9    ','1429.00'
'442607','LNR ACTB DRMR 10D 28X64 ','6944.00'
'442608','BLADE LONG MEDIUM AGGRE.','635.00'
'442609','LNR ACTB DRMR AOD 28X66 ','6944.00'
'442610','INJECTION SITE DUAL 5830','88.00'
'442611','FINGER SPLINTS 1/2 X 9  ','29.00'
'442612','SUPP WHFO CMFRM XS RT   ','865.00'
'442613','SUPP WHFO CMFRM SM RT   ','865.00'
'442614','SUPP WHFO CMFRM XL RT   ','889.00'
'442615','SUPP WHFO CMFRM XS LT   ','865.00'
'442616','SUPP WHFO CMFRM SM LT   ','865.00'
'442617','SUPP WHFO CMFRM XL LT   ','889.00'
'442618','FOOT DROP BOOT LINER    ','555.00'
'442620','STAPLER MENISCAL TIP CUR','1904.00'
'442621','RELOAD STPLR PLSRB XLS E','1904.00'
'442622','PIN GD ORTH 222X2.4MM   ','578.00'
'442623','PIN STNM STY 6 3.2X22.9 ','447.00'
'442624','SUT STL SPL 7.9 18GA    ','635.00'
'442625','IMPLANT EAR ROBIN N0009M','1879.00'
'442626','STENT URE PFLX+ 6X24 WGW','1435.00'
'442627','STENT URE PFLX+ 6X26 WGW','1435.00'
'442628','STENT URE PFLX+ 6X28 WGW','1435.00'
'442629','URO STENT 6 30W 038 PTFE','1435.00'
'442630','URO STENT 7 20W 038 PTFE','1435.00'
'442631','STENT URE PFLX+ 7X22 WGW','1435.00'
'442632','STENT URE PFLX+ 7X24 WGW','1435.00'
'442633','STENT URE PFLX+ 7X26 WGW','1435.00'
'442634','STENT URE PFLX+ 7X28 WGW','1435.00'
'442639','PIN STNM 1 22.9X22.2X4.8','555.00'
'442641','PIN STNM 1 22.9X22.2X4.0','555.00'
'442642','PIN STNM 1 22.9X22.2X3.6','555.00'
'442643','PIN STNM 1 22.9X22.2X2.4','555.00'
'442644','PIN STNM 1 22.9X22.2X2.0','555.00'
'442645','K-WIRE FX SS THRD 9X22.9','555.00'
'442646','K-WIRE FX THRD 1.1X22.9 ','555.00'
'442647','PIN KIT ABS 40X1.3 841  ','8582.00'
'442648','BURR ACORN 51mmX1.4mm   ','504.00'
'442650','GW SHTH SPRG 18F 6.35   ','93.00'
'442654','CURRETTE 10MM LG CAN.510','275.00'
'442655','PROSTH OSS MNLIPY 4.5MM ','1813.00'
'442656','BURR CRV RAD 55         ','2827.00'
'442657','TUBING PERFORMA         ','635.00'
'442659','CATH CHLGM 7.5FR        ','635.00'
'442660','EYE IMPL & CNFRMR 16    ','995.00'
'442661','SPHERE OPTH CONFRMR 18MM','995.00'
'442663','CTH URET ACC CBR        ','635.00'
'442664','PROSTHESIS OSS 4MM .4MM ','1386.00'
'442665','KIT PEG FEEDING 20FR    ','765.00'
'442666','IMPLANT EAR ROBIN NO 002','1386.00'
'442667','PROSTHES ROBINS 6X4     ','1386.00'
'442668','PROSTHES ROBINS 4.5 LG  ','1386.00'
'442669','SLING-KNEE MED          ','561.00'
'442670','GWIRE SPRNG AW-04435    ','555.00'
'442671','CATH CHLGM PERC SHTH INT','555.00'
'442672','ELCTRD GOETZ 5FRX125    ','1429.00'
'442673','STEM AML SM STATURE 16.5','17538.00'
'442674','DTEM FEM HP 19.55MM     ','17538.00'
'442675','STEM FEMORAL OFFSET 16.5','17538.00'
'442676','STEM FEM CMNTLS HI 18MM ','17538.00'
'442677','STEM FEM LG OD19.5MM AML','27747.00'
'442679','ELECTRODE BALL 3/16 9112','54.00'
'442680','FLEXIGEL 4X4 BX/25      ','142.00'
'442682','BURR ACORN SSCP         ','635.00'
'442683','SPLINT NASL LG THK      ','1177.00'
'442686','STAPLES SMALL FIXATION 1','1386.00'
'442687','STAPLE MED COCR 22X16MM ','1386.00'
'442688','BURR ACORN 51mmX2.7mm   ','635.00'
'442689','BONE CLAMP  LOBSTER CLAW','3579.00'
'442690','SCREW FXOS FT ANKL3.5X14','3391.00'
'442691','SCREW 3.5X18 COMP FIXOS ','3391.00'
'442693','LENS IOL SN60WF.090     ','1709.00'
'442695','COMP FEM CEM LCS MED LT ','13443.00'
'442696','TUBING INFINITY KELMAN 3','980.00'
'442697','BUR DMD CRV 15 D        ','2903.00'
'442698','DILATOR LCRML CNLCL INTB','1378.00'
'442699','CLAMP BULLDOGS 6MM DISP ','555.00'
'442700','INSRT TIB POLY S1 7 KN R','9448.00'
'442701','INSERT PTLR MD KN 3PG PR','9448.00'
'442702','LCS 3 PEG ROT PAT CEM MD','4346.00'
'442704','KIT PEG FEEDING 24FR    ','964.00'
'442705','TRAY CATH CRTCR 16FR FOL','635.00'
'442708','STERILE COTTON FINGER DR','193.00'
'442710','TROCAR & SLEEVE SECOND  ','635.00'
'442712','BLADE FULL RADIUS BONE  ','635.00'
'442713','SCREW INTRAFIX 68X30 254','2211.00'
'442715','BLD SAW 90X25X.89MM SGTL','723.00'
'442716','GFT VSC SWL 8X40        ','3987.00'
'442717','GFT VSC SWL 4-7X40      ','4444.00'
'442718','GFT VSC TW 4X70         ','7593.00'
'442719','GRAFT GORTEX 6x40       ','6013.00'
'442720','GFT VSC STRCH PED 6X70  ','9894.00'
'442722','GRAFT THIN WALL 6X9     ','10605.00'
'442723','GFT VSC STRCH PED 8X70  ','9894.00'
'442724','GRAFT STRETCH TH WALL 8M','10605.00'
'442725','STENT PERCUFLEX 6X26    ','1386.00'
'442726','PROSTH EAR 5.8X3.5X1.17 ','5170.00'
'442727','PROSTH EAR PORP 5.8X3.5 ','5020.00'
'442728','STM FEM EXCL SZ 1 10.5  ','9448.00'
'442729','HPSTM XCL FX PF SZ 2    ','9448.00'
'442730','STM HIP FRACT SYS SZ 3  ','9448.00'
'442731','STM PROS SZ 3 EXCELFEM  ','9448.00'
'442732','STEM FX SZ1 LG 155041000','9448.00'
'442733','STEM FEM PRSFT XCL 2 LG ','9448.00'
'442734','STEM FEM PRSFT XCL 3 LG ','9448.00'
'442735','STEM FEM PRSFT XCL 4 LG ','9448.00'
'442736','STEM FEM XCL FX CEM 2   ','9448.00'
'442737','HPSTM XCL FX CEM SZ 3   ','9448.00'
'442738','LEAD CPSR FX506858      ','1.00'
'442739','CALCM.ALGINAT KALST 2X2 ','64.00'
'442741','HEAD FEM 28X39 SLFCTR   ','7086.00'
'442742','CUP ACTB +4 10DD 54X28  ','6621.00'
'442743','IMP HIP SECT 66 ACTB C  ','9070.00'
'442744','CUP ACTB DURLC 52MM 300 ','9070.00'
'442745','CUP ACTB 54MM 300       ','9070.00'
'442746','CUP ACTB 56MM 300       ','9070.00'
'442747','IMPL HIP DEPUY 1246-58  ','9070.00'
'442748','LNR ACTB DRLC 100 60    ','9070.00'
'442749','IMPL HIP DEPUY 1246-62  ','9070.00'
'442750','PROST ACETB CUP DURALOC ','9070.00'
'442751','RING ACTB DURLC DYN 50MM','2409.00'
'442752','RING LCK DRLC DYN 52    ','2409.00'
'442753','INS TIB LG 10 DDSH RTBRN','9448.00'
'442754','INS TIB STD+/LG 10 DDSH ','9448.00'
'442755','SPACER UNIPLR HIP +0MM  ','1835.00'
'442757','HEAD MODCATHCART BALL 41','4282.00'
'442758','BALL HIP CUP 56MM       ','4282.00'
'442759','HEAD UNIPLR FEM HIP 58MM','4282.00'
'442760','BALL HIP 60MM CATH MOD  ','4282.00'
'442761','PROS KNEE AMK 1488-06   ','21126.00'
'442762','IMP KN 4 AMK FEM RT     ','21126.00'
'442764','PROS KNEE AMK 1488-08   ','21126.00'
'442765','PROSTHESIS KNEE 1488-09 ','21126.00'
'442766','PROSTHESIS KNEE 1488-61 ','6944.00'
'442767','PTLA POLY 10X40         ','4346.00'
'442768','PROSTHESIS KNEE 1488-42 ','6944.00'
'442769','PROSTHESIS KNEE 1488-44 ','6944.00'
'442771','PROSTHESIS KNEE 1488-45 ','6944.00'
'442772','PROSTHESIS KNEE 1488-51 ','6944.00'
'442773','INS TIB 3X12 AMK        ','6944.00'
'442774','INS TIB 3X14 AMK        ','6944.00'
'442775','PROSTHESIS KNEE 1488-55 ','6944.00'
'442777','PROSTHESIS KNEE 1488-62 ','6944.00'
'442778','PROSTHESIS KNEE 1488-63 ','6944.00'
'442779','PROSTHESIS KNEE 1488-64 ','6944.00'
'442780','PROSTHESIS KNEE 1488-65 ','6944.00'
'442781','INSERT TIB SZ5 10MM     ','7281.00'
'442782','PROSTHESIS KNEE 1488-73 ','6944.00'
'442783','PROSTHESIS KNEE 1488-75 ','6944.00'
'442784','IMP PTLA PLY 8.5X34     ','4346.00'
'442785','INS FEM 2+AMK FEM RT    ','21126.00'
'442786','PROST FEM AMK 2LT 1489-1','21126.00'
'442787','PROST FEM AMK 3RT 1489-1','21126.00'
'442788','PROST FEM AMK 3 LT 1489-','21126.00'
'442789','PTLA STD SZ 3 3-PEG     ','4346.00'
'442790','PTELA POLY 4 STD+       ','4346.00'
'442791','LCS POLY 3 PEG PATELLA S','4346.00'
'442792','PTELA POLY 6 LRG+3      ','4346.00'
'442793','STEM FEM SZ2 STD OFST   ','12413.00'
'442794','STEM FEM SZ3 STD OFST   ','12413.00'
'442795','HIP IMPL 1521-04-000    ','12413.00'
'442796','IMPL HIP 1 HI OFST      ','12413.00'
'442797','STEM ENDURANCE SZ 2 HIGH','12413.00'
'442798','STEM FEM SZ3 HIGH OFST  ','12413.00'
'442799','STEM FEM 1521.14        ','12413.00'
'442801','STEM FEM165X10.5MMCMNTLS','17538.00'
'442802','STEM FEM AML 165X12     ','17538.00'
'442803','STEM FEM AML 165X13.5   ','17538.00'
'442804','STEM FM AML 6.3X10.5    ','26777.00'
'442805','IMP HIP DEPUY 1557.04   ','17538.00'
'442806','STEM FM AML 6.3X15      ','17538.00'
'442807','PROST KNEE AMK 1688-41  ','9482.00'
'442809','PROST KNEE AMK 1688-53  ','9482.00'
'442810','PROST KNEE AMK 1688-54  ','9482.00'
'442811','CONTRL CABLE SLV 1739-18','1608.00'
'442812','PTELA STD 3 PEG ROT POR ','4346.00'
'442813','IMP PTELA STD+3 RT POR  ','4346.00'
'442814','PATELLA ROT POR 3PEG L+ ','4346.00'
'442815','INS PTLR STD +KN 3PG CMN','8347.00'
'442816','CATHDLYS 15FR 62CM 2 CUF','793.00'
'442817','CATH MAHURKAR 10FX15    ','851.00'
'442818','INTRO BOND ADJ 8FR      ','635.00'
'442819','CYSTOTOME EYE 25GA      ','190.00'
'442820','ELECTRODE SURG 3X3/32IN ','205.00'
'442821','ELECTRODE ASPEN INFANT W','270.00'
'442823','WOUND DRAIN J-P 1/8 IN  ','546.00'
'442824','SUTURE NYL #2 NABS 470G ','156.00'
'442825','SUTURE CHRM 2-0 943H    ','152.00'
'442826','SUTURE PRLN #2 TP1 8825G','177.00'
'442828','SUTURE PRLN 4-0 V-4 DA  ','314.00'
'442829','SHTH LEAD 7F 6207S1     ','698.00'
'442830','CATH PORT MRI ACCESS    ','2305.00'
'442831','SNARE PLYPCTMY LG OVAL  ','555.00'
'442832','KNEE IMMOB 20"          ','569.00'
'442835','AUSTIN MOORE 44MM 100014','8992.00'
'442836','AUSTIN MOORE 46MM 100016','8992.00'
'442837','AUSTIN MOORE 48MM 100018','8992.00'
'442838','AUSTIN MOORE 49MM 100020','8992.00'
'442839','AUSTIN MOORE 51MM 100022','8992.00'
'442840','PROSTHESIS HIP 1000-23  ','8992.00'
'442841','POST PERINEAL PAD DISP  ','480.00'
'442842','LNR ACTB DRMR 10D 28X62 ','6944.00'
'442846','IMP PTELA LG 3PG RT CMNT','10808.00'
'442847','KWIRE 22.9X1.60 26200804','555.00'
'442848','WIRE VIT SUT .032       ','1638.00'
'442850','KWIRE TROC 1 PNT .062X9 ','394.00'
'442853','PIN STNM 1 22.9X22.2X3.2','555.00'
'442854','CURRETTE TIS-U-TRAP SET ','635.00'
'442855','SAG SAW BLD 25X.97X90   ','723.00'
'442856','FIXAT PIN DEPUY 2589-11-','1290.00'
'442857','MAYO 1/2 TAPER #4 NDL   ','151.00'
'442858','ELCTRD ESURG PTFE 33CM  ','741.00'
'442859','VASCU STATTS            ','555.00'
'442860','SCREW 4MM 45MM SHRT     ','71.00'
'442863','STM DEP LG 10.5 AMLEAD  ','17538.00'
'442864','CLIP BULL MD AN 1001-532','555.00'
'442865','HEEL LIFT LARGE         ','549.00'
'442868','SPIRALOK 6.5 ETHIBOND   ','3090.00'
'442869','BTN SPT SIL 2 PRT       ','1498.00'
'442872','BIT DRL ACTB 50X3.8     ','1000.00'
'442873','BASE CRTRDG LRG         ','1386.00'
'442874','SPLNT SHLDR ABDCT MED   ','1880.00'
'442875','DRESSING PETRO 72X.5IN  ','63.00'
'442876','SHOULDER ABDUCTION SMALL','635.00'
'442877','PIN FX 1/8IN 3IN ORTHLCS','1476.00'
'442878','PADDING ORTH 36X21X.25IN','555.00'
'442881','PILLOW ABDUCT SHLDR MED ','1880.00'
'442882','CATH URTH RBNL 16FR 16IN','63.00'
'442883','WANDS INSULSCAN         ','628.00'
'442884','CTHDRN SMP 12F 25       ','991.00'
'442885','CTHDRN VNSN CHST 14F 25 ','991.00'
'442886','GWIRE APMTZ 035 145 J   ','635.00'
'442887','CATH FOL 26FR RND 5CC   ','195.00'
'442890','PUNCH ARTHSCP SUC BLDE R','821.00'
'442891','TRAY MHRKR 11.5FRX16    ','904.00'
'442892','BIT DRL PNLK 3.5        ','903.00'
'442893','GUIDE PANALOK SLOT DRILL','4545.00'
'442895','DRSNG TIELLE PLUS HY    ','441.00'
'442896','BELT RIB UNIV STD       ','244.00'
'442897','SUTURE NURLN N124T      ','516.00'
'442898','SUTURE PDS 4-0 Z441H    ','149.00'
'442899','SUTURE PRLN 4-0 SH 8521H','258.00'
'442900','CONTRAST READY CAT 2    ','104.00'
'442902','NEEDLE N-C WING 22GX.5  ','158.00'
'442903','IMMOBILIZER SHOULDER UNI','410.00'
'442912','TRAY SAFETY LACERATION  ','175.00'
'442914','GORTEX CV6 6K04B        ','555.00'
'442915','TUBE INTUB 7700BIN      ','588.00'
'442917','TUBE INTUB 7700GIN      ','588.00'
'442918','BIT DRL 25X3.8MM        ','1000.00'
'442919','KIT HKMN SGL LUM REPR   ','1815.00'
'442920','PHACO TIP 45DD 0.9MM    ','793.00'
'442921','HNDPC ELCTRD TISS       ','6347.00'
'442922','DRSG AQUACELL AG 2X2    ','228.00'
'442923','BIT DRL PNLK 25 3.2     ','903.00'
'442926','SUTURE VCL SZ 4-0 J337H ','99.00'
'442928','SUTURE VCRYL 4-0 J682H  ','214.00'
'442929','SUTURE PRLN 5-0 8934H   ','314.00'
'442930','SUTURE VCL SZ5-0 18INP3 ','273.00'
'442931','CATHETER DRN 10.2FR 25CM','974.00'
'442932','CATHETER DRN 8.5FR 25CM ','974.00'
'442934','RESUS PACK BRSLW 02 BLU ','2133.00'
'442935','RESUS PACK BRSLW 02 GRN ','2133.00'
'442936','RESUS PACK BRSLW 02 ORG ','2133.00'
'442939','VALVE PEEP 10 FIX       ','322.00'
'442941','PUNCH BIOPSY 4MM STERILE','67.00'
'442942','RESUS PACK BRSLW 02 PUR ','2133.00'
'442943','RESUS PACK BRSLW 02 WHI ','2133.00'
'442944','TUBING INSUFF PLUME AWAY','441.00'
'442945','DRESSING TIELLE 11X11CM ','286.00'
'442946','BLADE SCREW 2.3X2.7MM   ','2727.00'
'442947','CONTRAST RAD EZ 10GR DSC','63.00'
'442948','CONTRAST RAD BA SLF 14OZ','188.00'
'442949','BOOT TCC-EZ SZ REGULAR  ','1493.00'
'442950','MODULE RSC BLU BRSL O2 D','514.00'
'442951','KIT IV RESUS 7700BIO    ','714.00'
'442952','KIT IV RESUS 7700GIV    ','635.00'
'442953','TUBE INTUB 7700OIN      ','588.00'
'442957','KIT IV RESUS 7700YIO    ','714.00'
'442958','DRSG HDRCLD 7.5X7.5 VRSV','146.00'
'442959','CURETTE YELLOW BABY 6333','63.00'
'442960','DRESSING AQUA FOAM 5X5IN','208.00'
'442961','KIT VALVE HUDSON RCI    ','476.00'
'442962','TAPE CAST PUR 4YDX3IN   ','136.00'
'442963','ELCTRD TRNSLCNT PPLG PED','555.00'
'442964','SET HYSCP SEAL OFLW     ','1090.00'
'442966','CATHETER IV EXTENSION SE','114.00'
'443076','TRAY SUT REM FCP STD MTL','63.00'
'443118','SCREW CORT S/T 4.5X48MM ','1290.00'
'443163','NAIL HUM IM TI T2 7X25MM','11416.00'
'443275','BLADE MNI RD TP SHRP 1SD','77.00'
'443315','FILLER BN PLXUR LG 10ML ','22800.00'
'443333','RESUSCITATOR W/MSK ADLT ','337.00'
'443376','MESH VENTRALIGHT 10X8IN ','14136.00'
'443663','SCREW ANKL FT T8 3X24MM ','1402.00'
'443738','APPLICATOR ENDO 34CM SRG','704.00'
'443756','DEVICE FX FSTFX 360D    ','4985.00'
'443758','DEVICE FX FSTFX RVRS CRV','4793.00'
'443796','GUIDE-DRILL ACFX        ','695.00'
'443959','BIT DRILL ORTH 2.5X32MM ','1833.00'
'444121','NAIL IM SP CNDL 14X38MM ','14882.00'
'444234','PLATE SS SM FRG ST 7HL  ','1386.00'
'444241','PLATE CX FSN ANCHRG BN  ','11840.00'
'444242','PLATE CX FSN ANCHRG RT  ','11840.00'
'444278','SCREW 2.5X26 FIXOS SV26 ','3391.00'
'444279','SCREW 2.X28 FIXOS SV28  ','3391.00'
'444282','SCREW FIXOS 2.5X1.75X18 ','3826.00'
'444283','SCREW BN 2.5X1.75MM 20MM','3771.00'
'444284','SCREW 2.5X22FIXOS SV22  ','3771.00'
'444317','SCREW BN 3.5X12 PLSL3512','2073.00'
'444349','SCREW V-AX ELB 3.5X70MM ','1386.00'
'444352','SCREW BN 3X26 NLCKG ANCH','1410.00'
'444532','SCREW 2.5X10M FIXOS SV10','3771.00'
'444533','SCREW 2.5X14MM FIXOS    ','3826.00'
'444534','SCREW CANC DL THR 2.5X12','3771.00'
'444538','SCREW 3.5X16MM FIXOS    ','3391.00'
'444555','TAP 3MM CPLNG ASNS      ','1861.00'
'444877','ANCH SUT HELX 4.5MM     ','5122.00'
'445021','GRAFT ST TIS 150MM POST ','12217.00'
'445129','FILLER BN PLXUR M XL MLD','32176.00'
'445164','PROST KNEE AMK 1688-51  ','9482.00'
'445167','TRAY DLYS 11.5X24 2LUM  ','880.00'
'445205','LIGHT PATHASSIST VRSTL  ','3174.00'
'445206','TOOL SINUS DIL FRNTL BLN','12377.00'
'445247','ANCHOR SUTURE 4.5 KNTLS ','3659.00'
'445248','ANCH SUT PK OPT 5.5MM   ','3110.00'
'445284','SCREW FX ANKL 2X2.2X2X15','3391.00'
'445488','SCREW 3.5X 24MM FIXOS   ','3391.00'
'445489','SCREW CANC DL 2.5X16MM  ','3826.00'
'445535','SCREW 2.5X30 FIXOS SV30 ','3391.00'
'445583','DEVIC FX 5MM SECURESTRA ','3782.00'
'445614','MESH HERNIA SM CRC 1.7IN','4136.00'
'445721','MESH HERNIA MED 6.4CM   ','4931.00'
'446151','SET PRESS MNTR INTRA-COM','693.00'
'446162','BIT DRL 2.0MMX1.10MM STR','1630.00'
'447310','ELASTIC BANDAGE 6IN     ','63.00'
'447359','ELASTIC BANDAGE 4IN     ','63.00'
'447397','LENS IOL -1 1.0 MN60MA  ','1413.00'
'447398','LENS IOL PST +5 L13 6MM ','1413.00'
'447497','GRIP 48MM SS 3704-2-080 ','8189.00'
'447498','PLATE MED BN TROCH 150MM','8189.00'
'447499','GRIP CBL LG 3704-2-082  ','10621.00'
'447500','PLATE DLMLS 5HL 6.5X4.5 ','4352.00'
'447517','ELASTIC BANDAGE 2IN     ','63.00'
'447542','SCREW BN 2X19/5MM ASNS  ','1768.00'
'447550','ELASTIC BANDAGE 3IN     ','63.00'
'447551','SCREW BN 3X21/5MM ASNS  ','1760.00'
'447553','SCREW BN 3X23/5MM ASNS  ','1760.00'
'447554','TAP 2MM CANN CPLNG ASNS ','845.00'
'447555','SCREW 3.5X 22MM FIXOS   ','3391.00'
'447556','SCREW ANKLFT FXOS 3.5X20','3391.00'
'447594','TUBE VENT EAR 3.5 1.14MM','1160.00'
'447596','GRAFT BN SUB DBM JR2.5ML','2692.00'
'447640','CATHETER BLND SIN 3.5X12','7847.00'
'447792','SET VAC TUB HILO AQL114 ','793.00'
'447944','MHRKR 12FRX20CM STR XTN ','1134.00'
'447947','CATH CHLGM 7IN 4FR TYP B','635.00'
'447948','TUBE TRACH SS 7 N8034R7 ','1028.00'
'447953','BLADE SAG L18MMXW5MM    ','635.00'
'447970','SUTURE PDS 1 Z353H      ','122.00'
'447971','SUTURE NYL 5-0 FS2 661G ','79.00'
'447974','SUTURE CHRM 0 884H      ','143.00'
'447975','SUTURE CHRM GUT 2-0 32IN','156.00'
'447976','SUTURE VCRYL 2-0 J911T  ','314.00'
'448055','RING LCK DRLC DYN 58    ','2409.00'
'448060','SUTURE CR 6-0 G-6 18IN  ','555.00'
'448061','SUTURE ETH 2-0 X873H    ','101.00'
'448062','SUTURE NYL 3-0 FSL 1671G','82.00'
'448063','SUTURE GUT 7-0 1745G    ','555.00'
