"Description","Price"
"SLP Auditory Processing Tx Units",225
"SLP Cognitive Skills Development Units",145
"SLP Electric Stimulation Units",108
"SLP Eval Lang Comprehension,Express Unit",1205
"SLP Eval of Speech Sound Prod Units",370
"SLP Fluoroscopic Evaluation Units",385
"SLP Group Therapy Units",155
"SLP Neuromuscular Reeducation Units",125
"SLP Non-Speech AAC Device Eval Units",324
"SLP Non-Speech AAC Device Tx Units",373
"SLP Pharyngeal Swallow Eval Units",354
"SLP Sensory Integrative Techniques Units",123
"SLP Speech AAC Eval Addl Half Hour Units",139
"SLP Speech AAC Eval First Hour Units",691
"SLP Swallow Dysfunction Oral Feed Units",236
"SLP Swallowing Therapy Group Units",162
"SLP Tx Generating Device Units",373
"SLP Use,Fit Speech Prosthetic Eval Units",549
"SMALLAOPBOWELLAOPENDOSCOPYAOPBR/WA",1744
"Smoking Cessation Consult Cardiac Rehab CHARGE",154
"SNARE AMPLATZ GOOSE NECK",1967
"SNARE COLD CAPTIVATOR SGL-USE 10MM ROUNDED-STIFF",113
"Sock Aid",17
"Sock/Stocking Aid W/Foam Handles",27
"SODIUM CHLORIDE .9% 500ML 24CS",35
"SODIUM CHLORIDE 250 ML",35
"SODIUM CHLORIDE0.9%FLUSH10MLSYRG",4
"SODIUM NACL .9% IRRIG 1000ML",20
"Software CPM",89
"SOLN 9% NACL 50ML VIAL",26
"Soln NaCl 0.9% Irr Bottle W/Hang 1000mL",23
"SPCL STAIN",377
"SPCL STAINS",377
"SPEC DOSIMETRY TLD",447
"SPEC STAIN HISTOCHEMICAL",737
"SPECIAL PHYSICS CONSULT",1187
"SPECIAL PORT PLAN PARTICLES",1221
"SPECIAL STAIN",226
"SPECIAL STAIN HISTOCHEMICAL",737
"SPECIAL STAINS",226
"SPECIAL TREATMENT PROCEDURE",3350
"SPECIALITY CARE TRANSPORT",6854
"SPECIALTY CARE TRANSPORT",6854
"SPECULUM, VAGINAL",17
"SPERMAOPWASHINGAOPARTIFICIALAOPINSEMINA",958
"Spike Pulsavac Dual",127
"SPINAL NEEDLES ALL SIZES",36
"SPINAL PUNCTURE THERAPEUTIC",984
"SPINALAOPPUNCTUREAOPLUMBARAOPDIAGNOSTIC",1197
"SPINALAOPPUNCTUREAOPTHERAPEUTIC",984
"Splenectomy, Total, Open ",12862
"Splint Air Long Arm 31in",170
"Splint Carpal Lock Wrist Lt L",147
"Splint Carpal Lock Wrist Lt S/M",153
"Splint Carpal Lock Wrist M",153
"Splint Hand Functional Position",198
"Splint KwikForm Functional Rest Lt M/L",250
"Splint KwikForm Functional Rest Lt S/M",240
"Splint KwikForm Functional Rest Rt M/L",287
"Splint KwikForm Functional Rest Rt S/M",240
"Splint Lmb Spring Coil Finger Extension",164
"SPLINT PADDED PRECUTS 4 IN*30 IN",52
"Splint Pre Formed Posterior Elbow Lg",280
"Splint Pre Formed Posterior Elbow Med",280
"Splint Precut Med",186
"Splint PreFormed Posterior Elbow S",280
"Splint Volar PreFormed Ball Beige Lt L",170
"Splint Volar PreFormed Ball Beige Lt M",170
"Splint Volar PreFormed Ball Beige Lt S",170
"Splint Volar PreFormed Ball Beige Rt M",170
"Splint Wrist Ped Left",71
"Splint Wrist Ped Right",71
"Splinting of Fracture Site -> Ankle Splinting",436
"Splinting of Fracture Site -> Finger Splinting",694
"Splinting of Fracture Site -> Long Arm Splinting",694
"Splinting of Fracture Site -> Long Arm Splinting",694
"Splinting of Fracture Site -> Short Arm Splinting",694
"Splinting of Fracture Site -> Short Leg Splinting",436
"Sponge Contour Bendable 22.5in Long",10
"Sponge Contour Bendable In 22.5in Long",10
"Sponge Wash Mitt",32
"Spontaneous Emg 1 Extremity 95860",299
"Spontaneous Emg 4 Extremities",630
"Spork Left",63
"Spork Right",63
"Sputum Induction",329
"Stab Phlebectomy Of Varicose Veins, 1 Extremity, 10-20 Stab Incisions ",11491
"STABAOPPHLEBECTOMYAOPVARICOSEAOPVEIN",11491
"STAIN SPECIAL INCLUSION",70
"STAIN SPECIAL INCLUSIONS",70
"Standard Recovery","interval - Southside PACU"
"STAPLER, SKIN 35 WIDE",47
"STENT AAA WALL ALL SIZES",4889
"STENT COPE NEPHROSTOMY COOK ALL SIZES",844
"STENT COVERA FLARED 7*60*80CM",9089
"STENT COVERA FLARED 8*60*80CM",9089
"STENT COVERA FLARED 9*60*80CM",9089
"STENT COVERA STR 10*100*80CM",9089
"STENT COVERA STR 10*40*80CM",9089
"STENT COVERA STR 6*40*120CM",9089
"STENT COVERA STR 7*40*80CM",9089
"STENT COVERA STR 7*60*80CM",9089
"STENT COVERA STR 7*80*80CM",9089
"STENT COVERA STR 8*40*80CM",9089
"STENT COVERA STR 8*50",9089
"STENT COVERA STR 8*60*80CM",9089
"STENT COVERA STR 9*50",9089
"STENT PLACEMENT ANTE CAROTID",50009
"STENT PLACEMENT RETRO CAROTID",37703
"Stent, Addtl Coronary Branch ",13520
"Stent, Initial Major Coronary Artery/Branch ",13520
"Stent, Tibial/Peroneal, Unilateral, Ea Addtl vessel",37779
"STEREOTACTIC RADIOSURGERY",25078
"STERILE WATER 500ML",29
"STOMACHAOPSURGERYAOPPROCEDURE",1318
"STOPCOCK 3 WAY W/40"" EXT",12
"STOPCOCK 4-WAY W/EXT",8
"STOPCOCK, 3 WAY NAMIC",8
"Strap Clavicle XL Adult",39
"Strap Eclipse Tennis Elbow",80
"STRAPPINGAOPOFAOPANKLE",436
"STRAPPINGAOPOFAOPCHEST",694
"STRAPPINGAOPOFAOPELBOWAOPORAOPWRIST",694
"STRAPPINGAOPOFAOPSHOULDER",694
"STRAPPINGAOPOFAOPTOES",436
"Stress Echo w/ I&R (GLOBAL) ",1791
"Stress Echo w/proctored stress test & cont ECG monitor (GLOBAL)",2840
"Strip Pressure Sensitive",31
"Strip Steri 0.50 x 4in",6
"STYLET GLIDERITE SGL-USE",40
"SUB INF INITIAL UP TO 1HOUR 96369",1636
"SUBSEQUESTAOPDILATIONAOPURETHAOPSTRICT",868
"SUCTION CANISTER 1200ML",17
"SUCTION CATH KIT",5
"SUCTION EVACUATOR",38
"SUCTION LINER W/O TUBING",12
"Superficial Wound Dehiscence Tx w/Packing ",2072
"Supervised Cardiac Treatment Y Cardiac Rehab CHARGE",83
"Supervised Exercise Cardiac Rehab CHARGE",300
"Supervised Exercise Gretna Cardiac Rehab CHARGE",83
"Support Sacro Lumbar L",112
"Support Sacro Lumbar XL",112
"Support T Flex 1000",435
"Support Velfoam Roll 24 x 48",75
"Suprapubic Prostatectmy-Subtotal, 1-2 Stages",5733
"SURFACE APP OF RAD SOURCE",508
"SURG PATH GROSS",102
"SURGAOPPREPAOPGRAFTAOPSITEAOP100SQ",3939
"SURGICAL BLADE",20
"SURGICAL CAUTERY DISPO.",84
"SURGICALAOPTXAOPOFAOPANALAOPFISTULA",3680
"SURGIFOAM, 12-7MM",37
"SUSPENSIONAOPOFAOPTESTIS",7353
"SUTURE ETHILON 4-0 P3 NDL",32
"SUTURE MONOCRYL 4-0 27 IN UNDYED TAPERPOINT NDL",11
"SUTURE STRATAFIX SPIRAL PDS MONOCRYL PLUS VIOLET 4-0 UNDYED 45CM PS-2",166
"SUTURE STRATAFIX SPIRAL PDS PLUS VIOLET 2-0 45CM CT-1",139
"SUTURE STRATAFIX SPIRAL PDS PLUS VIOLET 3-0 SH",141
"SUTURE VICRYL PLUS CLOSURE 3-0",19
"SUTURE,ETHILON 3-0 FS-1 CUTICULAR",13
"SUTUREAOPEYEAOPWOUNDAOPFULLAOPTHICK",3151
"SUTUREAOPEYEAOPWOUNDAOPPARTAOPTHICK",3151
"SUTUREAOPSMALLAOPINTESTINE",6431
"SYRINGE FOR MEDRAD 150ML",45
"SYSTEM CHANDELIER LIGHTING CONSTELLATION RFID 25G",549
"SYSTEM MICRA LEADLESS PACING CPEVAL-430",24845
"SYSTEM MITRACLIP 301 1 CATH 1-3  CLIP",67146
"SYSTEM MITRACLIP XTR 1 CATH 1 -3 CLIP",67146
"System Profore 4 Layer Bandage",77
"Tablespoon Sure Grip Bendable Utensil",12
"Tandage Tricofix 8cm x 20m",116
"TAPE DELTA-LITE PLUS CAST PURPLE 3 IN*4 YD",15
"TAPE DELTA-LITE PLUS CAST WHT 4 IN*4 YD",19
"TAPE DELTA-LITE PLUS CAST WHT 5 IN*4 YD",23
"Tape Medipore 2in",24
"TARGETED GENOMIC SEQ ANALYSIS",598
"TAY-SACHS DISEASE LEUKOCYTES",208
"TAY-SACHS DNA ANALYSIS",510
"TCD Intracranial Arteries Complete",1323
"TCD Intracranial Arteries Limited",888
"TEARAOPDUCTAOPSYSTEMAOPSURGERY",3453
"Teaspoon Sure Grip Bendable Utensil",15
"TEE (Transesophageal Echocardiogram) -> Yes",1521
"TEE CONGENITAL INT & REP",1521
"TEE CONGENITAL PROBE PLCMT",1521
"TEFLON COAT J-WIRE GUIDEWIRE",191
"TEGADERM 10 X 12CM",6
"TEGADERM 6X7",2
"Teleflex Medical Circuit Vent Heated Wire",119
"TELEMEDICINEAOPORIGINAOPFACILITYAOPFEE",385
"TELETHX ISODOSE PLAN CPLX",1123
"TELETHX ISODOSE PLAN SIMPLE",647
"TELFA AMD 3X4",2
"TEMNO BIOPSY 18X11",316
"TEMNO BIOPSY 18X15",440
"TEMNO BIOPSY COAXIAL CT18X11",506
"TEMNO BIOPSY COAXIAL CT18X20",412
"TEMNO BIOPSY COAXIAL CT20X11",376
"TEMNO BIOPSY COAXIAL CT20X15",505
"TEMNO BIOPSY COAXIAL CT22X15",312
"TEMNO BIOPSY T 20X9",372
"TEMNO BIOPSY T16X9",232
"TEMNO BIOPSY TS2215",347
"TEMNO COAXIAL 20GA X 20CM",326
"TEMOAOPVENTAOPPACERAOPSINGLEAOPCHAMBER",1774
"TEMP VENT PACER SINGLE CHAMBER",13104
"TEMPORALAOPARTERYAOPPROCEDURE",2827
"Temporary Transcutaneous Pacing ",936
"TEMPORARYAOPPACEMAKER",13104
"Tender Grip",9
"TENDON SEMITENDINOSUS FROZEN 20-25.9CM",4825
"THER INJ INTERVENEOUS IVP EA ADD",258
"THERAPEUTIC INJ INTERVENOUS IVP",549
"Therapeutic Injection Iv Push Each New Drug",258
"Therapeutic Phleb.",310
"THERAPEUTIC RAD PORT FILMS",129
"Therapy/Proph/Dx Injection; Addtl IV Push, New Drug ",258
"Therapy/Proph/Dx Injection; Intra-Arterial",216
"Therapy/Proph/Dx Injection; IV Push, Single or Initial Drug ",549
"THORACOSCOPYAOPWAOPPLEURODESIS",7017
"THORACOSTOMYAOPTUBE",2634
"THRMBC NFS DIAL CIR",12699
"THRMBC NFS DIAL CIR TRAN BAL",25667
"THRMBC NFS DIAL CIR TRANCATH",19452
"THROATAOPSURGERYAOPPROCEDURE",1699
"THROMBIN INJ FOR PSEUDIANEURYS",1085
"THROMBLYTIC ART VEN THERAPY",3194
"THROMBOLYTIC ART THERAPY",1430
"THROMBOLYTIC ART THERAPY Cardiac Cath",1430
"THROMBOLYTIC ART VEN THERAPY",3194
"THROMBOLYTIC VENOUS THERAPY Cardiac Cath",1430
"THROMTHROMBOLYTIC THERAPY STROKE",673
"TIB PER REVASC W ATHER ADD ON",40197
"TIB/PER REVASC ADD ON",23663
"TIB/PER REVASC ADD ON Cardiac Cath",25031
"TIB/PER REVASC STENT & ATHER",71045
"TIB/PER REVASC STNT & ATHER",62227
"TIB/PER REVASC W ATHER",44171
"TIB/PER REVASC W ATHER ADD ON",43137
"TIB/PER REVASC W ATHER Cardiac Cath",47403
"TIB/PER REVASC W STENT",50271
"TIB/PER REVASC W TLA",25175
"TIB/PER REVASC W TLA  Cardiac Cath",26629
"TIGHTEN LEAD SCREW ONLY",1573
"TISS EXAM BY PATH",306
"TISS EXAM MOLECULAR STUDY",58
"TISS EXAM PATH",196
"TISSUE CULT BONE MARROW",1831
"TISSUE CULTURE SOLID TUMOR",1979
"TISSUE EX PATH",921
"TISSUE EXAM BY PATH",306
"TISSUE EXAM BY PTH",921
"TISSUE EXAM MOLECULAR STUDY",58
"TISSUE EXAM PATH",196
"TISSUE EXAM PATHOLOG",647
"TISSUE EXAM PATHOLOGY",448
"TISSUE HYBRIDIZATION INTER",516
"TISSUE HYBRIDIZATION INTER R",516
"TISSUE SAPHENOUS VEIN 40-49CM",36211
"TISSUE XAM BY PATH",647
"TISUE EXAM BY PATH",448
"Tongs Toilet Aid SS 15in Long",47
"TONGUEAOPANDAOPMOUTHAOPSURGERY",576
"TOUHY SPINAL NEEDLE",83
"TRACHAOPPUNCTUREAOPPERCAOPWAOPTTAOPASP",7416
"TRACHAOPTUBEAOPCHGAOPBEFOREAOPFISTULAAOPTRA",942
"Tracheobronchoscopy through est. tracheostomy incis",3183
"TRACHEOBRONCHOSCOPYAOPESTAOPTRACHAOPINC",1886
"Tracheostomy Collar",7
"Tracheostomy Tube",269
"TRANCATHETERAOPBIOPSY",4476
"TRANS ANGIO PERC BRACHIO",11483
"TRANS ANGIO PERC BRACHIO Cardiac Cath",11483
"TRANS ANGIO PERC VENOUS",11483
"TRANSANGIO PERC RENAL",10854
"TRANSANGIO PERC RENAL Cardiac Cath",10854
"TRANSANGIO PERC VENOUS",11483
"TRANSAOPANGIOAOPPERCAOPBRACHIO",5748
"TRANSAOPANGIOAOPPERCAOPVENOUS",5748
"TRANSAOPOCCLUSNAOPPERCAOPNONAOPAR",337
"TRANSCATH CLOSURE OF ASD",36968
"TRANSCATH MITRAL VALVE REPLACEMNT CARDIAC CATH",1488
"Transcath Stent Placement, Cervical Carotid Art, w/Embolic Protection ",20368
"TRANSCATH THROMBOLYSIS CONT TX",3194
"TRANSCATHERTER EMBOL ARTER",10291
"TRANSCATHETER THROMBOLYSIS VEIN",1430
"TRANSCATHETERAOPPLACEMENTAOPINTRAVAS",663
"Transcutaneous Bilirubin",33
"TRANSDUCER COVER",7704
"Transesophageal Echo (TEE) 2D, Includes Probe Plcmt, Image Acq, I&R",2789
"Transesophageal Echocardiogram",2789
"TRANSFUSION RACTION EVAL",613
"TRANSFUSION REACTION EVALUATION",613
"Transluminal Balloon Angioplasty Venous 75978 (26)",9980
"TRANSLUMINAL BALLOON PERC AORT",10854
"TRANSPAC SINGLE LINE",62
"TRANSPORT ALS EMERGENCY 911",728
"TRANSPORT ALS EMERGENCY LEVEL 2",985
"TRANSPORT ALS LEVEL 1",728
"TRANSPORT ALS NON EMERGENCY",728
"TRANSPORT ALS PER MILE",25
"TRANSPORT ALS PER MILE 911",25
"TRANSPORT BLS EMERGENCY",600
"TRANSPORT BLS EMERGENCY 911",600
"TRANSPORT BLS NON EMERGENCY",600
"TRANSPORT BLS PER MILE",25
"TRANSPORT BLS PER MILE 911",25
"TRANSPORT CONTRACTED PER MILE",13
"TRANSPORT CONTRACTED SERVICE",462
"TRANSPORT NEONATE",3427
"Transtelephonic Rhythm Strip Pacemaker Eval (30-90 days)",373
"Transthoracic Echo (TTE), Congenital, F/U or Limited (GLOBAL)",1949
"Transtracheal Catheter",813
"Transtracheal Catheter Placement",4131
"Transtracheal Hose",148
"Transtracheal Kit",2305
"Transurethral incision prostate",6971
"TRANSURETHRALAOPDESTRUCTAOPOFAOPPROSAOPTI",12675
"TRANSURETHRALAOPDESTRUCTAOPPROSTATEAOPT",12675
"TRANSURETHRALAOPELECTROAOPRESECTAOPPROS",9499
"Trap mucus specimen",24
"Trauma Activation w/CC Level I",3348
"Trauma Activation w/CC Level III",1255
"Trauma Activation wo/CC Level I",3348
"Trauma Activation wo/CC Level II",1674
"Trauma Activation wo/CC Level III",1255
"TRAY INVASIVE CUSTOM RADIOLOGY CARDINAL",88
"TRAY LACERATION CUSTOM DISPOSABLE",64
"TRAY LUMBAR PUNCTURE",116
"TRAY, ANGIOGRAPHY DRAPE",276
"TRAY, ARTHROGRAM",118
"TRAY, CENTRAL LINE DRESSING CUSTOM",96
"TRAY, HSG PROCEDURE",150
"TRAY, HSG PROCEDURE W/CATH 7FR",374
"TRAY, MAMMO BIOPSY",88
"TRAY, PARA/THORA CENTESIS CUSTOM RADIOLO",344
"TRAY, PROCEDURE",138
"TRAY, SAFE-T-CENTISIS",389
"TRB GENE REARRANGE AMPLIFY",828
"TRCATH REPLACE AORTIC VALVE",36899
"TREATAOPACETABULUMAOPFRACTURE",713
"TREATAOPACROMIOCLAVICLEAOPDISAOPWAOPOAOPMAN",655
"TREATAOPACROMIOCLAVICLEAOPDISLOCAOPWAOPMA",2072
"TREATAOPANKLEAOPDISLOCATION",8885
"TREATAOPANKLEAOPDISLOCATIONAOPWAOPANES",4393
"TREATAOPANKLEAOPDISLOCATIONAOPWAOPOAOPANES",2072
"TREATAOPANKLEAOPFRACTURE",7308
"TREATAOPCLAVICLEAOPDISLOCATIONAOPWAOPOAOPMA",2611
"TREATAOPCLAVICLEAOPFRACTURE",1420
"TREATAOPDENTALAOPRIDGEAOPFRACTURE",3941
"TREATAOPELBOWAOPDISLOCATIONAOPWAOPMAN",868
"TREATAOPFINGERAOPDISLOCATION",793
"TREATAOPFINGERAOPFXAOPEACH",793
"TREATAOPFRACTUREAOPOFAOPRADIUS",1704
"TREATAOPFRACTUREAOPOFAOPRADIUSAOPWAOPMAN",2072
"TREATAOPFRACTUREAOPOFAOPRADIUSAOPWAOPOAOPMAN",868
"TREATAOPFRACTUREAOPOFAOPULNA",8846
"TREATAOPFRACTUREAOPOFAOPULNAAOPWAOPOAOPMAN",2072
"TREATAOPFRACTUREAOPRADIUSAOPULNAAOPWAOPMAN",1134
"TREATAOPFRACTUREAOPRADIUSAOPULNAAOPWOAOPMAN",868
"TREATAOPFXAOPDISTALAOPRADIUSAOPULNAAOPWAOPMAN",1134
"TREATAOPFXAOPDISTALAOPRADIUSAOPULNAAOPWAOPOAOPM",868
"TREATAOPHANDAOPDISLOCATION",11163
"TREATAOPHANDAOPDISLOCATIONAOPWAOPANES",4393
"TREATAOPHANDAOPDISLOCATIONAOPWAOPOAOPANES",868
"TREATAOPHEELAOPFX",9180
"TREATAOPHIPAOPDISLOCATION",1704
"TREATAOPHIPAOPDISLOCATIONAOPWAOPANES",4393
"TREATAOPHIPAOPDISLOCATIONAOPWAOPOAOPANES",2072
"TREATAOPHIPAOPSOCKETAOPFRACTURE",713
"TREATAOPHUMERALAOPFXAOPWAOPMANIPULATION",3301
"TREATAOPHUMERALAOPFXAOPWAOPOAOPMANIPULATION",2072
"TREATAOPHUMERUSAOPFRACTURE",2072
"TREATAOPHUMERUSAOPFX",2774
"TREATAOPHUMERUSAOPFXAOPWAOPMANIPULATION",2072
"TREATAOPHUMERUSAOPFXAOPWAOPOAOPMAN",2072
"TREATAOPKNEEAOPDISLOCATION",2072
"TREATAOPKNEEAOPFRACTURE",2072
"TREATAOPKNEEAOPFXAOPWAOPOAOPMANIPULATION",2072
"TREATAOPKNEECAPAOPDISLOCATION",2072
"TREATAOPKNEECAPAOPFRACTURE",2072
"TREATAOPKNUCKLEAOPDISLOCATIONAOPWAOPANES",4393
"TREATAOPKNUCKLEAOPDISLOCATIONAOPWOAOPANES",655
"TREATAOPLOWERAOPLEGAOPDISLOCATION",2072
"TREATAOPLOWERAOPLEGAOPFXAOPWOAOPMAN",2445
"TREATAOPMETACARPALAOPFRACTURE",7308
"TREATAOPMOUTHAOPROOFAOPFRACTURE",6099
"TREATAOPNASALAOPSEPTALAOPFRACTUREAOPCOMP",4794
"TREATAOPRADIUSAOPFXAOPWAOPMANIPULATION",2072
"TREATAOPRADIUSAOPFXAOPWOAOPMANIPULATION",868
"TREATAOPSHOULDERAOPBLADEAOPFXAOPWAOPMAN",2072
"TREATAOPSHOULDERAOPBLADEAOPFXAOPWAOPOAOPMAN",2072
"TREATAOPSHOULDERAOPDISLOCATIONAOPWOAOPMAN",4393
"TREATAOPSPINEAOPPROCESSAOPFRACTURE",1704
"TREATAOPSTERNUMAOPFRACTURE",1704
"TREATAOPTAILAOPBONEAOPFRACTURE",793
"TREATAOPTHIGHAOPFRACTURE",868
"TREATAOPTHUMBAOPDISLOCATION",868
"TREATAOPTOEAOPDISLOCATION",655
"TREATAOPULNARAOPFRACTURE",8885
"TREATAOPULNARAOPFXAOPWAOPMANIPULATION",2072
"TREATAOPULNARAOPFXAOPWAOPOAOPMANIPULATION",2072
"TREATAOPVAGINALAOPBLEEDING",2072
"TREATAOPWRISTAOPDISLOCATION",2982
"TREATAOPWRISTAOPFRACTURE",8885
"TREATMENT DEVICE COMPLEX",836
"TREATMENT DEVICE INTERMED",671
"TREATMENT DEVICE SIMPLE",337
"TREATMENT OF SUPERFICIAL WOUND",1977
"TREATMENTAOPBURNAOPSMALLAOPWAOPOAOPANES",599
"TREATMENTAOPEYEAOPSOCKETAOPFRACTURE",2281
"TREATMENTAOPFRACTUREAOPRADIUSAOPULNA",23096
"TREATMENTAOPFRACTUREAOPRADIUSAOPULNAAOPWO",11630
"TREATMENTAOPFXAOPOFAOPULNAAOPWAOPOAOPMANIPULA",868
"TREATMENTAOPOFAOPBLADDERAOPLESION",910
"TREATMENTAOPOFAOPBURNAOPLARGEAOPWAOPOAOPANES",1752
"TREATMENTAOPOFAOPHIGHAOPFXAOPWAOPOAOPMAN",2445
"TREATMENTAOPOFAOPINCOMPLETEAOPABORTION",5182
"TREATMENTAOPOFAOPNOSEAOPFRACTUREAOPUNCOMP",4794
"TREATMENTAOPOFAOPNOSEAOPFRACTUREAOPWAOPSTAB",4794
"TREATMENTAOPOFAOPNOSEAOPFRACTUREAOPWOAOPMAN",4794
"TREATMENTAOPOFAOPNOSEAOPFRACTUREAOPWOAOPSTA",4794
"TREATMENTAOPOFAOPPENISAOPLESION",2072
"TREATMENTAOPOFAOPSUPERFICIALAOPWOUND",2072
"TREATMENTAOPOFAOPSUPERFICIALAOPWOUNDAOPPA",2072
"TREATMENTAOPOFAOPURETHRAAOPLESION",4056
"TREATMENTAOPTHUMBAOPFRACTURE",2072
"TRG GENE REARRANGEMENT",828
"TRIGGER POINT TENDON LIGAMENT",843
"TRIGGER PT 1 OR 2 MUSCLES",843
"TRIGGER PT 3 OR MORE MUSCLES",843
"TRIGGERAOPPTAOP1AOPORAOP2AOPMUSCLES",843
"TRIGGERAOPPTAOP3AOPORAOPMOREAOPMUSCLES",843
"TRIGGERAOPPTAOPTENDONAOPLIGAMENTAOPCYC",843
"Trim Skin Lesion  ",706
"Trim Skin Lesions,2 To 4 ",799
"TRIMAOPOFAOPNONAOPDYSTROPHICAOPNAILS",296
"TRIMMINGAOPOFAOPDYSTROPHICAOPNAILS",73
"TRLUML BALO ANGIOP 1ST ART",12699
"TRLUML BALO ANGIOP 1ST VEIN",12699
"TRLUML BALO ANGIOP ADD ART",12699
"TRLUML BALO ANGIOP ADD VEIN",12699
"TRLUML PERIP ARTHC ILIAC ART",13308
"TRLUML PERIP ARTHRC ILIAC ART",13939
"TRLUML PERIP ATHRC ABD AORTA",13308
"TRLUML PERIP ATHRC BRCHIOCPH",13308
"TRU-CUT BIOPSY NEEDLE ALL SIZES",251
"TRUGUIDE COAXIAL BIOPSY NDL 12 GA*10CM",121
"TUBE ENTERAL FEEDING NEOCONNECT SHORT SIL RADIOPAQUE STRIPE 6.5FR*40CM (PRIMING VOL=0.4ML)",72
"Tube Holder",61
"TUBEAOPCHANGEAOPTRACHEOSTOMY",576
"TUBEAOPTHORACOSTMY",2717
"TUBING INJECTOR",61
"TUNNLER VENOUS ACCESS",263
"TX ARTERIAL FIB PULM VEIN ISOL",24659
"TX L/R ARTERIAL FIB ADDL",24659
"TXAOPANKLEAOPFXAOPWAOPOAOPMANIPULATION",868
"TXAOPBIGAOPTOEAOPFXAOPWAOPMANIPULATION",655
"TXAOPBIGAOPTOEAOPFXAOPWAOPOAOPMANIPULATION",655
"TXAOPCLAOPELBOWAOPDISLOCAOPWAOPANESTHESIA",4539
"TXAOPDOOTAOPDISLOCATION",868
"TXAOPELBOWAOPDISLOCAOPWAOPOAOPANESTHESIA",2072
"TXAOPFOOTAOPDISLOCATION",868
"TXAOPFOOTAOPDISLOCATOINAOPWAOPANES",4393
"TXAOPFOOTAOPLOCATIONAOPWAOPOAOPANES",868
"TXAOPGASTROAOPINTUBAOPWAOPASP",268
"TXAOPKNEEAOPFXAOPWAOPMANIPULATION",2982
"TXAOPLOWERAOPJAWAOPFRACTUREAOPWAOPFIXATION",10123
"TXAOPLOWERAOPJAWAOPFRACTUREAOPWAOPMAN",4963
"TXAOPLOWERAOPJAWAOPFRACTUREAOPWAOPOAOPMAN",3171
"TXAOPLOWERAOPLEGAOPFXAOPWAOPOAOPMAN",1704
"TXAOPMETACARPALAOPFXAOPWAOPMANIPULATION",2774
"TXAOPMETACARPALAOPFXAOPWAOPOAOPMANIPULATION",868
"TXAOPMETATARSALAOPFXAOPWAOPMAN",868
"TXAOPMETATARSALAOPFXAOPWAOPOAOPMANIPULATION",868
"TXAOPMIDFOOTAOPFXAOPEA",8885
"TXAOPMIDFOOTAOPFXAOPEAAOPWAOPMANIPULATION",868
"TXAOPMIDFOOTAOPFXAOPEAAOPWOAOPMANIPULATION",868
"TXAOPMISSEDAOPABORTIONAOPFIRSTAOPTRIMESTE",5182
"TXAOPOFAOPANKLEAOPFXAOPWAOPMANIPULATION",2774
"TXAOPOFAOPHEELAOPFXAOPWAOPMANIPULATION",2973
"TXAOPOFAOPPENISAOPLESION",3009
"TXAOPOFAOPTHIGHAOPFXAOPWAOPMANIPULATION",2609
"TXAOPOFAOPURETHRAAOPLESION",4056
"TXAOPSESAMOIDAOPBONEAOPFRACTURE",868
"TXAOPSHOULDERAOPDISLOCATIONAOPWAOPMAN",858
"TXAOPSPINEAOPFRACTUREAOPWAOPMANIPULATION",2445
"TXAOPSPINEAOPFRACTUREAOPWOAOPMANIPULATION",1704
"TXAOPTOEAOPDISLOCATION",655
"TYMPANOSTOMY AOP",2065
"U S GUIDANCE",590
"U/S Guidance for Needle Placement ",590
"UELPT Add On",46
"ULTRATHANE MULIPURPOSE DRAIN CATH ALL SZ",704
"ULTRAVENT DELIVERY SYSTEM",158
"UMBILAOPCATHAOPNBAOPFORAOPDXAOPOTAOPTX",1851
"Umbilectomy, omphalectomy, excision of umbilicus ",6431
"Umbilical Artery Catheter Insertion",1851
"Umbilical Venous Catheter Insertion",1851
"UNDERPAD COMFORT GLIDE DRYPAD 40*80",141
"Underpad Durasorb 23 x 36 Bg/10",10
"Unlisted Cardiac Surgery Procedure ",1239
"UNLISTED CHEMISTRY PROCEDURE",212
"Unlisted Procedure-Male Genital System ",713
"UNLISTEDAOPPROCEDUREAOPINTESTINE",3984
"Upgrade Pacemaker from single lead to dual lead system",31196
"UPGRADE VVI TO DDD",31196
"Upper EUS Level 1","interval - Flat Fee Interval"
"Upper EUS Level 2","interval - Flat Fee Interval"
"Upper EUS Level 3","interval - Flat Fee Interval"
"UPPERAOPARMAOPELBOWAOPSURGERY",713
"UPPERAOPGIAOPENDOSCOPY",1694
"Urachal Cyst/Sinus Excision ",9714
"URETEHRALAOPSTENTAOPCYSTOURET",7573
"URETERAL CONNECTING TUBE",107
"URETERALAOPMEATOTOMY",4740
"URETERAOPENDOAOPESTAOPOSTOMYAOPWAOPREMAOPSTON",7576
"URETEROAOPANASTOMOSISAOPSGLAOPURETER",5733
"URETEROURETEROSTOMY",10614
"URETHRLYSAOPTRANSVAGAOPWAOPSCOPE",9838
"URETHROPLASTYAOPRECONAOPFEMALAOPURETHRA",9202
"Urethrorrhaphy, suture of urethral wound or injury; penile ",6907
"URETHROTOMYAOPEXTERNALAOPPEND",7813
"Urinary Catheter Indications: -> Post void residual",262
"Urinary Catheter Indications: -> Sterile specimen collection",61
"URINARY DRAINAGE BAG",32
"URINARY LEG BAG",521
"URINARYAOPREFLEXAOPSTUDY",1550
"Urine Dipstick POC",35
