Medication,Package Size,Package Unit,UOM charge 
PROPRANOLOL 40 MG TAB,100,Each,2.111
PROPRANOLOL 40 MG TAB,100,Each,4.746
PROPRANOLOL 40 MG TAB,1,Each,4.746
PROPRANOLOL 60 MG 24 HR SUSTAINED ACTION CAP,100,Each,8.709
PROPRANOLOL 60 MG 24 HR SUSTAINED ACTION CAP,100,Each,8.709
PROPRANOLOL 60 MG 24 HR SUSTAINED ACTION CAP,1,Each,8.71
PROPRANOLOL 80 MG 24 HR SUSTAINED ACTION CAP,100,Each,2.185
PROPRANOLOL 80 MG 24 HR SUSTAINED ACTION CAP,100,Each,8.543
PROPRANOLOL 80 MG 24 HR SUSTAINED ACTION CAP,100,Each,10.025
PROPRANOLOL 80 MG 24 HR SUSTAINED ACTION CAP,100,Each,10.025
PROPRANOLOL 80 MG 24 HR SUSTAINED ACTION CAP,100,Each,10.025
PROPRANOLOL 80 MG 24 HR SUSTAINED ACTION CAP,1,Each,10.025
"PROPYLENE GLYCOL (BULK) 99.5 % (NOT LESS THAN, USP) LIQUID",473,mL,37.207
PROPYLTHIOURACIL 50 MG TAB,100,Each,3.278
PROPYLTHIOURACIL 50 MG TAB,1,Each,9.47
PROTAMINE 10 MG/ML IV,5,mL,27.804
PROTAMINE 10 MG/ML IV,5,mL,27.804
PROTAMINE 10 MG/ML IV,5,mL,34.904
PROTRIPTYLINE 5 MG TAB,100,Each,10.707
PSEUDOEPHEDRINE 30 MG TAB,100,Each,0.092
PSEUDOEPHEDRINE 30 MG TAB,96,Each,0.232
PSEUDOEPHEDRINE 30 MG TAB,96,Each,0.232
PSEUDOEPHEDRINE SR 120 MG TAB,10,Each,1.311
PSEUDOEPHEDRINE SR 120 MG TAB,20,Each,1.084
PSEUDOEPHEDRINE SR 120 MG TAB,20,Each,1.084
"PSEUDOEPHEDRINE-GUAIFENESIN ER 120 MG-1,200 MG TAB,EXTEND RELEASE 12HR",24,Each,3.758
PSEUDOEPHEDRINE-GUAIFENESIN SR 60 MG-600 MG 12 HR TAB,18,Each,2.106
PSEUDOEPHEDRINE-GUAIFENESIN SR 60 MG-600 MG 12 HR TAB,18,Each,2.565
PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM ORAL POWDER PACKET,1,Each,1.041
PSYLLIUM HUSK 0.52 GRAM CAP,160,Each,0.192
PSYLLIUM HUSK 0.52 GRAM CAP,100,Each,0.323
PSYLLIUM HUSK 0.52 GRAM CAP,100,Each,0.511
PSYLLIUM HUSK 6 GRAM ORAL POWDER PACKET,1,Each,1.268
PSYLLIUM HUSK 6 GRAM ORAL POWDER PACKET,30,Each,1.866
PYRAZINAMIDE 500 MG TAB,100,Each,18.573
PYRAZINAMIDE 500 MG TAB,1,Each,18.573
PYRAZINAMIDE 500 MG TAB,60,Each,22.077
PYRAZINAMIDE 500 MG TAB,100,Each,22.707
PYRETHRINS-PIPERONYL BUTOXIDE 0.33 %-4 % SHAMPOO,59,mL,24.752
PYRIDOSTIGMINE BROMIDE 5 MG/ML INJECTION,2,mL,97.377
PYRIDOSTIGMINE BROMIDE 5 MG/ML INJECTION,2,mL,97.377
PYRIDOSTIGMINE BROMIDE 60 MG TAB,100,Each,4.457
PYRIDOSTIGMINE BROMIDE 60 MG TAB,100,Each,4.457
PYRIDOSTIGMINE BROMIDE 60 MG TAB,100,Each,5.397
PYRIDOXINE 100 MG/ML INJECTION,1,mL,48.184
PYRIDOXINE 100 MG/ML INJECTION,1,mL,48.184
PYRIDOXINE 50 MG TAB,100,Each,0.096
PYRIDOXINE 50 MG TAB,100,Each,0.109
PYRIDOXINE 50 MG TAB,50,Each,1.027
PYRIDOXINE 50 MG TAB,1,Each,1.027
PYRIMETHAMINE 25 MG TAB,100,Each,1395
QUETIAPINE 100 MG TAB,100,Each,2.054
QUETIAPINE 100 MG TAB,100,Each,4.252
QUETIAPINE 200 MG TAB,100,Each,4.152
QUETIAPINE 200 MG TAB,100,Each,4.589
QUETIAPINE 200 MG TAB,1,Each,4.589
QUETIAPINE 200 MG TAB,100,Each,7.866
QUETIAPINE 200 MG TAB,100,Each,7.866
QUETIAPINE 25 MG TAB,100,Each,1.237
QUETIAPINE 25 MG TAB,100,Each,1.267
QUETIAPINE 25 MG TAB,100,Each,1.42
QUETIAPINE 25 MG TAB,1,Each,1.421
QUETIAPINE 25 MG TAB,100,Each,2.504
QUETIAPINE 25 MG TAB,100,Each,2.504
QUETIAPINE 300 MG TAB,100,Each,1.971
QUETIAPINE 300 MG TAB,100,Each,2.932
QUETIAPINE 300 MG TAB,100,Each,2.932
QUETIAPINE SR 200 MG 24 HR TAB,60,Each,4.44
QUETIAPINE SR 200 MG 24 HR TAB,100,Each,51.449
QUETIAPINE SR 300 MG 24 HR TAB,100,Each,39.581
QUETIAPINE SR 50 MG 24 HR TAB,60,Each,3.098
QUETIAPINE SR 50 MG 24 HR TAB,100,Each,35.886
QUINAPRIL 10 MG TAB,90,Each,0.73
QUINAPRIL 10 MG TAB,90,Each,0.73
QUINAPRIL 10 MG TAB,90,Each,0.73
QUINAPRIL 20 MG TAB,90,Each,0.73
QUINAPRIL 20 MG TAB,1,Each,4.663
QUINAPRIL 5 MG TAB,90,Each,0.73
QUINAPRIL 5 MG TAB,90,Each,0.73
QUINAPRIL 5 MG TAB,90,Each,4.007
QUINIDINE 200 MG TAB,100,Each,1.079
QUINIDINE 80 MG/ML INJECTION,10,mL,51.035
QUININE 324 MG CAP,20,Each,19.28
QUININE 324 MG CAP,1,Each,19.281
QUININE 324 MG CAP,30,Each,25.613
RABIES IMMUNE GLOBULIN (PF) 300 UNIT/ML INTRAMUSCULAR SOLUTION,1,mL,1320.824
RABIES IMMUNE GLOBULIN (PF) 300 UNIT/ML INTRAMUSCULAR SOLUTION,5,mL,6028.595
RABIES IMMUNE GLOBULIN (PF) 300 UNIT/ML INTRAMUSCULAR SOLUTION,5,mL,6028.595
RABIES IMMUNE GLOBULIN 150 UNIT/ML IM,2,mL,1320.824
RABIES IMMUNE GLOBULIN 150 UNIT/ML IM,2,mL,1320.824
RABIES IMMUNE GLOBULIN 150 UNIT/ML IM,2,mL,1343.925
RABIES IMMUNE GLOBULIN 150 UNIT/ML IM,10,mL,6028.595
RABIES IMMUNE GLOBULIN 150 UNIT/ML IM,10,mL,6028.595
"RABIES VACCINE, PCEC 2.5 UNIT IM KIT",1,Each,473.854
"RABIES VACCINE, PCEC 2.5 UNIT IM KIT",1,Each,608.778
"RABIES VACCINE,HUMAN DIPLOID (PF) 2.5 UNIT IM",1,Each,631.247
RACEPINEPHRINE 2.25 % NEB SOLUTION,0.5,mL,2.622
"RADIUM RA 223 DICHLORIDE 1,000 KBQ/ML (27 MICROCURIE/ML) IV",1,Each,43652.898
RALOXIFENE 60 MG TAB,30,Each,24.918
RALOXIFENE 60 MG TAB,30,Each,24.918
RALOXIFENE 60 MG TAB,1,Each,24.918
RALOXIFENE 60 MG TAB,1,Each,24.918
RALOXIFENE 60 MG TAB,30,Each,28.842
RALOXIFENE 60 MG TAB,100,Each,28.842
RALTEGRAVIR 100 MG CHEWABLE TAB,60,Each,27.313
RALTEGRAVIR 100 MG POWDER PACKET FOR ORAL SUSPENSION,60,Each,27.313
RALTEGRAVIR 400 MG TAB,60,Each,46.5
RAMELTEON 8 MG TAB,30,Each,39.91
RAMIPRIL 1.25 MG CAP,30,Each,6.411
RAMIPRIL 1.25 MG CAP,30,Each,7.049
RAMIPRIL 1.25 MG CAP,1,Each,7.049
RAMIPRIL 2.5 MG CAP,100,Each,0.642
RAMIPRIL 2.5 MG CAP,1,Each,0.643
RAMIPRIL 2.5 MG CAP,100,Each,0.743
RAMIPRIL 5 MG CAP,100,Each,0.725
RAMIPRIL 5 MG CAP,1,Each,0.726
RAMIPRIL 5 MG CAP,100,Each,0.787
RAMIPRIL 5 MG CAP,100,Each,1.009
RANITIDINE 15 MG/ML SYRUP,10,mL,22.419
RANITIDINE 150 MG TAB,100,Each,0.328
RANITIDINE 150 MG TAB,100,Each,0.577
RANITIDINE 150 MG TAB,1,Each,0.577
RANITIDINE 150 MG TAB,1,Each,0.612
RANITIDINE 150 MG TAB,100,Each,0.725
RANITIDINE 150 MG TAB,1,Each,0.726
RANITIDINE 50 MG/2 ML (25 MG/ML) INJECTION,2,mL,35.148
RANOLAZINE SR 500 MG 12 HR TAB,60,Each,25.993
RASAGILINE 0.5 MG TAB,30,Each,44.348
RASBURICASE 1.5 MG INTRAVENOUS SOLUTION,1,Each,1539.714
RASBURICASE 7.5 MG INTRAVENOUS SOLUTION,1,Each,7698.745
REGADENOSON 0.4 MG/5 ML IV SYRINGE,5,mL,451.906
REMIFENTANIL 1 MG IV SOLR,1,Each,70.8
REMIFENTANIL 1 MG IV SOLR,1,Each,73.55
REMIFENTANIL 1 MG IV SOLR,1,Each,73.55
REPAGLINIDE 0.5 MG TAB,100,Each,2.36
REPAGLINIDE 0.5 MG TAB,1,Each,13.617
REPAGLINIDE 1 MG TAB,30,Each,13.617
REPAGLINIDE 1 MG TAB,1,Each,13.617
REPAGLINIDE 2 MG TAB,100,Each,3.999
REPAGLINIDE 2 MG TAB,30,Each,12.769
REPAGLINIDE 2 MG TAB,1,Each,12.77
RHO D IMMUNE GLOBULIN 300 MCG IM SYRG,1,Each,219.48
RHO D IMMUNE GLOBULIN 300 MCG IM SYRG,1,Each,219.48
RHO(D) IMMUNE GLOBULIN 250 UNIT (50 MCG) INTRAMUSCULAR SYRINGE,1,Each,102.877
"RHO(D) IMMUNE GLOBULIN-MALTOSE 5,000 UNIT/4.4 ML INJECTION",4.4,mL,2546.673
RIBAVIRIN 200 MG CAPSULE,84,Each,5.83
RIBAVIRIN 200 MG CAPSULE,50,Each,8.723
RIBAVIRIN 200 MG CAPSULE,50,Each,8.723
RIBOFLAVIN 50 MG TAB,100,Each,0.166
RIFABUTIN 150 MG CAP,100,Each,59.035
RIFAMPIN 300 MG CAP,100,Each,4.763
RIFAMPIN 300 MG CAP,60,Each,5.493
RIFAMPIN 600 MG IV SOLR,1,Each,332.122
RIFAXIMIN 200 MG TAB,30,Each,60.842
RIFAXIMIN 550 MG TAB,60,Each,68.048
RIFAXIMIN 550 MG TAB,60,Each,68.048
RILPIVIRINE 25 MG TABLET,30,Each,64.674
RILUZOLE 50 MG TAB,60,Each,11.537
RILUZOLE 50 MG TAB,30,Each,18.852
RILUZOLE 50 MG TAB,1,Each,18.853
RIMANTADINE 100 MG TAB,100,Each,9.937
"RIMEXOLONE 1 % EYE DROPS, SUSP",5,mL,270.243
RISEDRONATE 35 MG TAB,12,Each,151.147
RISPERIDONE 0.25 MG TAB,500,Each,0.45
RISPERIDONE 0.25 MG TAB,100,Each,0.725
RISPERIDONE 0.25 MG TAB,1,Each,1.228
"RISPERIDONE 0.5 MG TAB, RAPID DISSOLVE",28,Each,14.111
"RISPERIDONE 0.5 MG TAB, RAPID DISSOLVE",1,Each,14.111
"RISPERIDONE 0.5 MG TAB, RAPID DISSOLVE",1,Each,15.278
RISPERIDONE 1 MG TAB,100,Each,2.028
RISPERIDONE 1 MG TAB,1,Each,2.028
RISPERIDONE 1 MG TAB,100,Each,3.155
RISPERIDONE 1 MG TAB,100,Each,3.155
RISPERIDONE 2 MG TAB,100,Each,2.316
RISPERIDONE 2 MG TAB,1,Each,2.317
RISPERIDONE 2 MG TAB,100,Each,3.566
RISPERIDONE 2 MG TAB,100,Each,3.566
RISPERIDONE MICROSPHERES 25 MG/2 ML IM SYRG,1,Each,843.436
RISPERIDONE MICROSPHERES 50 MG/2 ML IM SYRG,1,Each,1686.983
RITONAVIR 100 MG TAB,30,Each,37.46
RITONAVIR 100 MG TAB,30,Each,37.46
RITONAVIR 100 MG TAB,30,Each,40.969
RITONAVIR 100 MG TAB,1,Each,40.969
RITUXIMAB 10 MG/ML IV CONC,10,mL,1747.508
RITUXIMAB 10 MG/ML IV CONC,50,mL,8737.536
RIVAROXABAN 10 MG TAB,100,Each,44.282
RIVAROXABAN 15 MG TAB,100,Each,44.282
RIVAROXABAN 20 MG TAB,100,Each,44.282
RIVASTIGMINE 1.5 MG CAP,60,Each,4.554
RIVASTIGMINE 1.5 MG CAP,100,Each,12.69
RIVASTIGMINE 13.3 MG/24 HOUR TRANSDERMAL PATCH,1,Each,40.121
RIVASTIGMINE 13.3 MG/24 HOUR TRANSDERMAL PATCH,30,Each,40.124
RIVASTIGMINE 4.6 MG/24 HOUR TRANSDERM 24 HR PATCH,1,Each,40.121
RIVASTIGMINE 4.6 MG/24 HOUR TRANSDERM 24 HR PATCH,1,Each,42.849
RIVASTIGMINE 9.5 MG/24 HOUR TRANSDERM 24 HR PATCH,30,Each,42.849
RIVASTIGMINE 9.5 MG/24 HOUR TRANSDERM 24 HR PATCH,1,Each,42.849
RIZATRIPTAN 5 MG TAB,18,Each,4.187
RIZATRIPTAN 5 MG TAB,18,Each,24.28
"RIZATRIPTAN 5 MG TAB, RAPID DISSOLVE",18,Each,11.808
"RIZATRIPTAN 5 MG TAB, RAPID DISSOLVE",1,Each,11.808
"RIZATRIPTAN 5 MG TAB, RAPID DISSOLVE",18,Each,24.28
"RIZATRIPTAN 5 MG TAB, RAPID DISSOLVE",1,Each,45.816
ROCURONIUM 10 MG/ML IV,5,mL,10.452
ROCURONIUM 10 MG/ML IV,5,mL,13.774
ROCURONIUM 10 MG/ML IV,5,mL,13.774
ROCURONIUM 10 MG/ML IV,5,mL,13.774
ROCURONIUM 10 MG/ML IV,5,mL,13.774
ROCURONIUM 10 MG/ML IV,5,mL,17.04
ROFLUMILAST 500 MCG TAB,20,Each,37.045
ROFLUMILAST 500 MCG TAB,1,Each,37.556
ROMIDEPSIN 10 MG/2 ML INTRAVENOUS SOLUTION,1,Each,5444.611
ROMIPLOSTIM 250 MCG SUBCUTANEOUS SOLUTION,1,Each,3356.277
ROMIPLOSTIM 500 MCG SUB-Q SOLN,1,Each,6712.554
ROPINIROLE 0.25 MG TAB,100,Each,0.524
ROPINIROLE 0.25 MG TAB,100,Each,1.311
ROPINIROLE 0.25 MG TAB,1,Each,2.841
ROPINIROLE 1 MG TAB,100,Each,0.524
ROPINIROLE 1 MG TAB,100,Each,2.478
ROPINIROLE 1 MG TAB,1,Each,2.841
ROPINIROLE 2 MG TAB,100,Each,0.524
ROPINIROLE 2 MG TAB,100,Each,1.311
ROPINIROLE 2 MG TAB,100,Each,1.311
ROPINIROLE 2 MG TAB,1,Each,6.001
ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION,20,mL,13.178
ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION,30,mL,17.978
ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION,30,mL,18.659
ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION,30,mL,18.659
ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION,20,mL,41.124
ROPIVACAINE 10 MG/ML INJECTION,10,mL,9.713
ROPIVACAINE 2 MG/ML EPIDURAL INFUSION,100,mL,134.714
ROPIVACAINE 2 MG/ML EPIDURAL INFUSION,200,mL,250.582
ROPIVACAINE 2 MG/ML EPIDURAL INFUSION,200,mL,284.086
ROPIVACAINE 2 MG/ML INJECTION,20,mL,27.492
ROPIVACAINE 2 MG/ML INJECTION,20,mL,27.492
ROPIVACAINE 2 MG/ML INJECTION,200,mL,203.912
ROPIVACAINE 2 MG/ML INJECTION,200,mL,231.176
ROPIVACAINE 2 MG/ML INJECTION,100,mL,134.714
ROPIVACAINE 2 MG/ML INJECTION,100,mL,134.714
ROPIVACAINE 2 MG/ML INJECTION,100,mL,142.043
ROSUVASTATIN 10 MG TAB,90,Each,0.826
ROSUVASTATIN 10 MG TAB,1,Each,6.057
ROSUVASTATIN 10 MG TAB,100,Each,6.118
ROSUVASTATIN 10 MG TAB,1,Each,6.118
ROSUVASTATIN 10 MG TAB,100,Each,38.002
ROSUVASTATIN 20 MG TAB,90,Each,0.826
ROSUVASTATIN 20 MG TAB,100,Each,6.057
ROSUVASTATIN 20 MG TAB,1,Each,6.057
ROSUVASTATIN 20 MG TAB,100,Each,6.118
ROSUVASTATIN 20 MG TAB,1,Each,6.118
ROSUVASTATIN 20 MG TAB,100,Each,38.002
ROSUVASTATIN 20 MG TAB,90,Each,38.002
ROSUVASTATIN 5 MG TAB,1,Each,6.057
ROSUVASTATIN 5 MG TAB,100,Each,6.118
ROSUVASTATIN 5 MG TAB,1,Each,6.118
ROSUVASTATIN 5 MG TAB,90,Each,38.002
ROTIGOTINE 4 MG/24 HR 24 HOUR TRANSDERMAL PATCH,30,Each,40.09
RUFINAMIDE 200 MG TAB,120,Each,36.56
SACCHAROMYCES BOULARDII 250 MG CAP,50,Each,2.478
SACCHAROMYCES BOULARDII 250 MG CAP,50,Each,2.478
SACCHAROMYCES BOULARDII 250 MG CAP,1,Each,5.026
SACUBITRIL 24 MG-VALSARTAN 26 MG TABLET,1,Each,33.693
SACUBITRIL 24 MG-VALSARTAN 26 MG TABLET,100,Each,33.741
SACUBITRIL 24 MG-VALSARTAN 26 MG TABLET,60,Each,33.741
SACUBITRIL 49 MG-VALSARTAN 51 MG TABLET,1,Each,33.693
SACUBITRIL 49 MG-VALSARTAN 51 MG TABLET,100,Each,33.741
SACUBITRIL 49 MG-VALSARTAN 51 MG TABLET,60,Each,33.741
SACUBITRIL 97 MG-VALSARTAN 103 MG TABLET,1,Each,33.693
SACUBITRIL 97 MG-VALSARTAN 103 MG TABLET,100,Each,33.741
SACUBITRIL 97 MG-VALSARTAN 103 MG TABLET,60,Each,33.741
SALICYLIC ACID-SULFUR 2 %-2 % SHAMPOO,118,mL,12.376
SALIVA STIMULANT AGENTS COMBINATION NO.3 MUCOSAL SPRAY,44.3,mL,19.553
SALMETEROL 50 MCG/DOSE DISK DEVICE FOR INHALATION,28,Each,34.667
SALSALATE 500 MG TAB,100,Each,6.642
SALSALATE 750 MG TAB,100,Each,1.792
SALSALATE 750 MG TAB,100,Each,7.805
SAQUINAVIR MESYLATE 200 MG CAP,270,Each,19.031
SARGRAMOSTIM 250 MCG IJ SOLR,1,Each,406.44
SAXAGLIPTIN 2.5 MG TAB,90,Each,34.331
SAXAGLIPTIN 2.5 MG TAB,90,Each,43.137
SAXAGLIPTIN 2.5 MG TAB,30,Each,43.137
SCOPOLAMINE (1.3-1.5) MG 72 HR TRANSDERM PATCH,24,Each,39.611
SCOPOLAMINE (1.3-1.5) MG 72 HR TRANSDERM PATCH,10,Each,39.611
SCOPOLAMINE (1.3-1.5) MG 72 HR TRANSDERM PATCH,1,Each,39.611
SCOPOLAMINE (1.3-1.5) MG 72 HR TRANSDERM PATCH,4,Each,56.531
SCOPOLAMINE (1.3-1.5) MG 72 HR TRANSDERM PATCH,1,Each,56.531
SCOPOLAMINE (1.3-1.5) MG 72 HR TRANSDERM PATCH,1,Each,56.69
SCOPOLAMINE 0.4 MG/ML INJECTION,1,mL,22.578
SECRETIN (HUMAN) 16 MCG IV SOLUTION,1,Each,771.9
"SELEGILINE 1.25 MG TAB, RAPID DISSOLVE",10,Each,126.166
SELEGILINE 5 MG CAP,60,Each,7.32
SELENIUM 40 MCG/ML IV,10,mL,50.354
SELENIUM 50 MCG TAB,100,Each,0.079
SELENIUM SULFIDE 1 % TOPICAL SUSP,207,mL,12.665
SELENIUM SULFIDE 2.5 % LOTION,120,mL,43.526
SENNOSIDES 8.6 MG TAB,100,Each,0.074
SENNOSIDES 8.6 MG TAB,100,Each,0.087
SENNOSIDES 8.6 MG TAB,100,Each,0.092
SENNOSIDES 8.6 MG TAB,100,Each,0.153
SENNOSIDES 8.6 MG TAB,100,Each,0.153
SENNOSIDES-DOCUSATE SODIUM 8.6 MG-50 MG TAB,100,Each,0.144
SENNOSIDES-DOCUSATE SODIUM 8.6 MG-50 MG TAB,30,Each,1.84
SERTRALINE 50 MG TAB,30,Each,0.59
SERTRALINE 50 MG TAB,100,Each,0.699
SERTRALINE 50 MG TAB,100,Each,0.699
SERTRALINE 50 MG TAB,100,Each,1.036
SERTRALINE 50 MG TAB,1,Each,1.167
SEVELAMER CARBONATE 2.4 GRAM ORAL POWDER PACKET,90,Each,53.678
SEVELAMER CARBONATE 2.4 GRAM ORAL POWDER PACKET,90,Each,53.678
SEVELAMER CARBONATE 800 MG TAB,270,Each,8.067
SEVELAMER CARBONATE 800 MG TAB,270,Each,24.664
SEVELAMER CARBONATE 800 MG TAB,100,Each,36.105
SEVELAMER CARBONATE 800 MG TAB,1,Each,36.105
SEVOFLURANE FOR INHALATION,250,mL,0
SILDENAFIL 20 MG TAB,1,Each,4.292
SILODOSIN 4 MG CAPSULE,30,Each,36.31
SILODOSIN 8 MG CAPSULE,30,Each,36.31
SILVER ER TOPICAL GEL,44.4,mL,133.546
SILVER ER TOPICAL GEL,44.4,mL,133.546
SILVER NITRATE 0.5 % TOPICAL SOLN,960,mL,264.298
SILVER NITRATE APPLICATORS 75 %-25 % TOPICAL STICK,1,pack,48.245
SILVER NITRATE APPLICATORS 75 %-25 % TOPICAL STICK,1,pack,264.385
SILVER SULFADIAZINE 1 % TOPICAL CREAM,50,g,53.533
SILVER SULFADIAZINE 1 % TOPICAL CREAM,50,g,54.188
SILVER SULFADIAZINE 1 % TOPICAL CREAM,400,g,256.956
"SIMETHICONE 40 MG/0.6 ML ORAL DROPS, SUSP",30,mL,8.129
"SIMETHICONE 40 MG/0.6 ML ORAL DROPS, SUSP",30,mL,9.833
"SIMETHICONE 40 MG/0.6 ML ORAL DROPS, SUSP",30,mL,14.159
"SIMETHICONE 40 MG/0.6 ML ORAL DROPS, SUSP",30,mL,14.159
SIMETHICONE 80 MG CHEWABLE TAB,12,Each,0.714
SIMETHICONE 80 MG CHEWABLE TAB,100,Each,0.363
SIMVASTATIN 10 MG TAB,1,Each,0.516
SIMVASTATIN 10 MG TAB,100,Each,0.739
SIMVASTATIN 10 MG TAB,1,Each,0.739
SIMVASTATIN 20 MG TAB,1,Each,0.525
SIMVASTATIN 20 MG TAB,100,Each,0.752
SIMVASTATIN 20 MG TAB,100,Each,1.049
SIMVASTATIN 20 MG TAB,1,Each,1.049
SIMVASTATIN 40 MG TAB,100,Each,0.468
SIMVASTATIN 40 MG TAB,100,Each,0.739
SIMVASTATIN 40 MG TAB,100,Each,0.739
SIMVASTATIN 40 MG TAB,1,Each,0.739
SIMVASTATIN 40 MG TAB,1,Each,0.739
SIMVASTATIN 5 MG TAB,90,Each,0.232
SIMVASTATIN 5 MG TAB,90,Each,0.271
SIMVASTATIN 5 MG TAB,100,Each,0.896
SIMVASTATIN 5 MG TAB,50,Each,0.996
SIMVASTATIN 5 MG TAB,1,Each,0.997
SINCALIDE 5 MCG IJ SOLR,1,Each,155.167
SIROLIMUS 1 MG TAB,100,Each,54.385
SITAGLIPTIN 50 MG TAB,100,Each,45.394
SITAGLIPTIN 50 MG TAB,1,Each,45.395
SOAP BAR,1,Each,8.26
SOD BICARB-CITRIC AC-SIMETH 2.21 GRAM-1.53 GRAM/4 GRAM ORAL GRAN IN PK,1,Each,10.327
SOD FLUORIDE-CA CARBONATE 3.75 MG (8.25)-145 MG (364) CAPSULE,100,Each,0.433
SODIUM ACETATE 2 MEQ/ML IV,20,mL,8.975
SODIUM ACETATE 2 MEQ/ML IV,50,mL,13.064
SODIUM BICARBONATE 4.2 % (0.5 MEQ/ML) IV SYRG,10,mL,30.701
SODIUM BICARBONATE 650 MG TAB,100,Each,0.24
SODIUM BICARBONATE 650 MG TAB,1000,Each,0.048
SODIUM BICARBONATE 650 MG TAB,500,Each,0.253
SODIUM BICARBONATE 8.4 % (1 MEQ/ML) IV SYRG,50,mL,28.4
SODIUM BICARBONATE 8.4 % (1 MEQ/ML) IV SYRG,50,mL,29.962
SODIUM BICARBONATE 8.4 % (1 MEQ/ML) IV SYRG,10,mL,39.902
SODIUM BICARBONATE 8.4 % IV,50,mL,27.548
SODIUM BICARBONATE 8.4 % IV,50,mL,56.516
SODIUM BICARBONATE 8.4 % IV,10,mL,85.2
SODIUM BORATE-BORIC ACID-SODIUM CHLORIDE-WATER EYE WASH SOLN,118,mL,6.188
SODIUM CHLORIDE 0.45 % IV,100,mL,8.376
SODIUM CHLORIDE 0.45 % IV,500,mL,13.96
SODIUM CHLORIDE 0.45 % IV,1000,mL,17.45
SODIUM CHLORIDE 0.45 % IV,250,mL,18.323
SODIUM CHLORIDE 0.65 % NASAL DROPS,50,mL,8.74
SODIUM CHLORIDE 0.65 % NASAL SPRAY AEROSOL,44,mL,3.462
SODIUM CHLORIDE 0.9 % IJ SYRG,10,mL,0
SODIUM CHLORIDE 0.9 % INJECTION,10,mL,3.234
SODIUM CHLORIDE 0.9 % INJECTION,10,mL,3.977
SODIUM CHLORIDE 0.9 % INJECTION,10,mL,3.977
SODIUM CHLORIDE 0.9 % INJECTION,20,mL,5.507
SODIUM CHLORIDE 0.9 % IRRIGATION SOLN,1000,mL,21.85
SODIUM CHLORIDE 0.9 % IRRIGATION SOLN,500,mL,24.035
SODIUM CHLORIDE 0.9 % IRRIGATION SOLN,3000,mL,65.55
SODIUM CHLORIDE 0.9 % IV,100,mL,4.537
SODIUM CHLORIDE 0.9 % IV,50,mL,6.98
SODIUM CHLORIDE 0.9 % IV,100,mL,7.329
SODIUM CHLORIDE 0.9 % IV,100,mL,7.329
SODIUM CHLORIDE 0.9 % IV,100,mL,7.678
SODIUM CHLORIDE 0.9 % IV,100,mL,8.027
SODIUM CHLORIDE 0.9 % IV,25,mL,8.376
SODIUM CHLORIDE 0.9 % IV,250,mL,11.343
SODIUM CHLORIDE 0.9 % IV,500,mL,12.215
SODIUM CHLORIDE 0.9 % IV,1000,mL,13.96
SODIUM CHLORIDE 0.9 % IV,1000,mL,17.45
SODIUM CHLORIDE 0.9 % IV,150,mL,18.323
SODIUM CHLORIDE 0.9 % IV PIGGY BACK,50,mL,17.276
SODIUM CHLORIDE 0.9 % IV PIGGY BACK,100,mL,17.45
SODIUM CHLORIDE 0.9 % NEB SOLUTION,3,mL,0.551
SODIUM CHLORIDE 0.9 % NEB SOLUTION,5,mL,1.246
SODIUM CHLORIDE 1 GRAM TAB,100,Each,0.35
SODIUM CHLORIDE 2 % EYE DROPS,15,mL,66.337
SODIUM CHLORIDE 2.5 MEQ/ML IV,40,mL,19.265
SODIUM CHLORIDE 3 % IV,500,mL,19.195
SODIUM CHLORIDE 3 % NEB SOLUTION,15,mL,3.278
SODIUM CHLORIDE 4 MEQ/ML IV,100,mL,9.372
SODIUM CHLORIDE 4 MEQ/ML IV,30,mL,12.78
SODIUM CHLORIDE 4 MEQ/ML IV,100,mL,30.672
SODIUM CHLORIDE 5 % EYE DROPS,15,mL,41.231
SODIUM CHLORIDE 5 % EYE OINTMENT,3.5,g,41.205
SODIUM CHLORIDE-ALOE VERA NASAL GEL,14.1,g,11.215
SODIUM CITRATE 4 GRAM/100 ML (4 %) SOLUTION,500,mL,22.685
SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLN,30,mL,7.866
SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLN,30,mL,10.882
SODIUM CITRATE-CITRIC ACID 500 MG-334 MG/5 ML ORAL SOLN,30,mL,10.882
SODIUM FLUORIDE 1.1 % DENTAL CREAM,51,g,26.968
SODIUM HYPOCHLORITE (DAKIN'S) 0.125% SOLUTION,473,mL,49.609
SODIUM HYPOCHLORITE (DAKIN'S) 0.25% SOLUTION,473,mL,47.542
SODIUM HYPOCHLORITE (DAKIN'S) 0.5% SOLUTION,473,mL,37.207
SODIUM NITRITE 30 MG/ML (3%) IV,10,mL,224.36
SODIUM NITRITE-SODIUM THIOSULFATE 300 MG/10 ML-12.5 GRAM/50 ML IV,60,mL,511.2
