Px Code,Procedure Description,Unit Price,FEE SCHEDULE GROUP NAME,
73095002312,REF INFLIXIMAB AB,651.36,,PROCEDURES [101]
77030033544,CLP ENDOSCP OTSC DISP OVES -E,894.13,,Supplies [3]
77030022922,BIT DRL SUT TAK KT -ARTH -C,426.67,,Supplies [3]
77030022955,CONN SPN INLN GLBM -F,859.95,,Supplies [3]
77030022959,SCR SPN POLYAX GLBM -G,2153.18,,Supplies [3]
77030022960,CAP SPN LOK ELLPS GLBM -C,323.03,,Supplies [3]
77030025030,CUP ACET J&J -I,7039.46,,Supplies [3]
77030025077,STEM HUM GLOB J&J -I2,6957.88,,Supplies [3]
77030025129,CATH ANGI PRPH 1 COOK -B,206.17,,Supplies [3]
77030025155,CONN SPN X TI 1 ZIMM -G1,1685.72,,Supplies [3]
77030025178,GRFT BN SUB 1 MEDT -F,1414.51,,Supplies [3]
77030025179,GRFT IL VIABHN 1 WLGO -I,4569.86,,Supplies [3]
77030025194,KT GASTMY 1 HALY -B,239.24,,Supplies [3]
77030025204,LD PCMKR ISO S 1 STJU -F,1089.27,,Supplies [3]
77030025211,MSH HERN PLG 1 BARD -C,581.02,,Supplies [3]
77030025263,SCR LOK TI 1 STRY -C,509.36,,Supplies [3]
77030033566,PLT SPN 1 LVL TEMPST STRY -G,1951.43,,Supplies [3]
77030025386,SCR CORT NLOK ARTH -B,126,,Supplies [3]
77030025389,SCR CANN TH ARTH -C,385.88,,Supplies [3]
77030025373,STPL BN EZCLP STRY -G,1117.94,,Supplies [3]
76010010028,EXC LESN BGN SCALP/HND 1.1-2.0,1340.81,,PROCEDURES [101]
76010010029,EXC LESN BGN SCALP/HND 0.6-1.0,1340.81,,PROCEDURES [101]
76010010030,REMOVAL IMPACTED WAX INSTRUMENTATION UNI,116.84,,PROCEDURES [101]
76010010031,RPR LAC SMP SCALP 2.6-7.5,0,,PROCEDURES [101]
76010010032,INTMD WND REPAIR/TR/EXT 2.6-7.5,345.83,,PROCEDURES [101]
76010010033,INTMD WND REPAIR/TR/EXT 7.6-12.5,1959.05,,PROCEDURES [101]
77030025426,GRFT WND MTRX CYTAL PSMX 7X10CM 70SQ CM,2000.23,,Supplies [3]
77030025431,HD CER OFFST DEL ZIMM -H,3961.28,,Supplies [3]
77030033618,SCR CRTX ST T15 STRDRV SYNT -B,116.55,,Supplies [3]
77030033622,SCR CRTX SPHR HD HEX SYNT -B,165.9,,Supplies [3]
77030025474,GRFT BN SUB MEDT -E,1685.72,,Supplies [3]
71177008757,OSTEOTOMY TRUSS A CRMC USE ONLY,4185.09,,Supplies [3]
71177008758,OSTEOTOMY TRUSS B CRMC USE ONLY,4529.07,,Supplies [3]
71173430000,SLP ELECT STIM ATTENDED 15 MIN CRMC USE ONLY,46.92,,PROCEDURES [101]
71173260017,I131 CAP THERAPY INITIAL/ 100 MCI CRMC USE ONLY,0,,PROCEDURES [101]
71177008759,FEMORAL NAIL W CRMC USE ONLY,4552.22,,Supplies [3]
71177008760,HELICAL BLADE C CRMC USE ONLY,1781.64,,Supplies [3]
71177008761,INTRA-OP MONITOR NEEDLE C CRMC USE ONLY,2545.67,,Supplies [3]
71177008762,PACK CUSTOM BARIATRIC CRMC USE ONLY,5700.45,,Supplies [3]
71177008763,PACK CUSTOM ORTHO FUSION CRMC USE ONLY,412.34,,Supplies [3]
77030037131,ICD BIV AMPLIA MRI CRTD DTMB1D4 MEDT,31531.5,,Supplies [3]
73095002684,REF CEBPA MUTATION ANALYSIS,365.15,,PROCEDURES [101]
73095002324,REF HLA-B,178.2,,PROCEDURES [101]
77030033674,RCRD CARD RVL LINQ MEDT -J,10332.63,,Supplies [3]
73260000189,TC99M MAA<10MCI VIAL,332.3,,PROCEDURES [101]
73260000191,SAMARIUM SM 153 LEXIDRONAM 5550 MBQ/3 ML IV 3 ML,22527.62,,PROCEDURES [101]
71173210000,PLC OF BREAST LOCALIZATION DEVICE W/ MAMMO GUIDED CRMC USE ONLY,5576.07,,PROCEDURES [101]
71173210001,PLC OF BRST LOCALIZATION DEVICE W/ STEREO GUIDED CRMC USE ONLY,1084.91,,PROCEDURES [101]
71173210002,PLC OF BRST LOCALIZATION DEVICE W/ US GUIDED CRMC USE ONLY,4317.4,,PROCEDURES [101]
71173210003,PLC OF BRST LOCALIZATION DEVICE W/ MRI GUIDED CRMC USE ONLY,596.34,,PROCEDURES [101]
73095002695,REF PARANEOPLASTIC AUTO AB PEF WB,376.28,,PROCEDURES [101]
77030037170,GDWIRE HP NOVAGOLD BSC -C,273.98,,Supplies [3]
71176010304,EXC NECK LESION SC<3CM  CRMC USE ONLY,3372.96,,PROCEDURES [101]
71176010305,TX FINGER DISLOCATION CRMC USE ONLY,445.33,,PROCEDURES [101]
71177008764,PHOENIX ATHERECTOMY 1.8MM x 149CM CRMC USE ONLY,4624.99,,Supplies [3]
71177008765,PHOENIX ATHERECTOMY 1.8MM x 130CM CRMC USE ONLY,4624.99,,Supplies [3]
71177008766,PHOENIX ATHERECTOMY 2.2MM x 130CM CRMC USE ONLY,4624.99,,Supplies [3]
71177008767,PHOENIX ATHERECTOMY 2.2MM x 149CM CRMC USE ONLY,4624.99,,Supplies [3]
71177008768,PHOENIX ATHERECTOMY 2.2MM X127cm CRMC USE ONLY,4845.49,,Supplies [3]
71177008769,GENERATOR VNS ASPIRE CRMC USE ONLY,33849.51,,Supplies [3]
73095002696,REF PROT ELEC FRAC& QT WESTERN BLOT,928.28,,PROCEDURES [101]
71177008770,STERILS PLCMNT CARTRIDGE W 0.8 X 5MM POINT COIL MRKR CRMC USE ONLY,126,,Supplies [3]
71177008771,3-0.8 X 5MM POINT COIL MARKER W 19GAX 15CM TROCAR NDL CRMC USE ONLY,385.88,,Supplies [3]
71176010306,PLMT MARK THOR FOR RT PERQ,4714.84,,PROCEDURES [101]
71177008772,SLEEVE SMIT CT/MR 40L X 9MMD CRMC USE ONLY,88.37,,Supplies [3]
71177008773,MULTIDIRECTION SCREW C CRMC USE ONLY,546.84,,Supplies [3]
71176010307,OPEN TREATMENT OF DISTAL PHALANG FX FINGR OR THUMB CRMC USE ONLY,2511.6,,PROCEDURES [101]
77030033699,LD ICD DUL OPTSUR DF4 STJU -I1,5303.03,,Supplies [3]
77030033700,PCMKR SGL SR ENDURITY PM1160 STJU,5016.38,,Supplies [3]
77030033701,PCMKR SGL RF ASSURTIY PM1240 STJU,5016.38,,Supplies [3]
77030033704,PCMKR CRT-P RF ALLURE PM3222 STJU,13938.75,,Supplies [3]
77030033705,PCMKR CRT-P RF ALLURE QD PM3234 STJU,10749.38,,Supplies [3]
77030033712,STEM FEM CEM TRTH STRY -G,2529.14,,Supplies [3]
71177008774,BULKING/SPACER MATERIAL IMPLANT B CRMC USE ONLY,3740.63,,Supplies [3]
71177008775,NEEDLE ENDO 20GA TIP 3.8FR DIA 14.5INL 0.54INL LASER CRMC USE ONLY,113.51,,Supplies [3]
71177008776,IMPLANT UROLOGICAL 2.5ML MACROPLASTIQUE CRMC USE ONLY,1515.39,,Supplies [3]
71177008777,SCISSORS LAPAROSCOPE ENDOPATH CURVED 5M CRMC USE ONLY,303.19,,Supplies [3]
71177008778,CATH UROLOGICAL BERN 5F 65CM CRMC USE ONLY,89.25,,Supplies [3]
71176010308,DESTRUCTION LESIONLID MARGIN <1CM CRMC USE ONLY,961.17,,PROCEDURES [101]
71177008780,"SUTURE RELOAD W/6"" ETHIBOND EXCEL SZ 0 & EEN NDL CRMC USE ONLY",56.28,,Supplies [3]
71177008781,DEVICE SUTURING 5MM OD 38CML PSH-BUTTON CRMC USE ONLY,705.5,,Supplies [3]
71176010309,DRAIN/ INJ JOINT/ BURSA W/ US LARGE CRMC USE ONLY,515.56,,PROCEDURES [101]
71177008783,SYNERGY DRUG ELUTING CORONARY STENT CRMC USE ONLY,2572.13,,Supplies [3]
71177008784,ARMADA 14 PTA CATHETER SHORT CRMC USE ONLY,653.78,,Supplies [3]
71177008785,ARMADA 14 PTA CATHETER LONG CRMC USE ONLY,708.91,,Supplies [3]
71177008786,ARMADA 18 PTA CATHETER CRMC USE ONLY,566.69,,Supplies [3]
71177008787,ARMADA 35 PTA CATHETER CRMC USE ONLY,348.39,,Supplies [3]
71177008788,ARMADA 35 PTA LL CATHETER CRMC USE ONLY,447.62,,Supplies [3]
71177008789,ARMADA 35 PT WH CATHETER CRMC USE ONLY,502.74,,Supplies [3]
71177008790,VIATRAC 14 PLUS PTA CATHETER CRMC USE ONLY,522.59,,Supplies [3]
71177008791,ABSOLUTE PRO VASC SELF-EXPAND STENT CRMC USE ONLY,1912.84,,Supplies [3]
71177008792,HERCULINK ELITE STENT SYSTEM CRMC USE ONLY,1918.35,,Supplies [3]
71177008793,OMNILINK ELITE VASCULAR STENT CRMC USE ONLY,1816.92,,Supplies [3]
71177008794,HT COMMAND GUIDEWIRE CRMC USE ONLY,297.68,,Supplies [3]
71177008795,HI-TORQUE CONNECT WIRE CRMC USE ONLY,286.65,,Supplies [3]
71177008796,HI-TORQUE CONNECT 250T GUIDEWIRE CRMC USE ONLY,424.46,,Supplies [3]
71177008797,HI-TORQUE SPARTACORE 14 PERIPHERAL GUIDEWIRE CRMC USE ONLY,277.83,,Supplies [3]
71177008798,SPIDER FX FILTER WIRE CRMC USE ONLY,2654.82,,Supplies [3]
77012000033,WHO COCK-UP NONMOLD PF,149.1,,Supplies [3]
77030033734,STNT BILI PERIPH SUP ABBT -H,2702.23,,Supplies [3]
77030033743,IMPL RETIN SCLER BND IRA -B,68.25,,Supplies [3]
73095002699,REF INF AGENT BY NAAZIKA AMPLIFIED PROBE,626.52,,PROCEDURES [101]
71176010310,ERCP W STENT CRMC USE ONLY,3832.61,,PROCEDURES [101]
73095002330,REF CORTISOL TOTAL,74.52,,PROCEDURES [101]
77030037286,ICD SGL VISIA AF VR DVAB1D1 MEDT,38561.04,,Supplies [3]
77030037288,ICD SGL VISIA AF MRI VR DVFB1D4 MEDT,26948.25,,Supplies [3]
71177008799,ALLOGRAFT TISSUE Q CRMC USE ONLY,7166.25,,Supplies [3]
71177008800,MARKER FIDUCIAL CRMC USE ONLY,826.88,,Supplies [3]
71176010311,URETERONECYSTOSTOMY: TO BLADDER CRMC USE ONLY,2560.44,,PROCEDURES [101]
71176010312,URETEROURETEROSTOMY CRMC USE ONLY,2536.36,,PROCEDURES [101]
71176010313,URETER W/BLAD FLAP UNILATERAL CRMC USE ONLY,2870.39,,PROCEDURES [101]
71177008801,HANDPIECE F/PRE SURG TUMOR GUIDE/SAVI SCOUT CRMC USE ONLY,598.58,,Supplies [3]
71177008802,CATHETER DRAINAGE MULTIPURPOSE 12FR DIA 0.38MM DIA 60CML CRMC USE ONLY,423.36,,Supplies [3]
71177008803,SET SHEATH GUIDING 14FR DIA 45CML J-TIP F/BALLOON CRMC USE ONLY,365.77,,Supplies [3]
71177008804,KIT PERICARDIOCENTHESIS PROCEDURE 6 FR CRMC USE ONLY,291.44,,Supplies [3]
71177008805,SCOUT CHECK RADIOLOGY HANDPIECE CRMC USE ONLY,2497.16,,Supplies [3]
71177008806,SCOUT 10CM DELIVERY NEEDLE AND REFLECTOR CRMC USE ONLY,1102.55,,Supplies [3]
71177008807,SCOUT 7.5CM DELIVERY NEEDLE AND REFLECTOR CRMC USE ONLY,1102.55,,Supplies [3]
71177008808,SCOUT5CM DELIVERY NEEDLE AND REFLECTOR CRMC USE ONLY,1102.55,,Supplies [3]
73095001587,REF ABO BLOOD TYPE,50.6,,PROCEDURES [101]
73095001815,REF ANTI YO AB - LC,0,,PROCEDURES [101]
73095001824,REF DRUG SUSEPT PREDICT - LC,541.88,,PROCEDURES [101]
77030033894,IMPL PENL SEMI RIG BSC -K1,12705,,Supplies [3]
77030025696,LD PCMKR ISO OPT STJU -F,1089.27,,Supplies [3]
77030033958,LNR HUM ZIMM -H1,1620.68,,Supplies [3]
77030033976,HD HUM CONC STRY -H,3167.48,,Supplies [3]
77030025804,TU TRACH ADJ FLNG SIMS -B,292.16,,Supplies [3]
77030025810,PLT MTRSL ARTH -G,2087.03,,Supplies [3]
77030025861,GRFT THERASKN FRZN 39.0SQ CM,98.7,,Supplies [3]
77030025880,GRFTJACKET 2X4 8 SQ CM,2059.47,,Supplies [3]
73095001843,REF BABESIA MICROTI PCR,245.64,,PROCEDURES [101]
73095001852,REF PROPEPTIDE 1 COLGN - LC,80.96,,PROCEDURES [101]
73095001854,REF ANIT RI  - LC,0,,PROCEDURES [101]
77030025919,STEM HIP PROFEM Z SYS MCRP -G,6502.55,,Supplies [3]
77030025929,LD SPN STIM SPEC MEDT -K2,8527.84,,Supplies [3]
73095001867,REF-PARIETAL CELL AB,0,,PROCEDURES [101]
77030026061,PLT CERV XTND 2L GLBM -G1,2193.98,,Supplies [3]
73095001877,REF TISSUE TRANSGLUTAMINASE IGG,43.24,,PROCEDURES [101]
77030034050,LD DEL ACUITY PRO SYS BSC -F,1534.05,,Supplies [3]
73095001872,REF PHOSPHATIDLYERINE IGM,0,,PROCEDURES [101]
73095001873,REF PHOSPHATIDLYERINE IGG,0,,PROCEDURES [101]
73095001874,REF CALCULUS ANALYSIS QT,56.12,,PROCEDURES [101]
73095001881,REF SACCHAROMYCES CERVISIAE IGG,209.3,,PROCEDURES [101]
77030034072,INTRO GLD SHTH SLNDR SS TERU -B,135.45,,Supplies [3]
73095001889,REF HSV ABS IGG,125.35,,PROCEDURES [101]
73095001909,REF GLUTAMIC ACID DECARBOXYLA,0,,PROCEDURES [101]
76010010039,EGD W/ASPIRATION/BIOPSY,1894.33,,PROCEDURES [101]
77030026125,TU FEED JEJU TTP BSC -C,205.07,,Supplies [3]
77030026171,GRFT TISS FASC LATA FD LIFV -F,2201.69,,Supplies [3]
77030026193,PTCH PERCRD FD LIFV -F,1268.98,,Supplies [3]
77030026194,PTCH PERCRD FD LIFV -E,1125.65,,Supplies [3]
77030026212,BN FIB TXT SHFT FD LIFV -G1,2014.27,,Supplies [3]
73800000095,ECHO TTE 2D W/SPEC/COLOR COMPL W/ CONT,1730.11,,PROCEDURES [101]
77030026256,CATH PERF TRBOHWK MEDT -I1,4247.93,,Supplies [3]
73095001913,REF EHRLICHIA HE AB IGG,48.3,,PROCEDURES [101]
73095001917,REF B HENSALAE IGM,85.1,,PROCEDURES [101]
73095001918,REF B QUINTANA IGM,85.1,,PROCEDURES [101]
77030026267,GRFT VASC HYBRD WLGO -H1,4030.74,,Supplies [3]
77030026347,MSH HERN PHYSIO J&J -H1,4479.46,,Supplies [3]
73095001923,REF GONADOTROPN RLSE HORM,97.52,,PROCEDURES [101]
73095001924,REF H PYLORI BREATH TEST,253.92,,PROCEDURES [101]
73095001931,REF HEAT SHOCK PROT 70,0,,PROCEDURES [101]
73095001938,REF FIBRINOGEN AG,27.6,,PROCEDURES [101]
73095001941,REF C1Q BINDING,75.9,,PROCEDURES [101]
71177008809,INTRO/SHEATH NON-LASER SPECIALTY CRMC USE ONLY,350.6,,Supplies [3]
71176010314,CLOSED TX OF IPJ DISLOC W/MANIP WO/ANE CRMC USE ONLY,343.9,,PROCEDURES [101]
71176010315,PERI-PX PACEMAKER DEVICE EVAL CRMC USE ONLY,136.76,,PROCEDURES [101]
71177008810,MATRIX WOUND 4CMX 4CM CRYOPRESSED HUMAN AMNIO MEM CRMC USE ONLY,3321.22,,Supplies [3]
71177008811,TISSUE NEOX 100 3.0 X 3.0 CRMC USE ONLY,2155.88,,Supplies [3]
71177008812,TISSUE NEOX 1K 3.0 X 2.0 CRMC USE ONLY,2155.88,,Supplies [3]
71177008813,CATHETER DIAG SELECTIVE 6FR DIA 80CML 2 BRAIDED CRMC USE ONLY,61.46,,Supplies [3]
71177008814,CATHETER DIAG SELECTIVE 6FR DIA 80CML 3BRAIDED CRMC USE ONLY,61.46,,Supplies [3]
71177008815,MEPILEX FOAM LITE 8.0 X 20IN CRMC USE ONLY,60.32,,Supplies [3]
71176010316,ERCP DUCT STENT PLACEMENT CRMC USE ONLY,4290.58,,PROCEDURES [101]
71176010317,DEBRID SKIN BONE AT FX SITE CRMC USE ONLY,2156.68,,PROCEDURES [101]
71176010318,REPAIR LACERATION OF LIP CRMC USE ONLY,843.32,,PROCEDURES [101]
71176010319,REMOVAL OF CERVIX CRMC USE ONLY,3639.94,,PROCEDURES [101]
71176010320,TREAT ECTOPIC PREGNANCY CRMC USE ONLY,3960.6,,PROCEDURES [101]
71176010321,REPAIR OF LEG TENDON EACH CRMC USE ONLY,5323.12,,PROCEDURES [101]
73095001945,REF INFECTIOUS AGENT AG DETECTION,45.08,,PROCEDURES [101]
71176010322,TOTAL HIP ARTHROPLASTY CRMC USE ONLY,6085.15,,PROCEDURES [101]
71177008816,SPINAL LEAD BLANK CRMC USE ONLY,160.65,,Supplies [3]
71176010323,CER ARTIFIC DISKECTOMY CRMC USE ONLY,16201.11,,PROCEDURES [101]
71177008817,IMPLANT PROSTATE UROLIFT CRMC USE ONLY,1784.95,,Supplies [3]
71177008818,1.5CM TRACHEBRONCH ULTRAFLEX STENT CVRD CRMC USE ONLY,5304.13,,Supplies [3]
71177008819,30MML 14MM TRACHEBRONCH ULTRAFLEX STENT PARTIAL CVRD CRMC USE ONLY,5304.13,,Supplies [3]
71176010325,TX OF ANKLE FRACTURE CRMC USE ONLY,7306.2,,PROCEDURES [101]
77030026397,HD FEM INNR ULTIMA J&J -G,1809.2,,Supplies [3]
73095001980,REF PHENYLALANINE,0,,PROCEDURES [101]
77030026427,DEV CLSR EXOSEAL CARD -C,529.2,,Supplies [3]
76010010045,EGD W/US EXAM ESOPHAGUS,1355.16,,PROCEDURES [101]
71177008820,GUIDEWIRE ENDOSCOPIC 0.035IN DIA 260CML HYDRO CRMC USE ONLY,502.74,,Supplies [3]
71176010328,PARTIAL REMOVAL OF PANCREAS CRMC USE ONLY,5769.23,,PROCEDURES [101]
71176010329,EXPLORATION OF ABDOMEN CRMC USE ONLY,2144.84,,PROCEDURES [101]
71176010330,MULTIPLE ABDOMEN SURGERY CRMC USE ONLY,2390.85,,PROCEDURES [101]
71176010331,HIGH RESOLUTION MOTILITY STUDY CRMC USE ONLY,1811.25,,PROCEDURES [101]
77030026670,ALLGRFT ACEL DRM HYD THK FLXHD 16X20CM 320SQ CM,3281.25,,Supplies [3]
71176010332,REPAIR UMBILICAL HERNIA REDUC<5YR CRMC USE ONLY,2767.37,,PROCEDURES [101]
71176010333,EXC FACE TUM DEEP 2CM/> CRMC USE ONLY,2457.26,,PROCEDURES [101]
71176010334,TREAT TOE DISLOCATION CRMC USE ONLY,304.78,,PROCEDURES [101]
77030026786,INTRO SHTH PEELWY STJU -C,172.2,,Supplies [3]
77030026835,LNR ACET ULTAMET J&J -H,4048.38,,Supplies [3]
71177008821,SUBCHONDROPLASTY KNEE KIT CRMC USE ONLY,5030.16,,Supplies [3]
71177008822,INST STYLET CATH MALLEABLE 4FR CRMC USE ONLY,90.3,,Supplies [3]
71176010335,EXC HIP/PELVIS LES<3CM CRMC USE ONLY,2437.22,,PROCEDURES [101]
77030026840,PLT PLON BIOM -C,890.82,,Supplies [3]
71176010336,OSTECTOMY OF CALCANEUS CRMC USE ONLY,2492.28,,PROCEDURES [101]
71176010337,REMOVAL OF TONSILS CRMC USE ONLY,4191.32,,PROCEDURES [101]
71176010338,LAP CLOSE ENTEROSTOMY CRMC USE ONLY,3180.7,,PROCEDURES [101]
71176010339,REPAIR BOWEL OPENING CRMC USE ONLY,2538.62,,PROCEDURES [101]
73095002011,REF STOOL CULTURE YERSINIA,26.68,,PROCEDURES [101]
76010010047,DIL ESOPH OVER GUIDEWIRE,1498.27,,PROCEDURES [101]
76010010050,EGD W/TRANSENDOSCOPIC U/S W/BX,1355.16,,PROCEDURES [101]
77030026850,PLT ORBIT RM TI SYNT -C,284.45,,Supplies [3]
77030026852,PLT RECON LCP CRV SYNT -F,1409,,Supplies [3]
77030026853,PLT RECON LCP CRV SYNT -G,1541.3,,Supplies [3]
77030026857,PLT RECON LCP CRV 16 SYNT -G1,2024.19,,Supplies [3]
77030026859,PLT RECON LCP CRV 18 SYNT -G1,2182.95,,Supplies [3]
73095002017,REF IBD SERO CHEMILI ASSY,0,,PROCEDURES [101]
77030026940,LD ICD QUKSTE STJU -H,3583.13,,Supplies [3]
77030026954,PCMKR SGL RR MICR 2535K STJU,5016.38,,Supplies [3]
77030026955,PCMKR SGL RR VER 5157M/S STJU,5016.38,,Supplies [3]
73095002018,REF MAGNESIUM URINE 24 HR,0,,PROCEDURES [101]
77030022846,STEM FEM PF LGIN S&N -G1,2886.35,,Supplies [3]
73040004158,DILANTIN FREE,60.72,,PROCEDURES [101]
77030026970,PLT HUM PROX SYNT -H,3209.38,,Supplies [3]
77030026972,PLT HUM PROX 8H SYNT -H,3297.58,,Supplies [3]
77030026979,ENDCAP TIB NL T40 SYNT -D,547.94,,Supplies [3]
77030026986,NAIL IM FEM SLD SYNT -G1,2066.09,,Supplies [3]
77030027037,PLT MTP FUS SYNT -G1,1958.04,,Supplies [3]
77030037399,LD PCMKR SOLIA S PROMRI ALCN -E,913.97,,Supplies [3]
71177008823,TISSUE MATRIX 900 SQ CM CRMC USE ONLY,39394.69,,Supplies [3]
71177008824,KIT CLAMP DISPOSABLE MAZOR CRMC USE ONLY,2397.94,,Supplies [3]
71177008825,KIT MINIMALLY INVASIVE DISPOSIBLE MAZOR CRMC USE ONLY,2397.94,,Supplies [3]
71177008826,SCHANZ SCREW MAZOR CRMC USE ONLY,123.31,,Supplies [3]
71177008827,SCHANZ SCREW MAZOR 2 CRMC USE ONLY,210.85,,Supplies [3]
71177008828,REDUCTION TUBE MAZOR CRMC USE ONLY,220.5,,Supplies [3]
71177008829,STERILE SHEATH MAZOR CRMC USE ONLY,150.86,,Supplies [3]
77030037412,ICD QDRA ASSURA MP CD3369-40Q STJU,37170,,Supplies [3]
77030037415,PCMKR CRT-P PK ALLURE QD PM3262 STJU,10749.38,,Supplies [3]
77030037416,PCMKR CRT-P PK ALLURE QD PM3262 CELL STJU,10749.38,,Supplies [3]
71177008830,LUMBAR SACRAL ORTHOSIS W/RIGID ANTE& POSTR FRAME CRMC USE ONLY,1814.09,,Supplies [3]
77030027333,PLT LOK Y SM FRAG BIOM -F,1313.08,,Supplies [3]
73095002032,REF DENGUE VIRUS IGG,146.05,,PROCEDURES [101]
77030027365,MSH VENTRALIGHT ECHO BARD -G1,2218.23,,Supplies [3]
77030027368,MSH VNTRLT ECHO1 BARD -H,2884.14,,Supplies [3]
77030027369,SCR CORT LOK SHFT BIOM -C,348.39,,Supplies [3]
73095002008,REF INDIRECT COMBS EACH RBC,93.84,,PROCEDURES [101]
77030027471,SCR CANN FT ASNIS III STRY -C,477.38,,Supplies [3]
73260000174,NM HEPATOBILIARY W/WO GALLBLADDER,2089.46,,PROCEDURES [101]
73260000175,NM HEPATOBILIARY W/ INTERVENTION,2482.62,,PROCEDURES [101]
73260000176,NM LUNG PERFUSION W VENT,1179.49,,PROCEDURES [101]
73260000177,NM LUNG VENTILATION,630.8,,PROCEDURES [101]
73260000178,NM LUNG PERFUSION W VENT QUAN DIFF,1043.28,,PROCEDURES [101]
73620000025,LUNG VOLUME PLETHYSMOGRAPHY,1062.6,,PROCEDURES [101]
73620000027,DIFFUSION CAPACITY ADD ON CODE,449.19,,PROCEDURES [101]
76010010055,PLC IVC FILTER W/S&I,9051.18,,PROCEDURES [101]
76010010056,ANGIO RENL UNI 1ST ORDER W/S&I,4436.84,,PROCEDURES [101]
76010010057,ANGIO RENL BILAT 1ST ORDER W/S&I,4436.84,,PROCEDURES [101]
76010010058,ANGIO RENL UNI 2ND ORDER OR HIGHER W/S&I,4436.84,,PROCEDURES [101]
76010010059,ANGIO RENL BILAT 2ND ORDER OR HIGHER W/S&I,4436.84,,PROCEDURES [101]
76010010077,PARACENTESIS ABD W/IMAGING & S&I,2216.44,,PROCEDURES [101]
77030023107,GRFT TISS STRATTICE 10X16CM 160 SQ CM,20491.44,,Supplies [3]
73270000097,CTA ABD/PEL WO/W CONT,5742.87,,PROCEDURES [101]
76010010068,HICOST SKN SUB GRFT TRNK/ARM/LEG 1ST100CMCHILD,2588.32,,PROCEDURES [101]
71177008831,GRFT MICROMTRX PARTIC FN 200MG CRMC USE ONLY,1109.63,,Supplies [3]
76010010069,HICOST SKN SUB GRFT F/N/HF/G 1ST 100CM CHILD,2233.39,,PROCEDURES [101]
76010010070,HICOST SKN SUB GRFT TRNK/ARM/LEG 1ST 25CM,1633.62,,PROCEDURES [101]
76010010071,HICOST SKN SUB GRFT TRNK/ARM/LEG ADD 25CM,539.28,,PROCEDURES [101]
76010010072,HICOST SKN SUB GRFT TRNK/ARM/LEG ADD 100CMCHILD,365.52,,PROCEDURES [101]
71176010340,REVISION OF FOOT BONES CRMC USE ONLY,10541.37,,PROCEDURES [101]
76010010073,HICOST SKN SUB GRFT F/N/HF/G ADD 100CM CHILD,365.52,,PROCEDURES [101]
76010010074,HICOST SKN SUB GRFT F/N/HF/G 1ST 25CM,1633.62,,PROCEDURES [101]
76010010075,HICOST SKN SUB GRFT F/N/HF/G ADD 25CM,539.28,,PROCEDURES [101]
76010010080,REPOSITION IVC FILTER W/ S&I,4530.54,,PROCEDURES [101]
76010010081,REMOVE IVC FILTER W/ S&I,4530.54,,PROCEDURES [101]
76010010082,INS PMKR MULTI TO EXIST LEADS,50989.34,,PROCEDURES [101]
76010010083,REMOVE/REPLC PMKR SNGL W/S&I,14063.99,,PROCEDURES [101]
76010010084,REMOVE/REPLC PMKR DUAL W/S&I,15426.05,,PROCEDURES [101]
76010010085,REMOV/REPLC PMKR MULTI W/S&I,15426.05,,PROCEDURES [101]
76010010086,INS ICD ONLY W/ EXSTNG DUAL,50989.34,,PROCEDURES [101]
76010010088,REMOVE/REPLC ICD SNGL W/S&I,50989.34,,PROCEDURES [101]
76010010089,REMOVE/REPLC ICD DUAL W/S&I,50989.34,,PROCEDURES [101]
76010010090,REMOVE/REPLC ICD MULTI W/S&I,55519.88,,PROCEDURES [101]
73040004159,BETA HYDROXYBUTYRIC ACID QT,30.36,,PROCEDURES [101]
73095002705,REF  NRAS GENE EXON 2,384.61,,PROCEDURES [101]
71177008833,NEUROSTIMULATOR B CRMC USE ONLY,19624.5,,Supplies [3]
71177008834,LEAD ICD NON-ENDOCAR SINGLE/DUAL SOLIA 60 CRMC USE ONLY,9020.11,,Supplies [3]
71177008835,TOILETING AID FOR OCC HEALTH CRMC USE ONLY,14.7,,Supplies [3]
71177008836,LONG SCRUB SPONGE FOR OCC HEALTH CRMC USE ONLY,9.45,,Supplies [3]
71177008837,DRESSING STICK FOR OCC HEALTH CRMC USE ONLY,10.5,,Supplies [3]
71177008838,MISC ADL CHARGE FOR OCC HEALTH CRMC USE ONLY,12.6,,Supplies [3]
71177008839,LEAD ICD DEFIB SOLIA S45 CRMC USE ONLY,9020.11,,Supplies [3]
71176010341,INSRT/REDO PN/GASTR STIMUL CRMC USE ONLY,16769.15,,PROCEDURES [101]
71176010342,LAMINOTOMY SINGLE WITH ADDL CRMC USE ONLY,9981.96,,PROCEDURES [101]
76010010416,PTA 1ST ART VISC/UP EXTREM/RENAL,8249.88,,PROCEDURES [101]
76010010417,PTA VENOUS NON AV GRFT,8249.88,,PROCEDURES [101]
76010010418,PTA VENOUS NON AV GRFT/ADD,1622.88,,PROCEDURES [101]
76010010419,PLC CATH AV SHNT INT W/S&I,1169.83,,PROCEDURES [101]
76010010420,PLC CATH AV SHNT INT W/PTA/S&I,8249.88,,PROCEDURES [101]
76010010422,THROMB PERC AV FISTULA,8249.88,,PROCEDURES [101]
76010010423,THROMB PERC AV FISTULA W/PTA,16676.06,,PROCEDURES [101]
76010010424,THROMB PERC W STNT & PTA AV SHUNT,25274.42,,PROCEDURES [101]
