Procedure Master #,Procedure Name,Revenue ID,2019 Inova Other,2019 Inova-IFMC,,,
H2791194,HC GW HI-TORQUE CONNECT 250T .018INX145CM,278,454,,,,
H2791195,HC GW HI-TORQUE CONNECT 250T .018INX195CM,278,454,,,,
H2791197,HC CATH BLN PTA Z-MED II 30MMX4CM,278,"1,756.00",,,,
H2791198,HC CATH BLN PTA SABER 2.5X80MMX150CM,278,521,,,,
H2791199,HC CATH GUIDE CPS AIM SL INNER ACUTE 65CM,278,533,,,,
H2791200,HC GW MERIT H2O .035INX260CM STR,278,106,,,,
H2791201,HC COIL EMBO AXIUM FRAME 3D 12MMX50CM,278,"6,995.00",,,,
H2791202,HC COIL EMBO AXIUM FRAME 3D 16MMX50CM,278,"6,995.00",,,,
H2791203,HC COIL EMBO AXIUM FRAME 3D 14MMX50CM,278,"6,995.00",,,,
H2791204,HC CATH ADVISOR MAPPING BI-D HI-DEN DF CRV 16,278,"5,061.00",,,,
H2791205,HC INTRO FLEXOR CHECK-FLO RAABE 9FX70CM,278,151,,,,
H2791206,HC GW GLIDEWIRE STD .035X260CM STR,278,110,,,,
H2791207,HC STENT GRAFT VIABIL PQ WO/HOLES 8MMX8CM,278,"7,273.00",,,,
H2791208,HC GW WHOLEY .035INX145CM FLOPPY,278,156,,,,
H2791209,HC CATH GUIDE PHENOM 027 30CM,278,"3,374.00",,,,
H2791210,HC CATH GUIDE PHENOM 017 STR,278,"3,374.00",,,,
H2791211,HC COIL POD OCCL DEVICE 10X60CM,278,"4,387.00",,,,
H2791212,HC INTRO BREEZEWAY 70DEG 8F 79CM,278,246,,,,
H2791213,HC STENT GRAFT EXCLUDER IN-IL 10MMX7CM,278,"7,787.00",,,,
H2791214,HC DEVICE EMBO PIPELINE FLEX 4.75X35MM,278,"35,905.00",,,,
H2791215,HC DEVICE EMBO PIPELINE FLEX 4.75X14MM,278,"33,675.00",,,,
H2791216,HC COIL EMBO AXIUM FRAME 3D 10MMX40CM,278,"6,995.00",,,,
H2791217,HC COIL EMBO AXIUM FRAME 3D SS 6MMX20CM,278,"4,080.00",,,,
H2791218,HC EMBO COIL AZUR CX DETACH 018 3MMX4CM,278,"1,947.00",,,,
H2791219,HC COIL EMBO AXIUM FRAME 3D 4MMX15CM,278,"6,216.00",,,,
H2791220,HC COIL EMBO AXIUM FRAME 3D 5MMX15CM,278,"6,216.00",,,,
H2791221,HC COIL EMBO AXIUM FRAME 3D 7MMX12CM,278,"6,216.00",,,,
H2791222,HC COIL EMBO AXIUM FRAME 3D 5MMX20CM,278,"6,216.00",,,,
H2791223,HC COIL EMBO AXIUM FRAME 3D 7MMX15CM,278,"6,216.00",,,,
H2791224,HC INTRO PERFORMER CHECK-FLO 11F 30CM,278,324,,,,
H2791225,HC CATH THROMB REPERFUSION 5MAX JET7,278,"7,138.00",,,,
H2791226,HC CATH GUIDE PHENOM PLUS 120.CM,278,"5,178.00",,,,
H2791227,HC CATH THROMB REPERFUSION 5MAX JETD,278,"6,878.00",,,,
H2791228,HC STENT TAG THOR 28X28MMX15CM,278,"40,232.00",,,,
H2791229,HC STENT GRAFT EXCLUDER CL 16MMX13.5CM,278,"11,161.00",,,,
H2791230,HC COIL EMBO INTERLOCK-18 STD 2D 8MMX20CM,278,895,,,,
H2791231,HC COIL EMBO INTERLOCK-18 LNG 2D 10MMX50CM,278,"2,480.00",,,,
H2791232,HC COIL EMBO INTERLOCK-18 STD 2D 12MMX30CM,278,895,,,,
H2791233,HC COIL EMBO INTERLOCK-18 LNG 2D 14MMX50CM,278,"2,480.00",,,,
H2791234,HC COIL EMBO INTERLOCK-18 LNG 2D 18MMX50CM,278,"2,480.00",,,,
H2791235,HC CRT-D ILIVIA 7 HF-T QP PROMRI,278,"46,292.00",,,,
H2791236,HC STENT GRAFT EXCLUDER CL 12MMX12CM,278,"10,642.00",,,,
H2791237,HC STENT GRAFT EXCLUDER AORTIC EXT 28.5MMX3.3CM,278,"7,787.00",,,,
H2791238,HC CATH INTRCARD ECHO ULTRA ICE PLUS PI,278,"2,336.00",,,,
H2791240,HC GW GUIDERIGHT J-TIP .035 260CM,278,48,,,,
H2791241,HC GW INQWIRE 3MM J-TIP .035 260CM,278,30,,,,
H3100222,HC IFNL3 GENE VRNT,310,233,,,,
H2791243,HC SHEATH GUIDE DESTINO TWIST 8.5F 73CM 90CM DIL,278,"1,428.00",,,,
H2791244,HC COIL EMBO AXIUM FRAME 3D 7MMX30CM,278,"6,216.00",,,,
H2791245,HC COIL EMBO AXIUM FRAME 3D 8MMX30CM,278,"6,995.00",,,,
H2791246,HC COIL EMBO AXIUM FRAME 3D 9MMX30CM,278,"6,995.00",,,,
H2791247,HC CATH PICC ARROW DBL 5FX50CM W/80CM GW,278,268,,,,
H2791248,HC STENT GRAFT ZENITH FEN 36X107MM,278,"28,552.00",,,,
H2791249,HC CATH INFUSE NEURON SELECT 6FX125CM SIM-V,278,321,,,,
H2791250,HC COIL POD OCCL DEVICE 12X60CM,278,"4,387.00",,,,
H2791251,HC COIL POD OCCL 3MMX20CM,278,"4,387.00",,,,
H2791252,HC COIL POD OCCL 14MMX60CM,278,"4,387.00",,,,
H2791253,HC GRAFT ZENITH SPIRAL-Z 24X56MM,278,"8,495.00",,,,
H2791254,HC GRAFT ZENITH SPIRAL-Z 24X74MM,278,"8,495.00",,,,
H2791255,HC GRAFT ZENITH FEN PROX 36X122MM,278,"28,552.00",,,,
H2791256,HC CATH GUIDE HEARTRAIL 5FR IL 4.0,278,181,,,,
H2791257,HC CATH GUIDE HEARTRAIL 5FR IR 1.5,278,181,,,,
H2791258,HC CATH GUIDE HEARTRAIL 5FR IR 2.0,278,181,,,,
H2791259,HC CATH GUIDE HEARTRAIL 5F TIG 4.0,278,181,,,,
H2791260,HC STENT WALLFLEX BIL TH 10X60MM,278,"9,687.00",,,,
H2791261,HC CATH ENTEER RE-ENTRY 3.75X1.5X20MM 135CM,278,"5,697.00",,,,
H2791262,HC GW ENTEER RE-ENTRY STIFF .014INX300CM,278,649,,,,
H2791263,HC CATH BLN PTA POWERFLEX PRO 9MMX10CM 80CM,278,338,,,,
H2791264,HC CATH BLN PTA GATEWAY 2.75X15MM,278,"2,865.00",,,,
H2790028,HC INTRO GUIDE FAST-CATH 8FX63CM SR4 CRV,279,413,,,,
H3000001,HC VENIPUNCTURE,300,23,,,,
H3000002,HC CAPILLARY PUNCTURE,300,23,,,,
H3000003,HC TRANSP PREP THAW W/WASH PER DONOR,300,840,,,,
H3000004,HC TRANSP PREP RBC REMOVAL,300,"1,403.00",,,,
H3000005,HC TRANSP PREP PLT DEPLETION,300,"1,403.00",,,,
H3000007,HC AUTOLOGOUS BLOOD PROCESS PREDEPOSITED,300,175,,,,
H3000008,HC AUTO TRANSFSN CELL SVR,300,902,,,,
H3000009,HC BLOOD TYPING SRLGC ABO,300,19,,,,
H3000010,HC BLOOD TYPING SRLGC RH (D),300,33,,,,
H3000011,HC BLOOD TYPING SRLGC AG DONOR BLD EA TEST,300,57,,,,
H3000012,HC BLOOD TYPING SRLGC RBC AG OTHER EA,300,25,,,,
H3000013,HC BLOOD TYPING SRLGC RH PHNTYP COMP,300,45,,,,
H3000014,HC COMPATABILITY TEST EA UN IMMEDIATE SPIN,300,88,,,,
H3000015,HC COMPATABILITY TEST EA UN INCUBATION,300,58,,,,
H3000016,HC COMPATABILITY TEST EA UN ANTIGLOBIN,300,88,,,,
H3000017,HC FRESH FROZEN PLASMA THAWING EA UN,300,45,,,,
H3000018,HC HEMOLYSINS AND AGGLUTININS INCUBATED,300,79,,,,
H3000019,HC IRRADIATION BLOOD PRODUCT EA UN,300,58,,,,
H3000020,HC POOLING PLATELETS/BLOOD PRODUCTS,300,58,,,,
H3000021,HC PRETREAT RBCS CHEM AGENTS/DRUGS EA,300,58,,,,
H3000022,HC PRETREATMENT RBC INCBATION W/ENZYMES EA,300,91,,,,
H3000023,HC PRETREAT RBCS DENSITY GRADIENT SEPARATE,300,88,,,,
H3000024,HC SPLITTING BLOOD/BLOOD PRODUCTS EA,300,58,,,,
H3000025,HC INFECT AG NA STAPHYLOCOCCUS AUREUS AMP,300,234,,,,
H3000026,HC INFECT AG NA STAPH AUREUS MRSA AMP,300,344,,,,
H3000027,HC INFECT AG NA STREPTOCOCCUS GROUP B AMP,300,234,,,,
H3000028,HC SPERM EVAL RETRO EJACULATION URINE,300,210,,,,
H3000029,HC PSA SCREENING,300,157,,,,
H3000030,HC MISC TEST #1,300,40,,,,
H3000031,HC LAB HANDLING FEE,300,44,,,,
H3000034,HC IADNA LEGIONELLA PNEUMOPHILA AMPLIFIED PROBE TQ,300,169,,,,
H3000035,HC OBSTETRICS PANEL,300,405,,,,
H3000038,HC TEST PATHOGEN(S) FOR PLATELETS,300,79,,,,
H3010001,HC PANEL CHEM BASIC W/IONIZED CA,301,252,,,,
H3010002,HC PANEL CHEM BASIC W/TOTAL CA,301,109,,,,
H3010003,HC PANEL ELECTROLYTE,301,77,,,,
H3010004,HC PANEL COMPREHENSIVE METABOLIC,301,134,,,,
H3010005,HC PANEL LIPID,301,114,,,,
H3010006,HC PANEL RENAL FUNCTION,301,111,,,,
H3010007,HC PANEL ACUTE HEPATITIS,301,424,,,,
H3010008,HC PANEL HEPATIC FUNCTION,301,173,,,,
H3010011,HC ASSAY OF AMIKACIN,301,128,,,,
H3010014,HC ASSAY OF CARBAMAZEPINE TOTAL,301,123,,,,
H3010015,HC ASSAY OF CARBAMAZEPINE FREE,301,112,,,,
H3010016,HC ASSAY OF CYCLOSPORINE,301,159,,,,
H3010021,HC ASSAY OF ETHOSUXIMIDE,301,128,,,,
H3010022,HC ASSAY OF GENTAMICIN,301,142,,,,
H3010024,HC ASSAY OF HALOPERIDOL,301,206,,,,
H3010026,HC ASSAY OF LIDOCAINE,301,207,,,,
H3010027,HC ASSAY OF LITHIUM,301,96,,,,
H3010029,HC ASSAY OF PHENOBARBITAL,301,113,,,,
H3010030,HC ASSAY OF PHENYTOIN TOTAL,301,112,,,,
H3010031,HC ASSAY OF PHENYTOIN FREE,301,116,,,,
H3010032,HC ASSAY OF PRIMIDONE,301,141,,,,
H3010033,HC ASSAY OF PROCAINAMIDE W/METAB,301,141,,,,
H3010034,HC ASSAY OF QUINIDINE,301,123,,,,
H3010035,HC ASSAY OF SIROLIMUS,301,173,,,,
H3010037,HC ASSAY OF TACROLIMUS,301,230,,,,
H3010038,HC ASSAY OF THEOPHYLLINE,301,119,,,,
H3010039,HC ASSAY OF TOBRAMYCIN,301,197,,,,
H3010040,HC ASSAY OF TOPIRAMATE,301,212,,,,
H3010041,HC ASSAY OF VANCOMYCIN,301,172,,,,
H3010042,HC ASSAY OF QUANT TX DRUG NES,301,193,,,,
H3010043,HC PANEL ACTH STIMU ADRENAL INSUF,301,256,,,,
H3010046,HC KETONE BODY(S) QUAL,301,37,,,,
H3010047,HC KETONE BODY(S) QUANT,301,104,,,,
H3010048,HC ACETYLCHOLINESTERASE,301,157,,,,
H3010049,HC ACYLCARNITINES QUAL EA SPEC,301,228,,,,
H3010050,HC ACYLCARNITINES QUANT EA SPEC,301,277,,,,
H3010051,HC ADRENOCORTICOTROPIC HRMN (ACTH),301,327,,,,
H3010052,HC ADENOSINE (CYCLIC AMP),301,262,,,,
H3010053,HC ALBUMIN SERUM PLASMA/WHOLE BLD,301,56,,,,
H3010055,HC ALBUMIN URINE/MICROALBUMIN QUANT,301,57,,,,
H3010056,HC ALBUMIN ISCHEMIA MODIFIED,301,362,,,,
H3010058,HC ALDOLASE,301,124,,,,
H3010059,HC ALDOSTERONE,301,341,,,,
H3010061,HC ALPHA-1-ANTITRYPSIN TOTAL,301,134,,,,
H3010062,HC ALPHA-1-ANTITRYPSIN PHENOTYPE,301,144,,,,
H3010063,HC ALPHA-FETOPROTEIN SERUM,301,142,,,,
H3010064,HC ALPHA-FETOPROTEIN AMNIOTIC FLUID,301,142,,,,
H3010065,HC ALPHA-FETOPROTEIN AFP-L3 FRAC & TOTAL,301,515,,,,
H3010066,HC ALUMINUM,301,214,,,,
H3010067,HC AMINO ACIDS SGL QUAL EA SPEC,301,117,,,,
H3010068,HC AMINO ACIDS MULT QUAL EA SPEC,301,24,,,,
H3010069,HC AMINO ACIDS SGL QUANT EA SPEC,301,143,,,,
H3010070,HC AMINOLEVULINIC ACID DELTA,301,163,,,,
H3010071,HC AMINO ACIDS 2-5 QUANT EA SPEC,301,143,,,,
H3010072,HC AMINO ACIDS 6+ QUANT EA SPEC,301,143,,,,
H3010073,HC AMMONIA,301,123,,,,
H3010074,HC AMNIOTIC FLUID SCAN,301,100,,,,
H3010076,HC AMYLASE,301,115,,,,
H3010077,HC ANDROSTANEDIOL GLUCURONIDE,301,242,,,,
H3010078,HC ANDROSTENEDIONE,301,245,,,,
H3010079,HC ANDROSTERONE,301,210,,,,
H3010080,HC ANGIOTENSIN II,301,255,,,,
H3010081,HC ANGIOTENSIN I - CONVERTING ENZYME,301,181,,,,
H3010082,HC APOLIPOPROTEIN EA,301,150,,,,
H3010083,HC ARSENIC,301,160,,,,
H3010084,HC ASCORBIC ACID (VITAMIN C) BLOOD,301,84,,,,
H3010085,HC ATOMIC ABSORPTION SPECTROSCOPY EA ANALYTE,301,210,,,,
H3010087,HC BETA-2 MICROGLOBULIN,301,137,,,,
H3010088,HC BILE ACIDS TOTAL,301,144,,,,
H3010089,HC BILE ACIDS CHOLYLGLYCINE,301,222,,,,
H3010090,HC BILIRUBIN TOTAL,301,72,,,,
H3010091,HC BILIRUBIN DIRECT,301,72,,,,
H3010092,HC BILIRUBIN FECES QUAL,301,65,,,,
H3010093,HC BIOTINIDASE EA SPEC,301,28,,,,
H3010094,HC BLOOD OCCULT QUAL FECES MULTI,301,25,,,,
H3010095,HC BLOOD OCCULT QUAL OTHER SOURCE,301,29,,,,
H3010096,HC BLOOD OCCULT QUAL FECES 1-3 TESTS,301,29,,,,
H3010097,HC BLOOD OCCULT QUAL FECES FECAL HGB 1-3,301,93,,,,
H3010098,HC BRADYKININ,301,100,,,,
H3010099,HC CADMIUM,301,194,,,,
H3010100,HC VITAMIN D 25 HYDROXY,301,249,,,,
H3010101,HC CALCITONIN,301,225,,,,
H3010102,HC CALCIUM TOTAL,301,45,,,,
H3010103,HC CALCIUM IONIZED,301,115,,,,
H3010104,HC CALCIUM URINE QUANT TIMED SPEC,301,53,,,,
H3010105,HC CALCULUS QUAL ANALY,301,103,,,,
H3010106,HC CALCULUS QUANT ANALY CHEM,301,148,,,,
H3010107,HC CALCULUS INFRARED SPECTROSCOPY,301,105,,,,
H3010108,HC CARBOHYDRATE DEFICIENT TRANSFERRIN,301,229,,,,
H3010109,HC CARBON DIOXIDE (BICARBONATE),301,43,,,,
H3010110,HC CARBOXYHEMOGLOBIN QUANT,301,105,,,,
H3010111,HC CARCINOEMBRYONIC ANTIGEN,301,160,,,,
H3010112,HC CARNITINE TOTAL/FREE QUANT EA,301,203,,,,
H3010113,HC CAROTENE,301,107,,,,
H3010114,HC CATECHOLAMINES TOTAL URINE,301,169,,,,
H3010115,HC CATECHOLAMINES BLOOD,301,245,,,,
H3010116,HC CATECHOLAMINES FRACTIONATED,301,246,,,,
H3010117,HC CATHEPSIN-D,301,390,,,,
H3010118,HC CERULOPLASMIN,301,121,,,,
H3010119,HC CHEMILUMINESCENT ASSAY,301,251,,,,
H3010120,HC CHLORAMPHENICOL,301,178,,,,
H3010121,HC CHLORIDE BLOOD,301,41,,,,
H3010122,HC CHLORIDE URINE,301,45,,,,
H3010123,HC CHLORIDE OTHER SOURCE,301,44,,,,
H3010124,HC CHLORINATED HYDROCARBNS SCREEN,301,87,,,,
H3010125,HC CHOLESTEROL SERUM/BLOOD TOTAL,301,62,,,,
H3010126,HC CHOLINESTERASE SERUM,301,113,,,,
H3010127,HC CHOLINESTERASE RBC,301,115,,,,
H3010128,HC CHONDROITIN B SULFATE QUANT,301,287,,,,
H3010135,HC CHROMIUM,301,149,,,,
H3010136,HC CITRATE,301,233,,,,
H3010138,HC COLLAGEN CROSS LINKS ANY METHD,301,179,,,,
H3010139,HC COPPER,301,124,,,,
H3010140,HC CORTICOSTERONE,301,315,,,,
H3010141,HC CORTISOL FREE,301,141,,,,
H3010142,HC CORTISOL TOTAL,301,137,,,,
H3010143,HC CREATINE,301,48,,,,
H3010145,HC CHROM/MS NON-DRUG NES QUANT SGL,301,153,,,,
H3010148,HC CREATINE KINASE TOTAL,301,90,,,,
H3010149,HC CREATINE KINASE ISOENZYMES,301,181,,,,
H3010150,HC CREATINE KINASE MB FRACTION ONLY,301,104,,,,
H3010151,HC CREATINE KINASE ISOFORMS,301,163,,,,
H3010152,HC CREATININE BLOOD,301,53,,,,
H3010153,HC CREATININE OTHER SOURCE,301,56,,,,
H3010154,HC CREATININE CLEARANCE,301,95,,,,
H3010155,HC CRYOFIBRINOGEN,301,110,,,,
H3010156,HC CRYOGLOBULIN QUAL/SEMIQUANT,301,61,,,,
H3010157,HC CYANIDE,301,164,,,,
H3010158,HC CYANOCOBALAMIN (VIT B12),301,128,,,,
H3010159,HC CYANOCOBALAMIN UNSAT BINDING CAPACITY,301,122,,,,
H3010160,HC CYSTATIN C,301,105,,,,
H3010161,HC DEHYDROEPIANDROSTERONE (DHEA),301,256,,,,
H3010162,HC DEHYDROEPIANDROSTERONE-SULF (DHEA-S),301,226,,,,
H3010163,HC DESOXYCORTICOSTERONE 11-,301,432,,,,
H3010164,HC DEOXYCORTISOL 11-,301,409,,,,
H3010165,HC DIBUCAINE NUMBER,301,100,,,,
H3010169,HC VITAMIN D 1 25 DIHYDROXY,301,324,,,,
H3010171,HC ELASTASE PANCREATIC FECL QUAL/SEMIQUANT,301,139,,,,
H3010172,HC ENZYME ACTIVITY NONRAD NES EA SPEC,301,216,,,,
H3010173,HC ENZYME ACTIVITY RAD NES EA,301,216,,,,
H3010174,HC ELECTROPHORETIC TECHNIQUE NES,301,599,,,,
H3010176,HC ERYTHROPOIETIN,301,147,,,,
H3010177,HC ESTRADIOL,301,234,,,,
H3010178,HC ESTROGENS FRACTIONATED,301,271,,,,
H3010179,HC ESTROGENS TOTAL,301,175,,,,
H3010180,HC ESTRIOL,301,203,,,,
H3010181,HC ESTRONE,301,210,,,,
H3010183,HC ETHYLENE GLYCOL,301,110,,,,
H3010184,HC ETIOCHOLANOLONE,301,329,,,,
H3010185,HC FAT OR LIPIDS FECES QUAL,301,43,,,,
H3010186,HC FAT OR LIPIDS FECES QUANT,301,210,,,,
H3010187,HC FAT DIFFERENTIAL FECES QUANT,301,111,,,,
H3010188,HC FATTY ACIDS NONESTERIFIED,301,207,,,,
H3010189,HC VERY LONG CHAIN FATTY ACIDS,301,381,,,,
H3010190,HC FERRITIN,301,115,,,,
H3010191,HC FETAL FIBRONECTIN CRVICOVAG SEMIQUANT,301,540,,,,
H3010192,HC FLUORIDE,301,260,,,,
H3010194,HC FOLIC ACID SERUM,301,124,,,,
H3010195,HC FOLIC ACID RBC,301,145,,,,
H3010196,HC FRUCTOSE SEMEN,301,234,,,,
H3010197,HC GALACTOKINASE RBC,301,180,,,,
H3010198,HC GALACTOSE,301,94,,,,
H3010199,HC GALACTOSE-1-PHOSPHATE URIDYL TRN QUANT,301,177,,,,
H3010200,HC GALACTOSE-1-PHOS URD TRN SCREEN,301,16,,,,
H3010201,HC GAMMAGLOBULIN IGA IGD IGG IGM EA,301,119,,,,
H3010202,HC GAMMAGLOBULIN IGE,301,210,,,,
H3010203,HC GAMMAGLOBULIN SUBCLASSES EA,301,104,,,,
H3010204,HC GASES BLOOD PH ONLY,301,79,,,,
H3010205,HC GASES BLOOD PH PO2 &/OR PCO2,301,177,,,,
H3010206,HC GASES BLOOD W/O2 SATURATION,301,250,,,,
H3010207,HC BLD GASES S02 ONLY WO PUL OX,301,33,,,,
H3010208,HC GASTRIC ACID ANALYSIS W/PH EA,301,67,,,,
H3010209,HC GASTRIN AFTER SECRETIN STIMULATION,301,149,,,,
H3010210,HC GASTRIN,301,148,,,,
H3010211,HC GLUCAGON,301,41,,,,
H3010212,HC GLUCOSE OTHER THAN BLOOD,301,40,,,,
H3010213,HC GLUCOSE QUANT BLOOD,301,40,,,,
H3010214,HC GLUCOSE BLOOD REAGENT STRIP,301,33,,,,
H3010215,HC GLUCOSE POST GLUCOSE DOSE,301,48,,,,
H3010216,HC GLUCOSE TOLERANCE TEST 3 SPEC,301,113,,,,
H3010217,HC GLUCOSE TOLERANCE TEST EA ADDL >3 SPEC,301,26,,,,
H3010219,HC GLUCOSE-6-PHOSPHATE DHYDROGENASE QUANT,301,112,,,,
H3010220,HC GLUCOSE-6-PHOSPHATE DHYDROGENASE SCREEN,301,77,,,,
H3010221,HC ACCU CHECK,301,15,,,,
H3010222,HC GLUCOSIDASE BETA,301,302,,,,
H3010223,HC GLUTAMATE DEHYDROGENASE,301,110,,,,
H3010225,HC GLUTAMYLTRANSFERASE GAMMA (GGT),301,107,,,,
H3010226,HC GLUTATHIONE,301,85,,,,
H3010227,HC GLUTATHIONE REDUCTASE RBC,301,100,,,,
H3010229,HC GLYCATED PROTEIN,301,128,,,,
H3010230,HC GONADOTROPIN FOLLICLE STIM HORMONE,301,191,,,,
H3010231,HC GONADOTROPIN LUTEINIZING HRMN,301,191,,,,
H3010232,HC GROWTH HORMONE HUMAN (HGH),301,203,,,,
H3010234,HC H PYLORI BLOOD UREASE ACTIVITY NON-RAD,301,563,,,,
H3010235,HC HAPTOGLOBIN QUANT,301,108,,,,
H3010236,HC HAPTOGLOBIN PHENOTYPES,301,145,,,,
H3010237,HC H PYLORI BREATH UREASE ACTIVITY NON-RAD,301,563,,,,
H3010238,HC H-PYLORI BREATH TEST,301,28,,,,
H3010240,HC HEAVY METAL QUANT EA,301,203,,,,
H3010241,HC HEMOGLOBIN FRC & QUANT ELECTROPHORESIS,301,23,,,,
H3010242,HC HEMOGLOBIN FRC & QUANT CHROMATOGRAPHY,301,171,,,,
H3010243,HC HEMOGLOBIN BY COPPER SULFATE NON-AUTO,301,25,,,,
H3010244,HC HEMOGLOBIN F (FETAL) CHEMICAL,301,79,,,,
H3010245,HC HEMOGLOBIN F (FETAL) QUAL,301,57,,,,
H3010246,HC HEMOGLOBIN GLYCOSYLATED (A1C),301,92,,,,
H3010247,HC HEMOGLOBIN METHEMOGLOBIN QUANT,301,68,,,,
H3010248,HC HEMOGLOBIN PLASMA,301,69,,,,
H3010250,HC HEMOGLOBIN SULFHEMOGLOBIN QUANT,301,103,,,,
H3010251,HC HEMOGLOBIN UNSTABLE SCREEN,301,23,,,,
H3010252,HC HEMOGLOBIN URINE,301,39,,,,
H3010253,HC HEMOSIDERIN QUAL,301,68,,,,
H3010255,HC B-HEXOSAMINIDASE EA ASSAY,301,158,,,,
H3010256,HC HISTAMINE,301,246,,,,
H3010257,HC HOMOCYSTEINE,301,212,,,,
H3010258,HC HOMOVANILLIC ACID (HVA),301,164,,,,
H3010259,HC HYDRXYCORTICSTERDS 17- (17-OHCS),301,246,,,,
H3010260,HC HYDROXYINDOLACETIC ACID 5-(HIAA),301,117,,,,
H3010261,HC HYDROXYPROGESTERONE 17-D,301,77,,,,
H3010263,HC HYDROXYPROLINE FREE,301,475,,,,
H3010264,HC HYDROXYPROLINE TOTAL,301,510,,,,
H3010265,HC IMMUNOASSAY NONINFECT QUAL/SEMIQUANT MUL,301,192,,,,
H3010266,HC IMMUNOASSAY NONINFECT QUAL/SEMIQUANT SGL,301,148,,,,
H3010267,HC IMMUNOASSAY NONINFECT QUANT BY RIA,301,235,,,,
H3010268,HC IMMUNOASSAY NONINFECT QUANT NOS,301,228,,,,
H3010269,HC INSULIN TOTAL,301,138,,,,
H3010270,HC INSULIN FREE,301,158,,,,
H3010271,HC INTRINSIC FACTOR,301,134,,,,
H3010272,HC IRON,301,68,,,,
H3010273,HC IRON BINDING CAPACITY,301,90,,,,
H3010274,HC ISOCITRIC DEHYDROGENASE (IDH),301,125,,,,
H3010275,HC KETOGENIC STEROIDS FRACT,301,199,,,,
H3010276,HC KETOSTEROIDS 17- (17-KS) TOTAL,301,180,,,,
H3010277,HC KETOSTEROIDS 17- (17-KS) FRACT,301,367,,,,
H3010278,HC LACTATE (LACTIC ACID),301,90,,,,
H3010279,HC LACTATE DEHYDROGENASE,301,53,,,,
H3010280,HC LACTATE DEHYDROGENASE ISONZMS SEP/QUANT,301,110,,,,
H3010281,HC LACTOFERRIN FECAL QUAL,301,166,,,,
H3010282,HC LACTOFERRIN FECAL QUANT,301,166,,,,
H3010283,HC LACTOGEN HUMAN CHORIONIC (HPL),301,283,,,,
H3010284,HC LACTOSE URINE QUAL,301,47,,,,
H3010286,HC LEAD,301,110,,,,
H3010287,HC FETAL LUNG MATURITY ASSESS L/S RATIO,301,185,,,,
H3010288,HC FETAL LUNG MATURITY ASSESS FOAM STABILTY,301,160,,,,
H3010289,HC FETAL LUNG MATURITY ASSESS FLR POLARIZTN,301,160,,,,
H3010290,HC FETAL LUNG MATURITY ASSESS LAM BODY DNST,301,160,,,,
H3010291,HC LEUCINE AMINOPEPTIDASE (LAP),301,131,,,,
H3010292,HC LIPASE,301,131,,,,
H3010293,HC LIPOPROTEIN (A),301,126,,,,
H3010294,HC LIPOPROTEIN PHOSPHOLIPASE A2,301,314,,,,
H3010295,HC LIPOPROTEIN BLOOD ELP SEP/QUANT,301,95,,,,
H3010296,HC LIPOPROTEIN BLOOD HIGH RES FRAC & QUANT,301,190,,,,
H3010297,HC LIPOPROTEIN BLOOD QUANT,301,264,,,,
H3010298,HC LIPOPROTEIN HDL CHOLESTEROL,301,114,,,,
H3010299,HC LIPOPROTEIN VLDL CHOLESTEROL,301,163,,,,
H3010300,HC LIPOPROTEIN LDL CHOLESTEROL,301,134,,,,
H3010301,HC LUTEINIZING RELEASING FACTOR (LRH),301,177,,,,
H3010302,HC MAGNESIUM,301,66,,,,
H3010303,HC MALATE DEHYDROGENASE,301,105,,,,
H3010304,HC MANGANESE,301,228,,,,
H3010306,HC MASS SPECTROSCOPY NES QUANT/QUAL EA,301,216,,,,
H3010308,HC MERCURY QUANT,301,137,,,,
H3010309,HC METANEPHRINES,301,245,,,,
H3010311,HC METHEMALBUMIN,301,151,,,,
H3010313,HC MICROFLUID ANALY TEAR OSMOLARITY,301,156,,,,
H3010314,HC MUCOPOLYSACCHARIDES ACID QUANT,301,300,,,,
H3010316,HC MUCIN SYNOVIAL FLUID,301,84,,,,
H3010317,HC MYELIN BASIC PROTEIN CEREBROSPINAL FLUID,301,181,,,,
H3010318,HC MYOGLOBIN,301,111,,,,
H3010319,HC MYELOPEROXIDASE (MPO),301,126,,,,
H3010320,HC NATRIURETIC PEPTIDE,301,284,,,,
H3010321,HC NEPHELOMETRY EA ANALYTE NES,301,115,,,,
H3010322,HC ASSAY OF NICKEL,301,207,,,,
H3010344,HC NUCLEOTIDASE 5-,301,117,,,,
H3010345,HC OLIGOCLONAL IMMUNE BANDS,301,228,,,,
H3010346,HC ORGANIC ACIDS TOTAL QUANT EA SPEC,301,158,,,,
H3010347,HC ORGANIC ACIDS QUAL EA SPEC,301,158,,,,
H3010348,HC ORGANIC ACID SGL QUANT,301,158,,,,
H3010350,HC OSMOLALITY BLOOD,301,66,,,,
H3010351,HC OSMOLALITY URINE,301,69,,,,
H3010352,HC OSTEOCALCIN (BONE G1A PROTEIN),301,250,,,,
H3010353,HC OXALATE,301,110,,,,
H3010354,HC ONCOPROTEIN HER-2/NEU,301,898,,,,
H3010355,HC ONCOPROTEIN DCP,301,831,,,,
H3010356,HC PARATHORMONE (PARATHYROID HORMONE),301,345,,,,
H3010357,HC PH BODY FLUID NOS,301,30,,,,
H3010358,HC PHENCYCLIDINE (PCP),301,149,,,,
