"Dept Num","Dept Desc","Charge Code","Description","Rev Code","CPT","Description","Price"
"041"," PHYSICAL THERAPY",4100053,"PT IONTOPHORESIS TREAT 15 MIN",420,"97033","ELECTRIC CURRENT THERAPY",128.24
"041"," PHYSICAL THERAPY",4100058,"PT NEUROMUSC RE ED 15 MIN",421,"97112","NEUROMUSCULAR REEDUCATION",133
"041"," PHYSICAL THERAPY",4100060,"PT MOBILITY WALKING AND  MOVING",420,"G8979","Mobility goal status",0.01
"041"," PHYSICAL THERAPY",4100064,"PT CARING MOVING AND  HANDLING",420,"G8985","Carry goal status",0.01
"041"," PHYSICAL THERAPY",4100082,"PT ORTHO MANAGE AND TRAIN 15 MIN",421,"97760","ORTHOTIC MGMT AND TRAINING",152.08
"041"," PHYSICAL THERAPY",4100096,"PT ELEC STIM UNATTENED MEDICARE",421,"G0283","Elec stim other than wound",75.19
"041"," PHYSICAL THERAPY",4100097,"PT CANOLITH REPOSITIONING",421,"97530","THERAPEUTIC ACTIVITIES",138.6
"041"," PHYSICAL THERAPY",4100101,"PT INITIAL EVAL LOW COMPLEXITY",424,"97161","PT EVAL LOW COMPLEX 20 MIN",504.95
"041"," PHYSICAL THERAPY",4100102,"PT INITIAL EVAL MODERATE COMPLEXITY",424,"97162","PT EVAL MOD COMPLEX 30 MIN",504.95
"041"," PHYSICAL THERAPY",4100103,"PT INITIAL EVAL HIGH COMPLEXITY",424,"97163","PT EVAL HIGH COMPLEX 45 MIN",504.95
"041"," PHYSICAL THERAPY",4100104,"PT RE-EVALUATION",424,"97164","PT RE-EVAL EST PLAN CARE",343.31
"041"," PHYSICAL THERAPY",4110011,"PT ELEC STIM UNATD TENS DAILY 15 MIN CAP",421,"G0283","Elec stim other than wound",75.19
"041"," PHYSICAL THERAPY",4110018,"PT ELEC STIM ATTND TENS ASSES 15 MIN CAP",421,"97032","ELECTRICAL STIMULATION",76.24
"041"," PHYSICAL THERAPY",4110028,"PT THERAPEUTIC PROC 15 MIN- POST CAP",421,"97110","THERAPEUTIC EXERCISES",127.4
"041"," PHYSICAL THERAPY",4110030,"PT GAIT TRNG 15 MIN - POST CAP",421,"97116","GAIT TRAINING THERAPY",113.2
"041"," PHYSICAL THERAPY",4110031,"PT VASOPNEUMATIC DEVICE - PAST CAP",421,"97016","VASOPNEUMATIC DEVICE THERAPY",76.04
"041"," PHYSICAL THERAPY",4110032,"PT MOBILITY WALKING AND  MOVING - CAP",420,"G8978","Mobility current status",0.01
"041"," PHYSICAL THERAPY",4110035,"PT CHANGING AND MAINTAINING BODY - CAP",421,"G8981","Body pos current status",0.01
"041"," PHYSICAL THERAPY",4110036,"PT CHANGING AND MAINTAINING BODY-CAP",421,"G8982","Body pos goal status",0.01
"041"," PHYSICAL THERAPY",4110038,"PT CARING MOVING AND  HANDLING - CAP",421,"G8984","Carry current status",0.01
"041"," PHYSICAL THERAPY",4110043,"PT MASSAGE 15 MIN - POST CAP",421,"97124","MASSAGE THERAPY",104.64
"041"," PHYSICAL THERAPY",4110049,"PT MANUAL THERAPY 15 MIN - POST CAP",421,"97140","MANUAL THERAPY 1/> REGIONS",118.92
"041"," PHYSICAL THERAPY",4110053,"PT IONTOPHORESIS TREAT 15 MIN - CAP",420,"97033","ELECTRIC CURRENT THERAPY",128.24
"041"," PHYSICAL THERAPY",4110058,"PT NEUROMUSC RE-ED 15 MIN - POST CAP",421,"97112","NEUROMUSCULAR REEDUCATION",133
"041"," PHYSICAL THERAPY",4110060,"PT MOBILITY WALKING AND  MOVING - CAP",421,"G8979","Mobility goal status",0.01
"041"," PHYSICAL THERAPY",4110064,"PT CARING MOVING AND  HANDLING CAP",421,"G8985","Carry goal status",0.01
"041"," PHYSICAL THERAPY",4110096,"PT ELEC STIM UNATTENED MEDICARE-CAP",421,"G0283","Elec stim other than wound",75.19
"041"," PHYSICAL THERAPY",4300041,"PT SELF CARE",430,"G8987","Self care current status",0.01
"041"," PHYSICAL THERAPY",4300053,"OT IONTOPHORESIS TREAT 15 MIN",430,"97033","ELECTRIC CURRENT THERAPY",128.24
"042"," SPEECH THERAPY",4200020,"SP SWALLOWING DYSFUNCTION/FEEDING",441,"92526","ORAL FUNCTION THERAPY",359.09
"042"," SPEECH THERAPY",4200024,"SP SWALLOWING EVALUATION",444,"92610","EVALUATE SWALLOWING FUNCTION",290.96
"042"," SPEECH THERAPY",4200026,"SP SPEECH TREATMENT",441,"92507","SPEECH/HEARING THERAPY",317.64
"042"," SPEECH THERAPY",4200028,"SP STANDARD COGNITIVE PERFOM TEST / HR",421,"96125","COGNITIVE TEST BY HC PRO",468.36
"043"," OCCUPATIONAL THERAPY",430001,"OT APPLY LONG LEG SPLINT",431,"29505","APPLICATION LONG LEG SPLINT",250
"043"," OCCUPATIONAL THERAPY",430013,"OT THERAPEUTIC EXERCISE 15 MIN",431,"97110","THERAPEUTIC EXERCISES",127.4
"043"," OCCUPATIONAL THERAPY",430029,"OT SELF CARE  HOME MGT TRNG 15 MIN",431,"97535","SELF CARE MNGMENT TRAINING",138.6
"043"," OCCUPATIONAL THERAPY",430030,"OT THERAP ACTIVITIES 15 MIN",431,"97530","THERAPEUTIC ACTIVITIES",138.6
"043"," OCCUPATIONAL THERAPY",430049,"OT MASSAGE 15 MIN",431,"97124","MASSAGE THERAPY",104.64
"043"," OCCUPATIONAL THERAPY",430051,"OT ELEC STIM UNATTENED TENS DAILY 15 MIN",431,"97014","ELECTRIC STIMULATION THERAPY",55
"043"," OCCUPATIONAL THERAPY",430052,"OT NEUROMUSC MOVEMT",431,"97112","NEUROMUSCULAR REEDUCATION",133
"043"," OCCUPATIONAL THERAPY",430073,"OT APP LONG ARM SPLINT",431,"29105","APPLY LONG ARM SPLINT",465.89
"043"," OCCUPATIONAL THERAPY",430074,"OT APP SHORT ARM SPLINT DYNAMIC",431,"29126","APPLY FOREARM SPLINT",195.28
"043"," OCCUPATIONAL THERAPY",430076,"OT APP FINGER SPLINT DYNAMIC",431,"29131","APPLICATION OF FINGER SPLINT",132.08
"043"," OCCUPATIONAL THERAPY",430081,"OT ORTHO FIT AND TRNG 15 MIN",431,"97760","ORTHOTIC MGMT AND TRAINING",152.08
"043"," OCCUPATIONAL THERAPY",430082,"OT COGNITIVE SKILLS 15 MIN",431,"97127",,133.5
"043"," OCCUPATIONAL THERAPY",430088,"OT ULTRASOUND 15 MIN EACH",431,"97035","ULTRASOUND THERAPY",50.88
"043"," OCCUPATIONAL THERAPY",430089,"OT PARAFFIN BATH",431,"97018","PARAFFIN BATH THERAPY",43.4
"043"," OCCUPATIONAL THERAPY",431030,"OT THERAP ACTIVITIES 15 MIN    CAP",431,"97530","THERAPEUTIC ACTIVITIES",138.6
"043"," OCCUPATIONAL THERAPY",431051,"OT ELEC STIM UNATD TENS DAILY 15 MIN CAP",431,"G0283","Elec stim other than wound",75.19
"043"," OCCUPATIONAL THERAPY",431073,"OT APP LONG ARM SPLINT     CAP",431,"29105","APPLY LONG ARM SPLINT",238
"043"," OCCUPATIONAL THERAPY",431088,"OT ULTRASOUND 15 MIN EACH    CAP",431,"97035","ULTRASOUND THERAPY",50.88
"043"," OCCUPATIONAL THERAPY",432003,"OT APP SHORT ARM SPLINT",431,"29125","APPLY FOREARM SPLINT",238
"043"," OCCUPATIONAL THERAPY",4300018,"OT ELEC STIM ATTENDED TENS ASSES 15 MIN",431,"97032","ELECTRICAL STIMULATION",76.24
"043"," OCCUPATIONAL THERAPY",4300042,"OT SELF CARE",430,"G8988","Self care goal status",0.01
"043"," OCCUPATIONAL THERAPY",4300101,"OT EVALUATION LOW COMPLEXITY",434,"97165","OT EVAL LOW COMPLEX 30 MIN",489.48
"043"," OCCUPATIONAL THERAPY",4300102,"OT EVALUATION MODERATE COMPLEXITY",434,"97166","OT EVAL MOD COMPLEX 45 MIN",489.48
"043"," OCCUPATIONAL THERAPY",4300103,"OT EVALUATION HIGH COMPLEXITY",434,"97167","OT EVAL HIGH COMPLEX 60 MIN",489.48
"043"," OCCUPATIONAL THERAPY",4300104,"OT RE-EVALUATION",431,"97168","OT RE-EVAL EST PLAN CARE",323.35
"043"," OCCUPATIONAL THERAPY",4320018,"OT ELEC STIM ATTND TENS ASSES 15 MIN  DS",431,"97032","ELECTRICAL STIMULATION",76.24
"051"," TRANSPORTATION",51000100,"WHEELCHAIR VAN TRANSPORT",549,"A0130","Noner transport wheelch van",35
"051"," TRANSPORTATION",51000330,"AMB SVC, NON-EMERG NON BED MILES",540,,,0.76
"051"," TRANSPORTATION",51000331,"AMB SVC, NON-EMERG NON BED STAFF TIME",540,,,43
"051"," TRANSPORTATION",51000425,"GROUND MILEAGE,PER STATUTE MILE",540,"A0425","Ground mileage",11.5
"051"," TRANSPORTATION",51000426,"AMB SVC, NON-EMERG TRANSPORT,LEVEL1 ALS",540,"A0426","Als 1",375.44
"051"," TRANSPORTATION",51000427,"AMB SVC,EMERGENCY TRANSPORT,LEVEL1 ALS",540,"A0427","Als1-emergency",568
"051"," TRANSPORTATION",51000428,"AMB SVC,NON-EMERG TRANSPORT, BLS",540,"A0428","bls",303.5
"051"," TRANSPORTATION",51000429,"AMB SVC,EMERGENCY TRANSPORT, BLS",540,"A0429","BLS-emergency",474.5
"051"," TRANSPORTATION",51000433,"ADVANCED LIFE SUPPORT, LEVEL 2",540,"A0433","als 2",852.33
"057"," BEHAVIORAL HEALTH",20090832,"PSYCHOTHERAPY 30 MIN W/PATIENT",900,"90832","PSYTX W PT 30 MINUTES",126
"057"," BEHAVIORAL HEALTH",20090834,"PSYCHOTHERAPY 45 MIN W/PATIENT",900,"90834","PSYTX W PT 45 MINUTES",170
"057"," BEHAVIORAL HEALTH",20090837,"PSYCHOTHERAPY 60 MIN W/PATIENT",900,"90837","PSYTX W PT 60 MINUTES",255
"057"," BEHAVIORAL HEALTH",20090839,"PSYCHOTHERAPY CRISIS 1ST 30 MIN",900,"90839","PSYTX CRISIS INITIAL 60 MIN",265
"057"," BEHAVIORAL HEALTH",20090840,"PSYCHOTHERAPY EACH ADDL 30 MINUTES",900,"90840","PSYTX CRISIS EA ADDL 30 MIN",130
"058"," SLEEP LAB",20000002,"POLYSOMNOGRAPHY-4 OR MORE PARAMETERS",740,"95810","POLYSOM 6/> YRS 4/> PARAM",2776.93
"058"," SLEEP LAB",20000003,"POLYSOMNOGRAPHY W/CPAP",740,"95811","POLYSOM 6/>YRS CPAP 4/> PARM",3029.24
"058"," SLEEP LAB",20000005,"SLEEP TEST HOME",740,"95806","SLEEP STUDY UNATT&RESP EFFT",876.31
"076"," HOME OXYGEN",760001,"HOME O2 CONCENTRATOR    RR MODIFIER",277,"E1390","Oxygen concentrator",535
"076"," HOME OXYGEN",760002,"HOME 02 5 TO 15 DAYS",277,"E1390","Oxygen concentrator",266
"076"," HOME OXYGEN",760003,"HOME 02 PORTABLE SYSTEM 5 TO 15 DAYS",277,"E0431","Portable gaseous 02",42
"076"," HOME OXYGEN",760004,"HOME 02 PORTABLE SYSTEM",277,"E0431","Portable gaseous 02",83.5
"076"," HOME OXYGEN",760005,"HOME OXYGEN CONTENT",277,"E0443","Portable 02 contents, gas",24
"076"," HOME OXYGEN",760006,"HOME O2 CONCENTRATOR PER DAY  RR MODIFIE",277,"E1390","Oxygen concentrator",44
"076"," HOME OXYGEN",7600010,"HOME 02 PORTABLE SYSTEM PER DAY",277,"E0431","Portable gaseous 02",21
